"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM1332DDPURINAONEML_ROM","DD PURINA ONE ML 34LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,42.8528888888889,42.8528888888889,0,0,0,0,0.000415,1.0387655015632,0,0,26,3.73911078883728,3.73911078883728,1,16.4070068367002,25.292401883113,NA,0,NA,0,NA,0,160.23169917729,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,42.8528888888889,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1333DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,11.99,11.99,0,0,0,0,0.00005,1.22900784007091,0,0,35,19.1688004742431,19.1688004742431,1,NA,NA,NA,NA,NA,NA,NA,0,229.833917686174,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1333DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,11.99,11.99,0,0,0,0,0.00005,1.12340761660337,0,0,31.9230769230769,43.8041964275156,43.8041964275156,1,NA,NA,NA,NA,NA,NA,NA,0,525.212315165912,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1333DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,11.99,11.99,0,0,0,0,0.00005,1.07841114862628,0,0,28.9230769230769,64.2586277599034,64.2586277599034,1,NA,NA,NA,NA,NA,NA,NA,0,770.460946841242,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1333DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 03.8LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,11.99,11.99,0,0,0,0,0.00005,1.0387655015632,0,0,26,89.3840973367591,89.3840973367591,1,NA,NA,NA,NA,NA,NA,NA,0,1071.71532706774,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,11.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1334DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,60.593,60.593,0,0,0,0,0.00124,1.22900784007091,0,0,35,11.2467245531841,11.2467245531841,1,NA,NA,NA,0,NA,NA,NA,0,681.472780851085,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,60.593,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1334DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,60.593,60.593,0,0,0,0,0.00124,1.12340761660337,0,0,31.9230769230769,12.8156689371961,12.8156689371961,1,NA,NA,NA,0,NA,NA,NA,0,776.539827911526,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,60.593,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1334DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,60.593,60.593,0,0,0,0,0.00124,1.07841114862628,0,0,28.9230769230769,13.5598402761355,13.5598402761355,1,NA,NA,NA,0,NA,NA,NA,0,821.631401851876,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,60.593,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1334DDPURINAONETRUINSTBNB_ROM","DD PURINA ONE TRU INST B&B 36LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,60.593,60.593,0,0,0,0,0.00124,1.0387655015632,0,0,26,14.2503656070211,14.2503656070211,1,NA,NA,NA,0,NA,NA,NA,0,863.472403226232,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,60.593,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1335DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,10.739153333543,10.739153333543,0,0,0,0,0.054635,1.22900784007091,0,0,35,1260.47081150594,1260.47081150594,1,NA,NA,NA,0,NA,NA,NA,0,13536.3893172176,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.739153333543,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1335DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,10.739153333543,10.739153333543,0,0,0,0,0.054635,1.12340761660337,0,0,31.9230769230769,1158.61644640183,1158.61644640183,1,NA,NA,NA,0,NA,NA,NA,0,12442.559672674,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.739153333543,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1335DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,10.739153333543,10.739153333543,0,0,0,0,0.054635,1.07841114862628,0,0,28.9230769230769,1111.48445793321,1111.48445793321,1,NA,NA,NA,0,NA,NA,NA,0,11936.4020215947,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.739153333543,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1335DDPURINAONETRUINSTHIPRO_ROM","DD PURINA ONE TRU INST HI-PRO 03.8LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,10.739153333543,10.739153333543,0,0,0,0,0.054635,1.0387655015632,0,0,26,1070.4860685726,1070.4860685726,1,NA,NA,NA,0,NA,NA,NA,0,11496.1140318228,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.739153333543,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1336DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,10.2167974928286,10.2167974928286,0,0,0,0,0.256565,1.22900784007091,0,0,35,5951.00482270233,5951.00482270233,2,NA,NA,NA,NA,NA,NA,NA,0,60800.2111523961,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.2167974928286,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1336DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,10.2167974928286,10.2167974928286,0,0,0,0,0.256565,1.12340761660337,0,0,31.9230769230769,5814.59412149464,5814.59412149464,2,NA,NA,NA,NA,NA,NA,NA,0,59406.5306423023,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.2167974928286,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1336DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,10.2167974928286,10.2167974928286,0,0,0,0,0.256565,1.07841114862628,0,0,28.9230769230769,5655.71134870915,5655.71134870915,2,NA,NA,NA,NA,NA,NA,NA,0,57783.2575276539,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.2167974928286,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1336DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 03.8LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,10.2167974928286,10.2167974928286,0,0,0,0,0.256565,1.0387655015632,0,0,26,5674.54084733836,5674.54084733836,2,NA,NA,NA,NA,NA,NA,NA,0,57975.6347020401,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.2167974928286,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1337DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,7.85525607425769,7.85525607425769,0,0,0,0,0.01,1.22900784007091,0,0,35,3251.30423288431,3251.30423288431,1,16.4070068367002,NA,NA,NA,NA,NA,NA,0,25539.8273246242,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.85525607425769,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1337DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,7.85525607425769,7.85525607425769,0,0,0,0,0.01,1.12340761660337,0,0,31.9230769230769,3126.93796451354,3126.93796451354,1,16.4070068367002,NA,NA,NA,NA,NA,NA,0,24562.8984395719,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.85525607425769,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1337DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,7.85525607425769,7.85525607425769,0,0,0,0,0.01,1.07841114862628,0,0,28.9230769230769,3056.47404301138,3056.47404301138,1,16.4070068367002,NA,NA,NA,NA,NA,NA,0,24009.3862921761,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.85525607425769,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1337DDPURINAONETRUINST_ROM","DD PURINA ONE TRU INST 02.8LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,7.85525607425769,7.85525607425769,0,0,0,0,0.01,1.0387655015632,0,0,26,2992.61291082833,2992.61291082833,1,16.4070068367002,NA,NA,NA,NA,NA,NA,0,23507.7407456862,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,7.85525607425769,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,13.49,13.49,0,0,0,0,0.00053,1.22900784007091,0,0,35,3.77763072294168,3.77763072294168,1,NA,NA,NA,NA,NA,NA,NA,0,50.9602384524833,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.49,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,13.49,13.49,0,0,0,0,0.00053,1.12340761660337,0,0,31.9230769230769,3.77763072294168,3.77763072294168,1,NA,NA,NA,NA,NA,NA,NA,0,50.9602384524833,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.49,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,13.49,13.49,0,0,0,0,0.00053,1.07841114862628,0,0,28.9230769230769,3.77763072294168,3.77763072294168,1,NA,NA,NA,NA,NA,NA,NA,0,50.9602384524833,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.49,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40042DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 04LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,13.49,13.49,0,0,0,0,0.00053,1.0387655015632,0,0,26,3.77763072294168,3.77763072294168,1,NA,NA,NA,NA,NA,NA,NA,0,50.9602384524833,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.49,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,53.8233333333333,53.8233333333333,0,0,0,0,0.00058,1.22900784007091,0,0,35,5.22424414045005,5.22424414045005,1,NA,NA,NA,NA,NA,NA,NA,0,281.186233786156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.8233333333333,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,53.8233333333333,53.8233333333333,0,0,0,0,0.00058,1.12340761660337,0,0,31.9230769230769,5.22424414045005,5.22424414045005,1,NA,NA,NA,NA,NA,NA,NA,0,281.186233786156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.8233333333333,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,53.8233333333333,53.8233333333333,0,0,0,0,0.00058,1.07841114862628,0,0,28.9230769230769,5.22424414045005,5.22424414045005,1,NA,NA,NA,NA,NA,NA,NA,0,281.186233786156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.8233333333333,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40047DDWHOLEEARTHFARMSGF_ROM","DD WHOLE EARTH FARMS GF 25LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,53.8233333333333,53.8233333333333,0,0,0,0,0.00058,1.0387655015632,0,0,26,5.22424414045005,5.22424414045005,1,NA,NA,NA,NA,NA,NA,NA,0,281.186233786156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,53.8233333333333,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,21.4841935483871,21.4841935483871,0,0,0,0,0.003825,1.22900784007091,0,0,35,27.7695880176238,27.7695880176238,1,NA,NA,NA,NA,NA,NA,NA,0,596.607203729601,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4841935483871,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,21.4841935483871,21.4841935483871,0,0,0,0,0.003825,1.12340761660337,0,0,31.9230769230769,27.4165335662914,27.4165335662914,1,NA,NA,NA,NA,NA,NA,NA,0,589.022113564056,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4841935483871,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,21.4841935483871,21.4841935483871,0,0,0,0,0.003825,1.07841114862628,0,0,28.9230769230769,27.2676738680399,27.2676738680399,1,NA,NA,NA,NA,NA,NA,NA,0,585.823982995267,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4841935483871,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40049DDBENEFULSMPGDNSS_ROM","DD BENEFUL SMP GDNSS 09.4-12.5LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,21.4841935483871,21.4841935483871,0,0,0,0,0.003825,1.0387655015632,0,0,26,27.1371745987141,27.1371745987141,1,NA,NA,NA,NA,NA,NA,NA,0,583.020311435147,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.4841935483871,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40050DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,22.1416544187839,22.1416544187839,0,0,0,0,0.05536,1.22900784007091,0,0,35,3109.54790333259,3109.54790333259,1,NA,NA,NA,NA,NA,NA,NA,0,68850.5350742442,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1416544187839,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40050DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,22.1416544187839,22.1416544187839,0,0,0,0,0.05536,1.12340761660337,0,0,31.9230769230769,1186.12146882044,1186.12146882044,1,NA,NA,NA,NA,NA,NA,NA,0,26262.6916613225,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1416544187839,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40050DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,22.1416544187839,22.1416544187839,0,0,0,0,0.05536,1.07841114862628,0,0,28.9230769230769,791.50690219677,791.50690219677,1,NA,NA,NA,NA,NA,NA,NA,0,17525.2722985231,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1416544187839,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40050DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 30-33.5LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,22.1416544187839,22.1416544187839,0,0,0,0,0.05536,1.0387655015632,0,0,26,551.719196270258,551.719196270258,1,NA,NA,NA,NA,NA,NA,NA,0,12215.9757800253,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,22.1416544187839,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40051DDDOGCHOWGREENBG_Retailer","DD DOG CHOW GREEN BG 50-55LB","Dry Dog","NPP",0,0,1,"Retailer","BJs",NA,2388,1172.64285714286,NA,23.99,23.99,0.0153045154217518,0,0,0,0.772785,1.22900784007091,0.00890614010664029,0,35,8491.72585521442,8182.65690396238,0,NA,NA,NA,NA,NA,NA,NA,309.068951252044,196301.939126057,3496.94718816729,46461.36,3256.625,46461.36,43204.735,0,0,0,0,3496.94718816729,NA,NA,3917.61695236925,23.9633766849556,"2022-12-31",1.90349942133155,24.4757788944724,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40051DDDOGCHOWGREENBG_Retailer","DD DOG CHOW GREEN BG 50-55LB","Dry Dog","NPP",0,1,0,"Retailer","BJs",NA,2438.66666666667,951.166666666667,NA,23.99,23.99,0,0,0,0,0.772785,1.12231201327187,0,0,32,7415.39698724896,7409.928934456,0,NA,NA,NA,NA,NA,NA,NA,5.46805279295586,177764.195137599,78.6306269282577,37270.8,2102.04166666667,37270.8,35168.7583333333,0,0,0,0,78.6306269282577,NA,NA,52.5479595747527,23.982652163851,"2022-09-24",1.75,24.36,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40051DDDOGCHOWGREENBG_Retailer","DD DOG CHOW GREEN BG 50-55LB","Dry Dog","NPP",0,0,0,"Retailer","BJs",NA,2438.66666666667,951.166666666667,NA,23.99,23.99,0,0,0,0,0.772785,1.12231201327187,0,0,32,7415.39698724896,7409.928934456,0,NA,NA,NA,NA,NA,NA,NA,5.46805279295586,177764.195137599,78.6306269282577,37270.8,2102.04166666667,37270.8,35168.7583333333,0,0,0,0,78.6306269282577,NA,NA,52.5479595747527,23.982652163851,"2022-09-24",1.75,24.36,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM40051DDDOGCHOWGREENBG_Retailer","DD DOG CHOW GREEN BG 50-55LB","Dry Dog","NPP",1,0,0,"Retailer","BJs",NA,2438.66666666667,951.166666666667,NA,23.99,23.99,0,0,0,0,0.772785,1.12231201327187,0,0,32,7415.39698724896,7409.928934456,0,NA,NA,NA,NA,NA,NA,NA,5.46805279295586,177764.195137599,78.6306269282577,37270.8,2102.04166666667,37270.8,35168.7583333333,0,0,0,0,78.6306269282577,NA,NA,52.5479595747527,23.982652163851,"2022-09-24",1.75,24.36,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM536DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 42-46LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,27.3271972046133,27.3271972046133,0,0,0,0,0.207485,1.22900784007091,0,0,35,8825.3976460078,8825.3976460078,1,NA,NA,NA,NA,NA,NA,NA,0,241173.381881585,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.3271972046133,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM536DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 42-46LB","Dry Dog","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,27.3271972046133,27.3271972046133,0,0,0,0,0.207485,1.12340761660337,0,0,31.9230769230769,7311.90268267919,7311.90268267919,1,NA,NA,NA,NA,NA,NA,NA,0,199813.806550515,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.3271972046133,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM536DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 42-46LB","Dry Dog","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,27.3271972046133,27.3271972046133,0,0,0,0,0.207485,1.07841114862628,0,0,28.9230769230769,6759.97727586809,6759.97727586809,1,NA,NA,NA,NA,NA,NA,NA,0,184731.232116352,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.3271972046133,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM536DDDOGCHOWGREENBG_ROM","DD DOG CHOW GREEN BG 42-46LB","Dry Dog","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,27.3271972046133,27.3271972046133,0,0,0,0,0.207485,1.0387655015632,0,0,26,6307.99126992797,6307.99126992797,1,NA,NA,NA,NA,NA,NA,NA,0,172379.721398301,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,27.3271972046133,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM557DDPROPLANESSENTIAL_ROM","DD PRO PLAN ESSENTIAL 05-6LB","Dry Dog","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,21.89,21.89,0,0,0,0,0.002535,1.22900784007091,0,0,35,55.388242064645,55.388242064645,1,NA,NA,NA,NA,NA,NA,NA,0,1212.44861879508,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,21.89,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
