"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","WB_Comp_TPR_9","CB_Comp_RP_2","CB_Comp_TPR_3","CB_Comp_TPR_4"
"ITEM3810019160_ROM","DT PRIME BARS CR 16OZ","Dog Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,4.65285959111351,4.55371154880975,0,0.000582142857142857,0.00246428571428571,0.000271428571428571,0.0620421428571429,1.22083927673492,0,0,35,1212.00671428571,1212.00671428571,1,NA,NA,NA,NA,NA,NA,NA,0,5495.01185714286,0,0,NA,NA,0,0,0,NA,9586.79913789676,2114.5527061497,NA,0,NA,NA,NA,NA,NA,NA,2114.5527061497,9586.79913789676,143.91331349723,4.5313874628701,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019160_ROM","DT PRIME BARS CR 16OZ","Dog Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,4.65608766320855,4.56632423893823,0,0,0.00184846153846154,0,0.0570853846153846,1.09934761019824,0,0,31.9230769230769,1042.05876923077,834.321527899862,1,NA,NA,NA,NA,NA,NA,NA,207.737241330907,3789.16265804897,943.7631111818,943.7631111818,NA,NA,0,0,0,NA,3846.22374987558,846.967206486345,NA,0,NA,NA,NA,NA,NA,NA,846.967206486345,3846.22374987558,117.974831564312,4.5439244854581,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019160_ROM","DT PRIME BARS CR 16OZ","Dog Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,4.27638124190595,4.22383828403558,0,0.00211846153846154,0.00702,0.000786153846153846,0.0401157692307692,1.07587991095075,0,0,28.9230769230769,919.998692307692,463.034044470835,1,NA,NA,NA,NA,NA,NA,NA,456.964647836858,1953.87542647653,1935.30249660039,1935.30249660039,NA,NA,0,0,0,NA,1958.45754029584,464.154952372142,NA,0,NA,NA,NA,NA,NA,NA,464.154952372142,1958.45754029584,55.3554013253616,4.20281890486071,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM3810019160_ROM","DT PRIME BARS CR 16OZ","Dog Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,4.04475897084907,3.99830884809867,0,0.00205916666666667,0.0007,0.0007175,0.0115725,1.03022896335084,0,0,26,289.282666666667,211.459353226367,1,NA,NA,NA,NA,NA,NA,NA,77.8233134402998,848.089417589827,308.96424907684,308.96424907684,NA,NA,0,0,0,NA,849.212333371464,211.733630615767,NA,0,NA,NA,NA,NA,NA,NA,211.733630615767,849.212333371464,14.212996987646,3.997299039367,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM579BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 20OZ","Dog Treats","NPP",0,0,1,"Retailer","BJs",NA,2008,1000,NA,15.4432254287407,15.3323201769381,0,0,0.0175842857142857,0,0.823606428571429,1.22083927673492,0,0,35,1767.28571428571,1718.8667773254,2,NA,NA,NA,NA,NA,0,NA,48.4189369603136,26420.16609242,561.447479008578,561.447479008578,0,0,0,0,403.983345674801,403.983345674801,27424.0190826447,1775.79586272583,19010.6293112245,506.25,18489.7885355901,18504.3793112245,516.320924373094,516.320924373094,NA,NA,1822.80758233299,27828.0024283195,310.967974495376,15.2692188717466,"2022-12-31",0.5,10.7569642857143,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM579BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 20OZ","Dog Treats","NPP",0,1,0,"Retailer","BJs",NA,1964.30769230769,1964.30769230769,NA,15.2222748664382,15.1320402817452,0,0,0,0,0.824572307692308,1.09934761019824,0,0,31.9230769230769,1668.53846153846,1604.32653231478,2,NA,NA,NA,NA,NA,0,NA,64.2119292236839,24369.6294800463,868.839750722917,868.839750722917,NA,NA,0,0,126.55570045371,NA,24410.1466411111,1604.01401566756,17948.4086401099,834.269230769231,17257.6832107339,17114.1394093407,690.72542937598,690.72542937598,NA,NA,1621.93904292241,24536.7023415648,149.201892004422,15.1320402817452,"2022-09-24",0.5,10.7569642857143,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM579BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 20OZ","Dog Treats","NPP",1,0,0,"Retailer","BJs",NA,2326.15384615385,163.692307692308,NA,14.5360928506908,14.3221498358151,0,0,0.0712138461538462,0,0.781213461538461,1.07587991095075,0,0,28.9230769230769,1803.38461538462,1734.48791817621,2,NA,NA,NA,NA,NA,0,NA,68.89669720841,24991.244773036,789.259842348573,789.259842348573,0,0,0,0,915.482204669907,915.482204669908,25291.4652154852,1741.62382571477,17744.1736446886,61.5384615384615,17069.8841297063,17682.6351831502,673.118425295018,673.118425295018,NA,NA,1832.34811220276,26206.9474201552,391.460473436093,14.3159627750859,"2022-06-25",0.5,9.85522354497355,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM579BUSYROLLHIDECW_Retailer","DT BUSY ROLLHIDE CW 20OZ","Dog Treats","NPP",0,0,0,"Retailer","BJs",NA,2688,1708,NA,13.2696179710933,13.1419656588259,0,0,0.0577066666666667,0,0.792632083333333,1.03022896335084,0,0,26,2317.41666666667,1997.32378457369,2,NA,NA,NA,NA,NA,0,NA,320.092882092977,26452.1278759057,3850.83879076098,3850.83879076098,0,0,0,0,760.878950153545,760.878950153545,26488.4676129229,1997.99093712412,21905.8901130864,875.373333333333,18861.5328509775,21030.5167797531,3025.75008333018,3025.75008333018,NA,NA,2087.63117998425,27249.3465630765,458.737297945621,13.0699006864014,"2022-03-26",0.56,9.41672681051587,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM665DTBUSYTWISTEDCW_Retailer","DT BUSY TWISTED CW 50.5OZ","Dog Treats","NPP",0,0,1,"Retailer","BJs",NA,1618.57142857143,0,NA,14.9848317705461,14.9841174848318,0,0,0,0,0.000180714285714286,1.22083927673492,0,0,35,0.0714285714285714,0.0714285714285714,1,NA,NA,NA,NA,NA,NA,NA,0,1.07071428571429,0,0,NA,NA,0,0,0,NA,25.1349719265391,1.67749476526686,0.88205194805195,0,0.88205194805195,0.88205194805195,0,0,NA,NA,1.67749476526686,25.1349719265391,0.000714285714285699,14.9841174848318,"2022-12-31",NA,12.3487272727273,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM665DTBUSYTWISTEDCW_Retailer","DT BUSY TWISTED CW 50.5OZ","Dog Treats","NPP",0,1,0,"Retailer","BJs",NA,1624.61538461538,0,NA,14.9859255060475,14.9880193581413,0,0,0,0,0,1.09934761019824,0,0,31.9230769230769,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,39.0774808561595,2.60767982649219,0,0,0,0,0,0,NA,NA,2.60767982649219,39.0774808561595,0,14.9851562752782,"2022-09-24",NA,12.3487272727273,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM665DTBUSYTWISTEDCW_Retailer","DT BUSY TWISTED CW 50.5OZ","Dog Treats","NPP",1,0,0,"Retailer","BJs",NA,3232.30769230769,0,NA,14.9908058494153,14.9901303693332,0,0,0,0,0.00559461538461538,1.07587991095075,0,0,28.9230769230769,2.23076923076923,1.91936778135716,1,NA,NA,NA,NA,NA,NA,NA,0.311401449412066,28.7713230425439,4.66790772668687,4.66790772668687,NA,NA,0,0,0,NA,62.6348249682862,4.17841094884869,27.5471608391608,0,23.7017492680393,27.5471608391608,3.84541157112158,3.84541157112158,NA,NA,4.17841094884869,62.6348249682862,0.00113234394394573,14.9901303693332,"2022-06-25",NA,12.3487272727273,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM665DTBUSYTWISTEDCW_Retailer","DT BUSY TWISTED CW 50.5OZ","Dog Treats","NPP",0,0,0,"Retailer","BJs",NA,2117.5,0,NA,14.9713270946669,14.9490379420243,0,0,0.0090325,0,0.0590008333333333,1.03022896335084,0,0,26,69.5,10.0608537989862,1,NA,NA,NA,NA,NA,NA,NA,59.4391462010138,150.525100061862,883.408233271471,883.408233271471,NA,NA,0,0,16.0477222924577,NA,153.53593544791,10.2617100622316,858.236545454544,0,124.238739694463,858.236545454544,732.788189030922,732.788189030922,NA,NA,11.3784465280563,169.583657740368,5.26054499809783,14.941109853574,"2022-03-26",NA,12.3487272727273,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM679BEGGINMT_Retailer","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,1,"Retailer","BJs",NA,2247,1623,NA,22.9062832299792,22.8216006425071,0.00373071806894981,0,0.053235,0,0.969016428571429,1.22083927673492,0,0,35,2319.28571428571,2268.01193813562,2,NA,NA,NA,NA,NA,0,NA,51.2737761500943,51289.7633168198,930.690254608701,930.690254608701,NA,NA,0,0,1160.30656825272,NA,55106.8539709596,2413.50593969602,42091.7224489796,1006.66428571429,41161.176660107,41085.0581632653,874.81999592615,874.81999592615,NA,NA,2497.38712423868,56267.1605392123,907.214878675944,22.6527309933765,"2022-12-31",0.65,18.1485714285714,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM679BEGGINMT_Retailer","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,1,0,"Retailer","BJs",NA,1977.23076923077,1977.23076923077,NA,22.0977306859879,22.0739746859492,0,0,0.0581823076923077,0,0.970671153846154,1.09934761019824,0,0,31.9230769230769,2068.53846153846,2039.43750255957,2,NA,NA,NA,NA,NA,0,NA,29.100958978893,44975.5609880816,600.899011918452,600.899011918452,NA,NA,0,0,638.614841003184,NA,48203.1047158529,2181.76538092921,37496.6632527472,1342.88252747253,36973.6548320032,36153.7807252747,522.702598359857,522.702598359857,NA,NA,2213.45047742006,48841.719556856,51.45126149134,22.0729296306804,"2022-09-24",0.649509803921569,18.1355322128851,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM679BEGGINMT_Retailer","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",1,0,0,"Retailer","BJs",NA,3718.61538461538,3718.61538461538,NA,20.4695993213347,20.3099440848569,0.0403871197370736,0.191756923076923,0.106663076923077,0.114539230769231,0.869091153846154,1.07587991095075,0.0403871197370736,0.0403871197370736,28.9230769230769,3259.69230769231,2057.67556918001,2,NA,NA,NA,NA,NA,0,NA,1202.01673851229,42071.5995569008,20156.3519815607,18568.4741682606,NA,NA,0,1587.8778133001,13745.9330581901,NA,42071.5995569008,2057.67556918001,55041.0341997133,1963.9983277592,34806.9633013238,53077.0358719541,18295.8751716783,18295.8751716783,1587.8778133001,0,2917.15838296103,55817.532615091,4282.37160589944,20.2371324883199,"2022-06-25",0.601867940920938,16.8682586570684,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM679BEGGINMT_Retailer","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,0,"Retailer","BJs",NA,2646,2646,NA,20.0175647926565,19.8051998047106,0.0257725115826174,0.2334425,0.00695,0.0168083333333333,0.805259166666667,1.03022896335084,0.0333742260847457,0.0410586327089796,26,2470.33333333333,1988.51971265521,2,NA,NA,NA,NA,NA,0,NA,481.813620678126,39391.8402408374,7676.390592496,6992.63107685716,NA,NA,0,683.75951563884,5240.72907433428,NA,39579.6420022507,1997.91619771312,40682.3017835113,1482.2,32747.2307638261,39200.1017835113,7510.88796770227,7510.88796770227,NA,NA,2351.77389392497,44820.371076585,2375.23254778786,19.6233411842183,"2022-03-26",0.6,16.5160512723608,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM679BEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,22.4800062372781,22.48,0.00602293498658741,0,0.000124285714285714,0,0.0236317857142857,1.22083927673492,0,0,35,2099.07142857143,1848.19337300037,1,8.98448138493235,3.46445303044345,21.6764404387685,0.0114744510930349,22.6527309933765,0.0600871280853098,0.00373071806894981,250.878055571061,41335.578913314,5502.65822954317,5502.65822954317,NA,NA,0,0,0,NA,46429.0571738841,2074.78279046276,NA,0,NA,NA,NA,NA,NA,NA,2074.78279046276,46429.0571738841,348.902498161014,22.4782012043572,"2022-12-31",NA,NA,4,4,0,13.4660297098153,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"ITEM679BEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,22.4797500733763,22.4797449092265,0,0.00627923076923077,0,0,0.0265857692307692,1.09934761019824,0,0,31.9230769230769,2167.38461538462,1972.05403779509,1,8.95133864133781,3.45518987630791,21.6041964047776,0.0233991753355409,22.0729296306804,0.0293342171806418,0,195.330577589529,44327.3618353227,4390.40893390807,4390.40893390807,NA,NA,0,0,0,NA,47896.8621097081,2130.85171727011,NA,0,NA,NA,NA,NA,NA,NA,2130.85171727011,47896.8621097081,4.5306033716233,22.4774563904429,"2022-09-24",NA,NA,3,3,0,13.4560396235916,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"ITEM679BEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,21.0541711673657,21.0360277805036,0.0100426946840082,0,0.000798461538461538,0,0.0232819230769231,1.07587991095075,0.0100426946840082,0.0100426946840082,28.9230769230769,2183.84615384615,1654.53411553575,1,8.99672428387234,3.39399396503198,20.6499133408044,0,20.2371324883199,0.00610059570282974,0.0403871197370736,529.312038310404,34516.1472512758,10749.543517955,10749.543517955,NA,NA,0,0,0,NA,35180.3379604983,1685.79602794637,NA,0,NA,NA,NA,NA,NA,NA,1685.79602794637,35180.3379604983,647.200943693075,21.0354032661902,"2022-06-25",NA,NA,2,2,0,13.1160986776003,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"ITEM679BEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT","Dog Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,20.0099718475039,20.0033205008007,0,0.00416583333333333,0.0003825,0.00036,0.02062,1.03022896335084,0,0,26,1953.70333333333,1470.91681530389,1,8.67729599705223,3.27567478033479,20.9419930171729,0.00654649101695157,19.6233411842183,0,0.0257725115826174,482.786518029439,29439.3464414027,9648.69605859727,9648.69605859727,NA,NA,0,0,0,NA,29439.3464414027,1470.91681530389,NA,0,NA,NA,NA,NA,0,0,1470.91681530389,29439.3464414027,14.6385435228809,20.0026653281973,"2022-03-26",NA,NA,1,1,0,12.7812697795545,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0716728576195537,NA
"ITEM728PRIMEBONESCW_Retailer","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,1,"Retailer","BJs",NA,2484,1413,NA,17.863157210893,17.8015365693129,0.0196267605011595,0.160397142857143,0.0169585714285714,0.00291785714285714,0.770674285714286,1.22083927673492,0.0154954187288487,0.0110213030018797,35,2373.64285714286,1980.14334716093,2,NA,NA,NA,NA,NA,NA,NA,393.499509981931,35337.8594353626,5572.47842178026,5055.53957792641,0,516.938843853853,0,516.938843853853,6503.05429453413,5986.11545068028,36022.8219321235,2016.41457734617,30879.9632653061,905.775,25760.7220211603,29974.1882653061,4653.49035388914,4653.49035388914,NA,NA,2469.72891062024,42525.8762266576,1507.09981872685,17.7476482592906,"2022-12-31",0.65,13.0095238095238,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_Retailer","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,1,0,"Retailer","BJs",NA,1967.53846153846,1967.53846153846,NA,17.6785156602767,17.6641495613986,0,0,0.0135915384615385,0,0.761446538461538,1.09934761019824,0,0,31.9230769230769,1788.84615384615,1763.56683695065,2,NA,NA,NA,NA,NA,NA,NA,25.2793168955,31159.5951535091,419.78100033708,419.78100033708,NA,NA,0,0,46.6407069500475,NA,31901.4231706157,1804.66478788162,23256.5658608059,1160.33269230769,22929.2906870734,22096.2331684982,327.04944594192,327.04944594192,NA,NA,1809.44322255379,31948.0638775658,37.6534483577626,17.6578257983718,"2022-09-24",0.648522167487685,13.000065681445,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_Retailer","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",1,0,0,"Retailer","BJs",NA,2713.84615384615,2713.84615384615,NA,16.9182095695486,16.8489295886954,0.0233867181105557,0.209376923076923,0.0307038461538462,0.0155423076923077,0.727580384615385,1.07587991095075,0.0233867181105557,0.0233867181105557,28.9230769230769,2549.84615384615,1851.66384878338,2,NA,NA,NA,NA,NA,NA,NA,698.182305062776,31239.9054301817,9655.59149289526,9077.60169826129,0,577.989794633964,0,577.989794633964,6790.75385190766,6212.7640572737,31989.7263319383,1892.27803761542,30864.7839413919,1296.85307692308,22441.1896708169,29567.9308644689,7669.60199102788,7669.60199102788,NA,NA,2411.09189573126,38780.4801838459,1932.12566339848,16.733644069621,"2022-06-25",0.523035714285714,12.1969523809524,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_Retailer","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,0,"Retailer","BJs",NA,2352,2352,NA,16.4821039098324,16.4484709107787,0,0,0.0248816666666667,0,0.678,1.03022896335084,0,0.00474592669346946,26,1983.83333333333,1874.15679165431,2,NA,NA,NA,NA,NA,NA,NA,109.676541679023,30888.4634655027,1649.53486783063,1649.53486783063,0,0,0,0,122.878393537117,122.878393537117,31331.7510392218,1900.90566180977,23887.4841225749,991.916666666667,22567.1735858899,22895.5674559083,1315.12838818797,1315.12838818797,NA,NA,1917.03338827276,31454.6294327589,151.279176577224,16.4104568415222,"2022-03-26",0.5,12.0424723639456,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,17.2800003254525,17.2595785625913,0,0,0.000363571428571429,0,0.02716,1.22083927673492,0,0,35,2088.14285714286,2034.54585296922,1,NA,NA,NA,NA,NA,NA,NA,53.5970041736407,34916.4689383951,918.656061604837,918.656061604837,NA,NA,0,0,0,NA,35132.3949791052,2047.06325098911,NA,0,NA,NA,NA,NA,NA,NA,2047.06325098911,35132.3949791052,247.982524840041,17.1627845752641,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,17.2796512084983,17.2786859945872,0,0,0,0,0.0272823076923077,1.09934761019824,0,0,31.9230769230769,1844.30769230769,1797.75967595061,1,NA,NA,NA,NA,NA,NA,NA,46.5480163570777,31062.1826137749,804.215847763607,804.215847763607,NA,NA,0,0,0,NA,31127.1559962639,1801.51992609994,NA,0,NA,NA,NA,NA,NA,NA,1801.51992609994,31127.1559962639,2.5638056304772,17.2782454469259,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,15.8940274584429,15.8349309859472,0.00928830755277593,0,0.000169230769230769,0,0.0268842307692308,1.07587991095075,0.00928830755277593,0.00928830755277593,28.9230769230769,2286.38461538462,1998.20339525809,1,NA,NA,NA,NA,NA,NA,NA,288.181220126529,31111.5063401437,4400.18365985636,4400.18365985636,NA,NA,0,0,0,NA,31111.5063401437,1998.20339525809,NA,0,NA,NA,NA,NA,0,0,1998.20339525809,31111.5063401437,776.818552438035,15.749595901374,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM728PRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,15.9814486437936,15.9797749088825,0,0,0.000605,0,0.0257079166666667,1.03022896335084,0,0,26,2160.64666666667,1845.97619531256,1,NA,NA,NA,NA,NA,NA,NA,314.670471354107,29323.750420647,5005.24374601962,5005.24374601962,NA,NA,0,0,0,NA,29525.8364450466,1858.62237956785,NA,0,NA,NA,NA,NA,NA,NA,1858.62237956785,29525.8364450466,201.321535393432,15.8897037465697,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM772PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ","Dog Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,10.3907380952381,10.6599404761905,0.112787162420583,0,0,0,0.000757142857142857,1.22083927673492,0.112787162420583,0.126019665086608,35,26.8382857142857,26.8382857142857,1,NA,NA,NA,NA,NA,NA,NA,0,233.295928571429,0,0,NA,NA,0,0,0,NA,609.844241216013,68.0463029448714,NA,0,NA,NA,NA,NA,NA,NA,68.0463029448714,609.844241216013,32.3177103809523,10.6599404761905,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM772PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ","Dog Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,10.2620823437041,10.2655634899429,0.106425098515605,0,0,0,0.000997692307692308,1.09934761019824,0.106425098515605,0.0992801214582977,31.9230769230769,31.8055384615385,31.8055384615385,1,NA,NA,NA,NA,NA,NA,NA,0,282.371307692308,0,0,NA,NA,0,0,0,NA,687.967558851138,83.2211030056433,NA,0,NA,NA,NA,NA,NA,NA,83.2211030056433,687.967558851138,43.6393875839533,10.218740435591,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM772PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ","Dog Treats","NPP",1,0,0,"ROM","BJs",NA,NA,NA,NA,9.89584177623667,9.68297283968313,0.00710541042918018,0,0.0000384615384615385,0,0.00319153846153846,1.07587991095075,0.0280311144196112,0.0312410682866298,28.9230769230769,71.8261538461538,45.7863197086523,1,NA,NA,NA,NA,NA,NA,NA,26.0398341375016,436.108630014624,244.266293062299,244.266293062299,NA,NA,0,0,0,NA,462.023799480817,48.5546478870233,NA,0,NA,NA,NA,NA,NA,NA,48.5546478870233,462.023799480817,31.1764212878832,9.61448770118546,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM772PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ","Dog Treats","NPP",0,0,0,"ROM","BJs",NA,NA,NA,NA,10.2867929165102,10.0404013474554,0.143755167328188,0.0002425,0.000025,0,0.00666583333333333,1.03022896335084,0.121085654671888,0.109910676684339,26,177.174333333333,90.8343089121664,1,NA,NA,NA,NA,NA,NA,NA,86.3400244211669,747.864452466917,769.18646419975,769.18646419975,NA,NA,0,0,0,NA,747.864452466917,90.8343089121664,NA,0,NA,NA,NA,NA,0,0,90.8343089121664,747.864452466917,305.550062740902,10.0404013474554,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",0,0,1,"ROM","BJs",NA,NA,NA,NA,5.99135916261483,5.99023690558115,0.0518721678988791,0,0,0,0.00004,1.22083927673492,0.0518721678988791,0.0518721678988791,35,0.928571428571429,0.928571428571429,1,NA,NA,NA,NA,NA,NA,NA,0,5.25142857142857,0,0,NA,NA,0,0,0,NA,65.2162245110395,12.6312718737193,NA,0,NA,NA,NA,NA,NA,NA,12.6312718737193,65.2162245110395,0.312075720928696,5.99021579321506,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM777PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ","Dog Treats","NPP",0,1,0,"ROM","BJs",NA,NA,NA,NA,5.97557692307692,5.97557692307692,0.0888315161003755,0,0,0,0.000236153846153846,1.09934761019824,0.0888315161003755,0.0888315161003755,31.9230769230769,4.15384615384615,4.15384615384615,1,NA,NA,NA,NA,NA,NA,NA,0,21.7884615384615,0,0,NA,NA,0,0,0,NA,88.3094288676695,16.5474888345761,NA,0,NA,NA,NA,NA,NA,NA,16.5474888345761,88.3094288676695,2.99692307692308,5.97557692307692,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
