"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross","Within","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_3","CB_Comp_RP_1","CB_Comp_TPR_2","CB_Comp_RP_2","CB_Comp_TPR_3","WB_Comp_RP_6","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","WB_Comp_TPR_8","CB_Comp_RP_3","WB_Comp_Interaction_RP_1"
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,2390.76923076923,0,NA,9.158374169074,9.15517559918177,0,0,0,0,0.16517,1.22212051816816,0,0,31.9230769230769,42.9230769230769,21.4522425833629,2,NA,NA,NA,NA,21.470834339714,193.915141231474,202.05024338391,202.05024338391,NA,NA,0,0,42.0437986811207,NA,212.741517017455,23.5245016322715,49.0411199095023,0,24.2499114737774,49.0411199095023,24.2618016981627,24.2618016981627,NA,NA,27.804483482097,254.785315698576,1.22525407553288,9.12730510625417,"2022-09-24",NA,1.16385585585586,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,2649.23076923077,0,NA,8.97548690971076,8.96299395964219,0,0,0,0,0.578929230769231,1.12188198842848,0,0,28.9230769230769,139.846153846154,113.269915015892,2,NA,NA,NA,NA,26.5762388302619,1016.40785987743,237.455217045652,237.455217045652,NA,NA,0,0,326.97265492336,NA,1068.08900546638,119.050821929088,163.90215079792,0,132.04743701659,163.90215079792,31.8385754657901,31.8385754657901,NA,NA,155.607820021424,1395.06166038973,1.13819597213024,8.96137224032271,"2022-06-25",NA,1.17980487804878,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_Retailer","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,2478,0,NA,8.78873177454978,8.7727587832987,0,0,0,0,0.4013075,1.05491663108577,0,0,26,119.833333333333,46.6989680368882,2,NA,NA,NA,NA,73.1343652964452,409.904300416224,639.729866250443,639.729866250443,NA,NA,0,0,557.936258011244,NA,416.074172178247,47.3593382299827,140.122098284432,0,54.4664999657152,140.122098284432,85.4689291316123,85.4689291316123,NA,NA,111.229101809752,974.010430189491,2.88296804495256,8.76769017876483,"2022-03-26",NA,1.16052730696798,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.27432586785626,9.24363811280358,0,0,0,0,0.499393928571429,1.21638209634013,0,0,35,5871.68764285714,5848.79110278037,2,NA,NA,NA,NA,22.896540076775,53850.3974940559,210.00122022978,210.00122022978,NA,NA,0,0,0,NA,58789.0353566531,6382.31915896677,NA,0,NA,NA,NA,NA,NA,NA,6382.31915896677,58789.0353566531,388.61792460862,9.21160952165739,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,9.21223204586257,9.1900213984356,0,0,0.0000915384615384615,0,0.484948461538462,1.22212051816816,0,0,31.9230769230769,5959.27430769231,5656.92544369185,2,NA,NA,NA,NA,302.348864000462,51897.2520597787,2750.72747868288,2750.72747868288,NA,NA,0,0,0,NA,56955.5486381009,6205.54088333399,NA,0,NA,NA,NA,NA,NA,NA,6205.54088333399,56955.5486381009,205.638108370643,9.17819006302373,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,8.46398336880768,8.45883700865643,0,0.00576153846153846,0.00130923076923077,0.000279230769230769,0.507505384615385,1.12188198842848,0,0,28.9230769230769,7102.99561538462,6437.1122057665,2,NA,NA,NA,NA,665.883409618112,54437.5512255629,5677.95423597558,5677.95423597558,NA,NA,0,0,0,NA,54437.5512255629,6437.1122057665,NA,0,NA,NA,NA,NA,0,0,6437.1122057665,54437.5512255629,54.968955487122,8.45631640415845,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM15CWFRISKIES_ROM","CW FRISKIES 05.5OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,7.90798965089705,7.88957274150664,0,0,0.00502833333333333,0,0.495849166666667,1.05491663108577,0,0,26,6735.2565,6263.10491026356,2,NA,NA,NA,NA,472.151589736436,49413.4310320187,3767.68313464793,3767.68313464793,NA,NA,0,0,0,NA,50625.4837587765,6418.07624858577,NA,0,NA,NA,NA,NA,NA,NA,6418.07624858577,50625.4837587765,164.688691484922,7.88448457422289,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM166CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.27430584414102,1.26885477698739,0,0,0,0,0.460346428571429,1.21638209634013,0,0,35,10551.4797142857,10526.4667577758,2,NA,NA,NA,NA,25.0129565099286,13352.4331353134,31.7470075437842,31.7470075437842,NA,NA,0,0,0,NA,13767.7553253928,10853.9412625174,NA,0,NA,NA,NA,NA,NA,NA,10853.9412625174,13767.7553253928,60.5071754787869,1.2686139815627,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM166CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.24844104388206,1.24708101059227,0,0,0,0,0.436756538461538,1.22212051816816,0,0,31.9230769230769,9886.45246153846,9750.50962308979,2,NA,NA,NA,NA,135.942838448671,12161.5776360471,169.471748568283,169.471748568283,NA,NA,0,0,0,NA,12538.1700505292,10051.9916340753,NA,0,NA,NA,NA,NA,NA,NA,10051.9916340753,12538.1700505292,28.6978248430644,1.24578142490922,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM166CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.07350857989409,1.07350857989409,0,0,0.000110769230769231,0,0.262808461538462,1.12188198842848,0,0,28.9230769230769,6401.57238461538,5782.48375887823,2,NA,NA,NA,NA,619.088625737155,6239.01495408461,679.593199761542,679.593199761542,NA,NA,0,0,0,NA,6339.1391439862,5879.76071935698,NA,0,NA,NA,NA,NA,NA,NA,5879.76071935698,6339.1391439862,15.0613788367557,1.06941033792673,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM166CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.00487113431724,1.00161759534583,0,0,0.00510166666666667,0,0.312469166666667,1.05491663108577,0,0,26,7294.90175,6842.22689074848,2,NA,NA,NA,NA,452.674859251517,6830.22854871702,454.735034616312,454.735034616312,NA,NA,0,0,0,NA,6830.22854871702,6842.22689074848,NA,0,NA,NA,NA,NA,0,0,6842.22689074848,6830.22854871702,34.8215861256921,1.00040819268424,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780015827_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.10280972615603,1.09249080313858,0,0,0,0,0.165477142857143,1.21638209634013,0,0,35,1559.78571428571,1494.51859331751,2,NA,NA,NA,NA,65.2671209682036,1628.3699759424,71.1307383433146,71.1307383433146,NA,NA,0,0,0,NA,1721.26881954636,1579.84080975027,NA,0,NA,NA,NA,NA,NA,NA,1579.84080975027,1721.26881954636,20.747130983953,1.09033039526709,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780015827_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.09846073013314,1.08694778854942,0.0124808346574251,0,0,0,0.203676153846154,1.22212051816816,0.0124808346574251,0.0124808346574251,31.9230769230769,2053.53846153846,1864.12983193219,2,NA,NA,NA,NA,189.408629606275,1984.72244963363,204.252165750991,204.252165750991,NA,NA,0,0,0,NA,1999.27039075843,1877.6160717945,NA,0,NA,NA,NA,NA,NA,NA,1877.6160717945,1999.27039075843,66.5219183040756,1.08252301377466,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780015827_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.986250160209285,0.985635430064073,0,0,0,0,0.139472307692308,1.12188198842848,0,0,28.9230769230769,1134.38461538462,1134.02303264802,2,NA,NA,NA,NA,0.361582736591537,1125.23193990264,0.366521635821755,0.366521635821755,NA,NA,0,0,0,NA,1499.44050206526,1512.38523344375,NA,0,NA,NA,NA,NA,NA,NA,1512.38523344375,1499.44050206526,0.601176084921626,0.985546336151166,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780015827_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.940539747433069,0.893905666298767,0,0,0,0,0.14475375,1.05491663108577,0.00671847395056887,0.0168086329588461,26,1605,1563.3709527809,2,NA,NA,NA,NA,41.6290472191037,1377.35657118716,38.0567621461749,38.0567621461749,NA,NA,0,0,0,NA,1651.86315548825,1870.79590315703,NA,0,NA,NA,NA,NA,NA,NA,1870.79590315703,1651.86315548825,106.681529048706,0.89316817871382,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_Retailer","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,2640,0,NA,1.28974205158968,1.19,0.168067226890756,0,0,0,0.00535,1.0410290958128,0,0.0775193798449613,25,1,1,0,NA,NA,NA,NA,0,0.99,0,0,NA,NA,0,0,0,NA,1.36462809084462,1.37841221297436,0.92,0,0.92,0.92,0,0,NA,NA,1.37841221297436,1.36462809084462,0.29974205158968,1.19,"2022-01-22",NA,0.92,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_Retailer","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,2640,0,NA,1.28974205158968,1.19,0.168067226890756,0,0,0,0.00535,1.0410290958128,0,0.0775193798449613,25,1,1,0,NA,NA,NA,NA,0,0.99,0,0,NA,NA,0,0,0,NA,1.36462809084462,1.37841221297436,0.92,0,0.92,0.92,0,0,NA,NA,1.37841221297436,1.36462809084462,0.29974205158968,1.19,"2022-01-22",NA,0.92,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_Retailer","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,2640,0,NA,1.28974205158968,1.19,0.168067226890756,0,0,0,0.00535,1.0410290958128,0,0.0775193798449613,25,1,1,0,NA,NA,NA,NA,0,0.99,0,0,NA,NA,0,0,0,NA,1.36462809084462,1.37841221297436,0.92,0,0.92,0.92,0,0,NA,NA,1.37841221297436,1.36462809084462,0.29974205158968,1.19,"2022-01-22",NA,0.92,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_Retailer","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,2640,0,NA,1.28974205158968,1.19,0.168067226890756,0,0,0,0.00535,1.0410290958128,0,0.0775193798449613,25,1,1,0,NA,NA,NA,NA,0,0.99,0,0,NA,NA,0,0,0,NA,1.36462809084462,1.37841221297436,0.92,0,0.92,0.92,0,0,NA,NA,1.37841221297436,1.36462809084462,0.29974205158968,1.19,"2022-01-22",NA,0.92,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.776141135486301,0.776141135486301,0.209882066787608,0,0,0,0.00853428571428571,1.21638209634013,0.210515049449272,0.20947805476505,35,27.3571428571429,17.8913101224004,1,NA,NA,NA,NA,9.46583273474246,11.0178868759544,5.77925598118849,5.77925598118849,NA,NA,0,0,0,NA,11.9725324739429,19.7947208958446,NA,0,NA,NA,NA,NA,NA,NA,19.7947208958446,11.9725324739429,4.52672125304317,0.774531117597213,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.953491124260355,0.953491124260355,0.30368944082849,0,0,0,0.00765,1.22212051816816,0.297833942414522,0.297072796357298,31.9230769230769,25.2307692307692,11.2092352975015,1,NA,NA,NA,NA,14.0215339332677,7.14911216121776,8.60858014647454,8.60858014647454,NA,NA,0,0,0,NA,8.33805791682887,12.6269227788819,NA,0,NA,NA,NA,NA,NA,NA,12.6269227788819,8.33805791682887,8.57881656804734,0.953491124260355,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,0.767237762237762,0.767237762237762,0.228768577946272,0,0,0,0.00555307692307692,1.12188198842848,0.224863727776361,0.217178090120844,28.9230769230769,12.4615384615385,12.3481234791352,1,NA,NA,NA,NA,0.113414982403285,7.11205966254396,0.0610172605329672,0.0610172605329672,NA,NA,0,0,0,NA,16.3143119331284,28.0864657555384,NA,0,NA,NA,NA,NA,NA,NA,28.0864657555384,16.3143119331284,2.3643006993007,0.764685314685315,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM17CWFANCYFEASTSAVRYCNTR_ROM","CW FANCY FEAST SAVRY CNTR 03OZ","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,1.10010659374482,1.07268801039601,0.407519408369816,0,0,0,0.0101083333333333,1.05491663108577,0.437678639016194,0.416687477400032,26,18.6666666666667,15.5300868852139,1,NA,NA,NA,NA,3.13657978145278,9.25829768073693,1.82503565259641,1.82503565259641,NA,NA,0,0,0,NA,11.6008597900772,19.0035271614096,NA,0,NA,NA,NA,NA,NA,NA,19.0035271614096,11.6008597900772,9.51201941767184,1.07268801039601,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM180CWFRISKIES_ROM","CW FRISKIES 05.5OZ 60CT","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,39.9800046170298,39.98,0,0,0,0,0.0533378571428571,1.21638209634013,0,0,35,1269.28571428571,1159.15817815544,1,NA,0,NA,0,110.127536130271,46343.1439626546,4402.89889448823,4402.89889448823,NA,NA,0,0,0,NA,48597.5089970337,1215.54549767468,NA,0,NA,NA,NA,NA,NA,NA,1215.54549767468,48597.5089970337,0.00579435749304531,39.98,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,1.53258324106726,0.0283809434931608,NA,0.0943559213230924,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM180CWFRISKIES_ROM","CW FRISKIES 05.5OZ 60CT","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,39.9800104631749,39.9713453468991,0,0,0,0,0.0499107692307692,1.22212051816816,0,0,31.9230769230769,1133.76923076923,1026.75795274854,1,NA,0,NA,0.0303743701597097,107.011278020692,41039.0681399391,4278.16724467627,4278.16724467627,NA,NA,0,0,0,NA,46407.7837411996,1161.04376152061,NA,0,NA,NA,NA,NA,NA,NA,1161.04376152061,46407.7837411996,10.8699510569503,39.9713453468991,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,1.23795953006215,0,NA,0.125768048999488,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM180CWFRISKIES_ROM","CW FRISKIES 05.5OZ 60CT","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,36.4182175207865,36.4182163858026,0,0,0,0,0.0448638461538462,1.12188198842848,0,0,28.9230769230769,1109.84615384615,978.903437532733,1,NA,0,NA,0.0225452551136441,130.942716313421,35692.9429575467,4798.72319629948,4798.72319629948,NA,NA,0,0,0,NA,39490.1115773079,1084.45399443584,NA,0,NA,NA,NA,NA,NA,NA,1084.45399443584,39490.1115773079,41.0041888885777,36.3845703061706,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,1.32351721937789,0,NA,0.249034364620771,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM180CWFRISKIES_ROM","CW FRISKIES 05.5OZ 60CT","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,32.061911295126,32.0341174212799,0,0,0,0,0.0452095833333333,1.05491663108577,0,0,26,1170.16666666667,1030.97656113276,1,NA,0,NA,0.0113646503423488,139.190105533908,32973.7281321579,4481.24186784211,4481.24186784211,NA,NA,0,0,0,NA,36355.9482408441,1137.03157471266,NA,0,NA,NA,NA,NA,NA,NA,1137.03157471266,36355.9482408441,74.0710436331955,31.999477389695,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,1.22075961819925,0,NA,0.21547308366077,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,1263.42857142857,0,NA,11.9055214499014,11.9055214499014,0,0,0,0,0.270601428571429,1.21638209634013,0,0,35,36.4285714285714,20.0869490104961,2,NA,NA,NA,NA,16.3416224180753,236.86753845628,195.513890115148,195.513890115148,NA,NA,0,0,140.524317941844,NA,255.95001456612,21.7432131748394,58.8582738095238,0,31.9764783356626,58.8582738095238,26.6671025307805,26.6671025307805,NA,NA,33.488242255334,396.474332507964,0.341945288753569,11.8988842282164,"2022-12-31",NA,1.6381592039801,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,1,0,"Retailer","Brookshire Brothers",NA,1421.53846153846,0,NA,11.6245708214036,11.754553338906,0.0303743701597097,0,0,0,0.0484630769230769,1.22212051816816,0.0303743701597097,0.0303743701597097,31.9230769230769,17.7692307692308,5.17484821339321,2,NA,NA,NA,NA,12.5943825558376,58.9911278946731,140.258872105327,140.258872105327,NA,NA,0,0,19.155198580374,NA,92.7288882964934,8.10143515814547,28.0263461538462,0,8.19005398451518,28.0263461538462,14.0695232219976,14.0695232219976,NA,NA,9.93862387982734,111.884086876867,4.26850705611071,11.7386062532772,"2022-09-24",NA,1.65090476190476,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",1,0,0,"Retailer","Brookshire Brothers",NA,2376,0,NA,11.4917440356745,11.4917440356745,0.0225452551136441,0,0,0,0.104777692307692,1.12188198842848,0.0282983486780089,0.0330357015835045,28.9230769230769,15.0769230769231,12.9740371821767,2,NA,NA,NA,NA,2.10288589474636,144.716410561926,23.4720509765357,23.4720509765357,NA,NA,0,0,0,NA,161.450505438995,14.4712545216754,23.2819871794872,0,19.9475431172992,23.2819871794872,2.424887372987,2.424887372987,NA,NA,14.4871392158774,161.450505438995,3.95771460423653,11.4204631056886,"2022-06-25",NA,1.51934472934473,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,0,0,"Retailer","Brookshire Brothers",NA,946,0,NA,11.3366286959131,11.3721251803752,0.0113646503423488,0,0,0,0.0339266666666667,1.05491663108577,0.00513213231428688,0,26,14.5,5.29739156657302,2,NA,NA,NA,NA,9.20260843342698,58.9574044253761,101.800095574624,101.800095574624,NA,NA,0,0,0,NA,84.4948317390452,7.59037108193051,22.8723611111111,0,8.09471927322915,22.8723611111111,7.74804681793403,7.74804681793403,NA,NA,7.59734277503063,84.4948317390452,8.70094856123289,11.2825541125541,"2022-03-26",NA,1.5543023255814,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Brookshire Brothers",NA,NA,NA,NA,12.6112767101509,12.546793887901,0,0,0.000575,0,0.4578575,1.21638209634013,0,0,35,3483.49664285714,3464.15277452667,2,NA,NA,NA,NA,19.3438683304729,43454.7450962721,242.800546585069,242.800546585069,NA,NA,0,0,0,NA,45035.9122189813,3590.13391044734,NA,0,NA,NA,NA,NA,NA,NA,3590.13391044734,45035.9122189813,234.112411061118,12.5438562179281,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,12.5038861969284,12.4591352635078,0,0,0,0,0.455584230769231,1.22212051816816,0,0,31.9230769230769,3461.89292307692,3418.40871865615,2,NA,NA,NA,NA,43.4842044207684,42571.389085747,543.847837329899,543.847837329899,NA,NA,0,0,0,NA,43356.5651142318,3481.53525928601,NA,0,NA,NA,NA,NA,NA,NA,3481.53525928601,43356.5651142318,175.200301500483,12.4526037698181,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.6157049258752,11.5982141982616,0,0,0.00980769230769231,0,0.438713846153846,1.12188198842848,0,0,28.9230769230769,3117.171,2980.56419963999,2,NA,NA,NA,NA,136.606800360013,34553.1708938289,1608.81272155575,1608.81272155575,NA,NA,0,0,0,NA,36788.2068066319,3174.57652697854,NA,0,NA,NA,NA,NA,NA,NA,3174.57652697854,36788.2068066319,61.8387961104067,11.5966855565638,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM18CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Brookshire Brothers",NA,NA,NA,NA,11.1062163899809,11.0894009729243,0,0,0,0,0.3103225,1.05491663108577,0,0,26,2157.67375,1916.54407878135,2,NA,NA,NA,NA,241.129671218645,21347.7553536076,2677.17914639236,2677.17914639236,NA,NA,0,0,0,NA,23213.5529729437,2083.73763387168,NA,0,NA,NA,NA,NA,NA,NA,2083.73763387168,23213.5529729437,26.9514419627407,11.0885928183004,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM19CWFANCYFEASTML_Retailer","CW FANCY FEAST ML 03OZ 30CT","Wet Cat","NPP",0,0,1,"Retailer","Brookshire Brothers",NA,5490,0,NA,20.1165955018371,21.0872435688158,0.0367403030443531,0,0,0,0,1.21638209634013,0.0453118727406172,0.0510666867776768,35,0,0,1,NA,NA,NA,0.0852868260011099,0,0,0,0,NA,NA,0,6.62467303403203,0,NA,31.7000470959865,1.57958277323358,NA,0,NA,NA,NA,NA,NA,NA,1.57958277323358,31.7000470959865,0,20.9586778520782,"2022-12-31",NA,0,4,4,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
