"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_TPR_3","WB_Comp_Interaction_TPR_1","WB_Comp_RP_6","CB_Comp_RP_3","CB_Comp_TPR_4","CB_Comp_TPR_5"
"ITEM1827DCBEYONDORGANIC_ROM","DC BEYOND ORGANIC 05LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,18.5894446588712,17.5527364509018,0.0431367552931785,0,0,0,0.00283928571428571,1.30527168546415,0.038148870684508,0.0428343942478791,35,101.703928571429,101.703928571429,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1683.83971428572,0,0,NA,NA,0,0,0,NA,3081.94251231257,186.180484808072,NA,0,NA,NA,NA,NA,NA,NA,186.180484808072,3081.94251231257,201.248670604595,17.4228097471217,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1827DCBEYONDORGANIC_ROM","DC BEYOND ORGANIC 05LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,19.6002898047797,16.8711281120646,0.101598007957883,0,0,0,0.00763346153846154,1.1381013091305,0.130539605134815,0.142447517000919,31.9230769230769,310.418384615385,279.534668740971,1,NA,NA,NA,NA,NA,NA,NA,NA,30.883715874414,3698.50117463013,401.398209985253,401.398209985253,NA,NA,0,0,0,NA,4373.55673567095,327.549320816488,NA,0,NA,NA,NA,NA,NA,NA,327.549320816488,4373.55673567095,2115.56363523176,16.8114056183907,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1827DCBEYONDORGANIC_ROM","DC BEYOND ORGANIC 05LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,20.7815090919854,20.224335041891,0.181045888828815,0.000359230769230769,0,0,0.0121203846153846,1.0590270077807,0.152104291651883,0.135150431332918,28.9230769230769,568.042769230769,429.909663493775,1,NA,NA,NA,NA,NA,NA,NA,NA,138.133105736995,6659.85541599602,2284.58966092706,2284.58966092706,NA,NA,0,0,0,NA,6674.1143681224,431.04447795221,NA,0,NA,NA,NA,NA,NA,NA,431.04447795221,6674.1143681224,2858.07916702649,20.188399113234,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1827DCBEYONDORGANIC_ROM","DC BEYOND ORGANIC 05LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,20.4737303350187,19.9887849509877,0,0.0020025,0.00008,0,0.0122616666666667,1.05859037808275,0,0,26,367.168583333333,237.12567231182,1,NA,NA,NA,NA,NA,NA,NA,NA,130.042911021513,4725.37632852452,2585.0842548088,2585.0842548088,NA,NA,0,0,0,NA,4725.37632852452,237.12567231182,NA,0,NA,NA,NA,NA,0,0,237.12567231182,4725.37632852452,206.917073123154,19.9199520990494,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1828DCBEYONDREGIONAL_ROM","DC BEYOND REGIONAL 03LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,12.9325606004676,12.9643650793651,0,0,0,0,0.00000285714285714286,1.30527168546415,0,0.0146840659340659,35,0.0714285714285714,0.0294195561805011,1,NA,NA,NA,NA,NA,NA,0,0.00777555433909814,0.0420090152480704,0.382160034784709,0.545697108072434,0.545697108072434,NA,NA,0,0,0,NA,8.70879585192879,0.67348247961884,NA,0,NA,NA,NA,NA,NA,NA,0.67348247961884,8.70879585192879,0.0023754152823929,12.9301851851852,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM1828DCBEYONDREGIONAL_ROM","DC BEYOND REGIONAL 03LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,9.88811965811966,10.438962582459,0.0616536016260242,0,0,0,0.00000692307692307692,1.1381013091305,0.0769676807698905,0.0764681504463013,31.9230769230769,0.230769230769231,0.12984554157829,1,NA,NA,NA,NA,NA,NA,0,0,0.100923689190941,1.27592435433276,1.31099872259032,1.31099872259032,NA,NA,0,0,0,NA,10.9080107325432,1.13559987898103,NA,0,NA,NA,NA,NA,NA,NA,1.13559987898103,10.9080107325432,0.152279202279202,10.438962582459,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM1828DCBEYONDREGIONAL_ROM","DC BEYOND REGIONAL 03LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,11.6516463395219,13.1172089974688,0.114330352522689,0,0,0,0,1.0590270077807,0.0990162733788229,0.104925308291342,28.9230769230769,0,0,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,NA,21.3030075001607,1.81996289375978,NA,0,NA,NA,NA,NA,NA,NA,1.81996289375978,21.3030075001607,0,13.1172089974688,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"ITEM1828DCBEYONDREGIONAL_ROM","DC BEYOND REGIONAL 03LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,13.1404164218456,13.1338884970683,0.106916713385162,0,0,0,0.0000258333333333333,1.05859037808275,0.106916713385162,0.0839250064907442,26,0.75,0.663402094365744,1,NA,NA,NA,NA,NA,NA,0,0.0396030380523184,0.0865979056342555,6.92145920063476,1.16604079936525,1.16604079936525,NA,NA,0,0,0,NA,27.2225957821306,2.72612943833023,NA,0,NA,NA,NA,NA,NA,NA,2.72612943833023,27.2225957821306,1.84895821092281,13.1244174016519,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.0277633303023561,NA,NA,NA,NA,NA
"ITEM1851DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,22.2200218428044,22.2416707109809,0.0907758007903366,0,0,0,0.000234285714285714,1.30527168546415,0.0825935467479072,0.0584580358260885,35,17.7705714285714,15.7704802648504,1,NA,NA,NA,NA,NA,NA,NA,NA,2.00009116372104,321.511309833775,40.6314758805112,40.6314758805112,NA,NA,0,0,0,NA,564.52311816155,28.5223644368626,NA,0,NA,NA,NA,NA,NA,NA,28.5223644368626,564.52311816155,30.1067180489497,22.0666102370406,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1851DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,19.6502212742071,18.5436544709916,0.0256025632320629,0,0,0,0.000583076923076923,1.1381013091305,0.0362921018611675,0.0507976814782359,31.9230769230769,39.0826153846154,39.0826153846154,1,NA,NA,NA,NA,NA,NA,NA,NA,0,689.854692307692,0,0,NA,NA,0,0,0,NA,1906.90866444519,106.995935290629,NA,0,NA,NA,NA,NA,NA,NA,106.995935290629,1906.90866444519,82.7244380700107,18.4320280383306,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1851DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.8432015458003,19.4166838003541,0.0913254894441258,0,0.0000607692307692308,0,0.00393615384615385,1.0590270077807,0.0806359508150212,0.0661303711979528,28.9230769230769,211.070461538462,153.387201012683,1,NA,NA,NA,NA,NA,NA,NA,NA,57.683260525779,2744.40754169438,1031.537842921,1031.537842921,NA,NA,0,0,0,NA,2765.65656481986,154.507498810942,NA,0,NA,NA,NA,NA,NA,NA,154.507498810942,2765.65656481986,400.36877049113,19.1628950821597,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1851DCCNPORGANIX_ROM","DC C&P ORGANIX 03-4LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.5251880120728,19.4887189717566,0,0,0.0000208333333333333,0,0.00563833333333333,1.05859037808275,0,0,26,357.725583333333,204.992422211836,1,NA,NA,NA,NA,NA,NA,NA,NA,152.733161121497,3988.3062557332,2968.7397442668,2968.7397442668,NA,NA,0,0,0,NA,3988.3062557332,204.992422211836,NA,0,NA,NA,NA,NA,0,0,204.992422211836,3988.3062557332,27.6163238354169,19.4527402890759,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1853DCCNPPRISTINE_ROM","DC C&P PRISTINE 03LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,26.2887558323431,25.9570311364732,0.126259613189215,0,0,0,0.000138571428571429,1.30527168546415,0.115541624416723,0.138834976504517,35,12.3425714285714,6.70611636902451,1,NA,NA,NA,NA,NA,NA,0,NA,5.63645505954691,153.584711579203,126.931502706511,126.931502706511,NA,NA,0,0,0,NA,174.767757651495,7.67549597544955,NA,0,NA,NA,NA,NA,NA,NA,7.67549597544955,174.767757651495,42.3514699432619,25.9570311364732,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1853DCCNPPRISTINE_ROM","DC C&P PRISTINE 03LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,24.6085178729044,24.85010471165,0.113518422190177,0,0,0,0.000104615384615385,1.1381013091305,0.113518422190177,0.103620888173977,31.9230769230769,24.8057692307692,8.73073888261352,1,NA,NA,NA,NA,NA,NA,0,NA,16.0750303481557,193.723491804153,354.334892811232,354.334892811232,NA,NA,0,0,0,NA,222.670201379079,10.2177665776662,NA,0,NA,NA,NA,NA,NA,NA,10.2177665776662,222.670201379079,64.3248684393528,24.6503089635208,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1853DCCNPPRISTINE_ROM","DC C&P PRISTINE 03LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,23.0766029856671,23.1696856885279,0.110875580362076,0,0,0,0.000101538461538462,1.0590270077807,0.129670090092616,0.12650504655873,28.9230769230769,12.11,7.99771177401008,1,NA,NA,NA,NA,NA,NA,0,NA,4.11228822598992,167.0824128522,86.2391256093385,86.2391256093385,NA,NA,0,0,0,NA,311.675466243823,15.2556230446992,NA,0,NA,NA,NA,NA,NA,NA,15.2556230446992,311.675466243823,25.7495921921162,23.1210436068166,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1853DCCNPPRISTINE_ROM","DC C&P PRISTINE 03LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,20.7288976284481,20.7575974218478,0.0632987873829231,0,0,0,0.00016,1.05859037808275,0.0429380685081711,0.0414267245542833,26,17.8481666666667,17.8379353216301,1,NA,NA,NA,NA,NA,NA,0,NA,0.0102313450365165,350.472334181074,0.208832485592438,0.208832485592438,NA,NA,0,0,0,NA,583.478903917744,30.1347196968864,NA,0,NA,NA,NA,NA,NA,NA,30.1347196968864,583.478903917744,15.0170423375951,20.708003343374,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1857DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,10.9328530876664,10.8810836351639,0,0.000137857142857143,0.000486428571428571,0,0.468160714285714,1.30527168546415,0,0,35,104348.297571429,100566.220966108,2,NA,NA,NA,NA,NA,NA,NA,NA,3782.07660532087,1094693.43538986,41578.797038708,41578.797038708,NA,NA,0,0,0,NA,1108230.4195143,101802.205480974,NA,0,NA,NA,NA,NA,NA,NA,101802.205480974,1108230.4195143,5655.09118758432,10.8802157786117,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1857DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,10.5461164886211,10.4834335374367,0,0.0000623076923076923,0.000857692307692308,0,0.445593076923077,1.1381013091305,0,0,31.9230769230769,82316.8826153846,81990.3646639198,2,NA,NA,NA,NA,NA,NA,NA,NA,326.517951464816,853794.518086283,3422.83006756309,3422.83006756309,NA,NA,0,0,0,NA,868957.81895158,83445.3844272199,NA,0,NA,NA,NA,NA,NA,NA,83445.3844272199,868957.81895158,10992.559215688,10.4182507146188,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1857DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,10.0995814789019,10.0665220836428,0,0.00122461538461538,0.00132230769230769,0.000177692307692308,0.384271538461538,1.0590270077807,0,0,28.9230769230769,66208.6010769231,64521.4624198001,2,NA,NA,NA,NA,NA,NA,NA,NA,1687.13865712298,648997.602660832,16885.323108399,16885.323108399,NA,NA,0,0,0,NA,668053.500951313,66407.9117851268,NA,0,NA,NA,NA,NA,NA,NA,66407.9117851268,668053.500951313,2978.91619210341,10.0544246592734,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1857DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,9.81695234702554,9.71255817642313,0,0.00879,0.000704166666666667,0,0.420080833333333,1.05859037808275,0,0,26,75049.9721666667,73221.7461877079,2,NA,NA,NA,NA,NA,NA,NA,NA,1828.22597895879,710639.885493431,17862.5296732359,17862.5296732359,NA,NA,0,0,0,NA,730320.658749271,75247.1663209742,NA,0,NA,NA,NA,NA,NA,NA,75247.1663209742,730320.658749271,8363.0566537607,9.71063458574359,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1858DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,23.0895948326124,23.0497413881048,0,0,0.00186214285714286,0,0.406521428571429,1.30527168546415,0,0,35,71571.6675,69383.8397950053,2,NA,NA,NA,NA,NA,NA,NA,NA,2187.82770499472,1601248.02817048,50607.0726152365,50607.0726152365,NA,NA,0,0,0,NA,1613125.15115072,69893.9485969662,NA,0,NA,NA,NA,NA,NA,NA,69893.9485969662,1613125.15115072,3253.47728934583,23.0493107744246,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1858DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,20.9409380874551,20.8858425949346,0,0,0.00130615384615385,0,0.402809615384615,1.1381013091305,0,0,31.9230769230769,60001.6613846154,59147.3343393243,2,NA,NA,NA,NA,NA,NA,NA,NA,854.327045291085,1235181.88855435,17810.1245994986,17810.1245994986,NA,NA,0,0,0,NA,1249312.98756671,59823.3357277099,NA,0,NA,NA,NA,NA,NA,NA,59823.3357277099,1249312.98756671,3490.55010149346,20.8833426587919,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1858DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.8965053701603,19.8321990886402,0,0.00212692307692308,0.00171,0.000152307692307692,0.384113461538462,1.0590270077807,0,0,28.9230769230769,57584.8376923077,56310.5341663282,2,NA,NA,NA,NA,NA,NA,NA,NA,1274.30352597945,1117004.13672347,25397.7055842215,25397.7055842215,NA,NA,0,0,0,NA,1144869.19596175,57725.8560052745,NA,0,NA,NA,NA,NA,NA,NA,57725.8560052745,1144869.19596175,3760.98808087733,19.8295698075496,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1858DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.7289639080982,19.6073180519065,0,0.0091775,0.00122166666666667,0.000200833333333333,0.408861666666667,1.05859037808275,0,0,26,56111.49425,54891.5406459747,2,NA,NA,NA,NA,NA,NA,NA,NA,1219.95360402527,1075918.62814515,23949.0896881872,23949.0896881872,NA,NA,0,0,0,NA,1114151.84431487,56847.9039711833,NA,0,NA,NA,NA,NA,NA,NA,56847.9039711833,1114151.84431487,7231.46179046391,19.5995065674929,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1859DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,23.4119588335239,23.3964568914085,0,0,0.000493571428571429,0,0.0377542857142857,1.30527168546415,0,0,35,30864.5220714286,29671.4514237083,1,NA,NA,NA,0,NA,NA,0,0,1193.07064772023,695079.510988407,27763.7372258785,27763.7372258785,NA,NA,0,0,0,NA,701864.022905626,29957.7653292003,NA,0,NA,NA,NA,NA,NA,NA,29957.7653292003,701864.022905626,592.088391929314,23.3914081480561,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1859DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,21.1176507055259,21.1029129429927,0,0.00771384615384615,0.000568461538461538,0.0000476923076923077,0.0388930769230769,1.1381013091305,0,0,31.9230769230769,25866.3754615385,25595.6460930024,1,NA,NA,NA,0,NA,NA,0,0,270.729368536016,540143.749148631,5707.41192829239,5707.41192829239,NA,NA,0,0,0,NA,560237.079061075,26548.2819446504,NA,0,NA,NA,NA,NA,NA,NA,26548.2819446504,560237.079061075,414.499188944281,21.102159363456,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1859DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.6952016988855,19.4461089123692,0.00526264590712681,0.00664384615384615,0.000480769230769231,0.000526153846153846,0.03779,1.0590270077807,0.0119403847647246,0.0171472006677668,28.9230769230769,25247.7941538462,24810.7662119948,1,NA,NA,NA,0,NA,NA,0,0,437.027941851347,477661.630436853,8361.22464007066,8361.22464007066,NA,NA,0,0,0,NA,497794.132595416,25851.7323444951,NA,0,NA,NA,NA,NA,NA,NA,25851.7323444951,497794.132595416,11018.2241249003,19.3925902806123,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1859DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,0,"ROM","Family Dollar",NA,NA,NA,NA,19.4691005111274,19.3259679085635,0.0389356317742316,0.0153033333333333,0.0006775,0.0000541666666666667,0.0393833333333333,1.05859037808275,0.0317014146785007,0.026060697450205,26,29210.1898333333,28773.5581214987,1,NA,NA,NA,0,NA,NA,0,0,436.6317118346,527235.367296361,8354.11387030608,8354.11387030608,NA,NA,0,0,0,NA,544256.200273685,29724.9594477412,NA,0,NA,NA,NA,NA,NA,NA,29724.9594477412,544256.200273685,33167.3388862441,19.1884714690455,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,1,"Retailer","Family Dollar",NA,23464.2857142857,15627.7142857143,NA,6.9291471483192,6.92195764781366,0,0,0.00872928571428571,0,0.559193571428571,1.30527168546415,0,0,35,24064.1428571429,22252.0584674428,2,NA,NA,NA,0,NA,NA,NA,NA,1812.08438970006,154340.600527145,12285.0880442833,12285.0880442833,NA,NA,0,0,2116.20619637199,NA,154340.600527145,22252.0584674428,129538.888018561,8685.20679275158,119745.038915252,120853.681225809,9788.23323624356,9788.23323624356,0,0,22604.5983820214,156456.806723517,264.63553871216,6.91817789455533,"2022-12-31",0.526623855056036,5.39955123287671,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,1,0,"Retailer","Family Dollar",NA,21616.9230769231,21616.9230769231,NA,6.39811663632016,6.38538639812977,0,0,0.0104284615384615,0,0.543088461538462,1.1381013091305,0,0,31.9230769230769,20180.3846153846,19358.8169836583,2,NA,NA,NA,0,NA,NA,NA,NA,821.567631726308,123704.545231176,5126.32399959348,5126.32399959348,NA,NA,0,0,5874.03348512949,NA,125098.937622345,19550.9683579901,103145.567703297,10183.8661428571,98956.0529989341,92961.7015604396,4189.17048948998,4189.17048948998,NA,NA,20515.8647738884,130972.971107475,287.66969006531,6.38399418696437,"2022-09-24",0.504542025478614,5.11011493843855,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",1,0,0,"Retailer","Family Dollar",NA,19993.8461538462,19653.8461538462,NA,6.20683923270055,6.1969543919105,0,0.0316023076923077,0.00524,0.000526153846153846,0.434380769230769,1.0590270077807,0,0,28.9230769230769,15350.7692307692,14859.9413731917,2,NA,NA,NA,0,NA,NA,NA,NA,490.827857577515,91482.4874223901,2866.40103914833,2866.40103914833,NA,NA,0,0,2154.32288829441,NA,95741.7752328495,15500.0385318951,75066.6562465399,7428.46392695927,72645.0143966685,67638.1923195807,2411.90807694742,2411.90807694742,NA,NA,15939.2019463278,97896.0981211439,1060.71473220929,6.13675221083125,"2022-06-25",0.483805088062622,4.88868421052632,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,0,"Retailer","Family Dollar",NA,13807.6666666667,13526,NA,6.10310418938516,6.09975912711124,0,0,0.00868583333333333,0,0.49024,1.05859037808275,0,0,26,16948.6666666667,16664.3734076726,2,NA,NA,NA,0.0277633303023561,NA,NA,NA,NA,284.293258994066,101610.734018041,1739.0326486259,1739.0326486259,0,0,0,0,888.991644603862,888.991644603862,104896.567199126,17192.9185135519,82518.5939759744,8487.73623005665,81135.3660856494,74030.8577459178,1383.22789032499,1383.22789032499,NA,NA,17348.3908146388,105785.55884373,54.1727916210232,6.09975912711124,"2022-03-26",0.49974764650796,4.86885607029911,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,1,"ROM","Family Dollar",NA,NA,NA,NA,6.70605359488026,6.68077210775133,0,0.000919285714285714,0.00132142857142857,0.00000142857142857143,0.656634285714286,1.30527168546415,0,0,35,326048.214857143,318950.522675939,2,NA,NA,NA,NA,NA,NA,0,NA,7097.69218120343,2131543.93962403,47015.489447399,47015.489447399,NA,NA,0,0,0,NA,2194113.33436322,328171.938415339,NA,0,NA,NA,NA,NA,NA,NA,328171.938415339,2194113.33436322,9256.97045273855,6.67928338848339,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,1,0,"ROM","Family Dollar",NA,NA,NA,NA,6.33150433043189,6.2942333613863,0,0.00119615384615385,0.00390769230769231,0.0000184615384615385,0.63053,1.1381013091305,0,0,31.9230769230769,282905.075538462,281280.924536256,2,NA,NA,NA,NA,NA,NA,0,NA,1624.15100220523,1769184.07873903,10194.3603378903,10194.3603378903,NA,NA,0,0,0,NA,1779307.17845051,282888.16596553,NA,0,NA,NA,NA,NA,NA,NA,282888.16596553,1779307.17845051,12048.8508692208,6.28965611275944,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1860DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",1,0,0,"ROM","Family Dollar",NA,NA,NA,NA,6.08809542684651,6.01681232408439,0,0.0152253846153846,0.00490846153846154,0.000511538461538462,0.536493076923077,1.0590270077807,0,0,28.9230769230769,227068.253923077,221437.870421649,2,NA,NA,NA,NA,NA,NA,0,NA,5630.3835014283,1332320.75368455,33943.6483923703,33943.6483923703,NA,NA,0,0,0,NA,1354423.16607608,225131.496636168,NA,0,NA,NA,NA,NA,NA,NA,225131.496636168,1354423.16607608,16583.2459555823,6.01238646501392,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
