"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Description","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","category_trend","flag_qtr2","flag_qtr3","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","WB_Comp_TPR_2","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","Intercept","Market","flag_qtr4","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_4","WB_Comp_Interaction_RP_1","WB_Comp_Interaction_RP_2","WB_Comp_Interaction_TPR_1","WB_Comp_Interaction_TPR_2","CB_Comp_TPR_5","WB_Comp_Interaction_RP_3","WB_Comp_RP_4","CB_Comp_TPR_6","CB_Comp_RP_5","Model_flag"
"ITEM80031DDBEYONDSMP_Retailer","Dry Dog","Amazon","DD BEYOND SMP9 03-4LB",0,2.77999823167125,-1.04738919925946,-0.100890800778943,0,0,0,0,0,0,0,0,-0.0828681565196734,0,0,5.5508978140246,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80031DDBEYONDSMP_ROM","Dry Dog","Amazon","DD BEYOND SMP9 03-4LB",0,1.304908017358,-0.0844637976288976,-0.102246091212235,0,0.190504031401891,0,-0.00441682647508086,1.10836328706507,0,0,0,0,0,0,2.4912842986981,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80032DDBEYONDSMP_Retailer","Dry Dog","Amazon","DD BEYOND SMP9 14.5-15.5LB",-3.44305940904673,0,0,0,0,0,0,0,0,0,0,0,-3.389422548301,0,0,16.8859510626371,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80032DDBEYONDSMP_ROM","Dry Dog","Amazon","DD BEYOND SMP9 14.5-15.5LB",-2.44288545165016,2.80945822351775,-0.691854453915848,-1.09861873686822,0,0,0,0,0,0,0,0,0,0,0,13.4605607506082,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80033DDBEYONDSMP_Retailer","Dry Dog","Amazon","DD BEYOND SMP9 24LB",-2.35293135912256,0.813139124614631,-0.563643592403272,-0.59113296386317,0,0,0,-0.0104408384216229,0,-0.354225265881147,-0.523796980382991,0,-1.94170174539613,-0.452202909542657,-0.263966055104157,14.7326974667951,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80033DDBEYONDSMP_ROM","Dry Dog","Amazon","DD BEYOND SMP9 24LB",-1.38089588281761,0.463428019567612,-0.573643170692767,-0.308426555995673,0,0,0,0,0,0,0,0,0,0,0,11.3312236059624,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80035DDCNPORGANIX_Retailer","Dry Dog","Amazon","DD C&P ORGANIX 04LB",-2.37597326074554,0,0,0,0,0,0,0,0.601665702310357,-5.58048468947083,-0.707264935307155,0,-0.369069347682442,0,0,9.18085848583183,"Retailer",0,0.898756046907454,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80035DDCNPORGANIX_ROM","Dry Dog","Amazon","DD C&P ORGANIX 04LB",-2.52727632034091,0.523282485235461,-1.24508875768247,-0.915744734761178,0,0,0,0,0,0,0,0,0,0,0,14.305556180623,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80036DDCNPORGANIX_Retailer","Dry Dog","Amazon","DD C&P ORGANIX 10LB",-0.0148877610284971,0,0,0,0,0,0,0,0.444749674947346,0,0,0.0170777204298849,-3.01350771831555,-6.05221684249799,0,4.93218595078547,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80036DDCNPORGANIX_ROM","Dry Dog","Amazon","DD C&P ORGANIX 10LB",-0.654068434085002,0,0,0,0.0939813603581058,0.0755825245709866,0,0,1.01094157787517,0,0,0,0,0,0,5.90965407452341,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80037DDCNPORGANIX_Retailer","Dry Dog","Amazon","DD C&P ORGANIX 18LB",-0.868352447860967,0,0,0,0,0,0,0,0.0358587270977214,-2.18955519910388,-0.263374882271002,0,-2.94827981617314,0,0,9.45627988426441,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80037DDCNPORGANIX_ROM","Dry Dog","Amazon","DD C&P ORGANIX 18LB",-0.377939127539784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88800578593144,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80038DDCNPPRISTINE_Retailer","Dry Dog","Amazon","DD C&P PRISTINE 04LB",-2.58249084357583,4.95175679739891,-0.819981293862717,-0.412223746303667,0,0,0,0.0689772338166999,0,-1.90280919190638,-4.13205952521347,0,-6.32652922450406,-4.8253521015705,-3.0161314650725,11.9818602330232,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80038DDCNPPRISTINE_ROM","Dry Dog","Amazon","DD C&P PRISTINE 04LB",-0.329637717463235,4.05629594018998,-0.0639969122240462,-1.06181249415271,0,0.134975463318656,0,-0.0664600242441924,0,0,0,0,0,0,0,6.89748765133868,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80039DDCNPPRISTINE_Retailer","Dry Dog","Amazon","DD C&P PRISTINE 10LB",-3.5556638165383,0,0,0,0,0,0,0,0,0,0,1.84461562092514,-0.453704135524035,0,0,10.9125893202902,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80039DDCNPPRISTINE_ROM","Dry Dog","Amazon","DD C&P PRISTINE 10LB",-4.36204012265958,3.01379455236402,-0.289817083311043,-0.462283681038591,0,0,0,0,0,0,0,0,0,0,0,21.6831521978233,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80040DDCNPPRISTINE_Retailer","Dry Dog","Amazon","DD C&P PRISTINE 18LB",-5.09018313060353,0,-0.198527071610535,-0.586287666222703,0.28088344281276,0,0,0.00709875577466515,0.148488001937627,-1.50714611848409,-4.23519368734562,0.266253214716151,-7.25363230605991,0,0,16.3390784097362,"Retailer",0,0,0,-0.779829371166968,-1.6318279609995,-0.455401660985256,0,NA,NA,0,0.545022859418297,0,-13.6096181878182,-27.1196032913163,0,0,0,0,NA,2
"ITEM80040DDCNPPRISTINE_ROM","Dry Dog","Amazon","DD C&P PRISTINE 18LB",-2.60609413361322,1.68793406446991,-0.226822236161112,-0.157615050206714,0.327577111007558,0.0358982270464021,0.0496002731438802,0.00840050724676676,0.146562863613923,0,0,0,0,0,0,16.0575538768016,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80042DDDOGCHOWGREENBG_Retailer","Dry Dog","Amazon","DD DOG CHOW GREEN BG 18.5-20LB",-3.57261207644159,2.84796315565898,-2.04916275873072,-0.556024331364801,0,0.557629397002643,0,-0.082071084881315,0,0,0,0,0,0,0,14.977115593882,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80043DDDOGCHOWGREENBG_ROM","Dry Dog","Amazon","DD DOG CHOW GREEN BG 30-33.5LB",-1.55758844673469,2.49159415413071,-1.78562270160815,-0.157741297709402,0.748422735710237,0,0,0.0494005137485259,0,0,0,0,0,0,0,8.91933933397307,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80044DDDOGCHOWGREENBG_ROM","Dry Dog","Amazon","DD DOG CHOW GREEN BG 42-46LB",-2.34513086145196,7.17381803543788,-0.811167443473375,-1.72820698325478,0.249536012679519,0.0141174758270187,0,-0.00943369085502579,0,0,0,0,0,0,0,16.0706692673437,"ROM",0.063351047859274,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80047DDDOGCHOWHIPROTEIN_ROM","Dry Dog","Amazon","DD DOG CHOW HI PROTEIN 20LB",0,3.85130774696374,-0.481592945590693,-1.53155998121461,0,0,0,0.146798051415768,0,0,0,0,0,0,0,3.61706785603383,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80048DDDOGCHOWLX_Retailer","Dry Dog","Amazon","DD DOG CHOW LX 04LB",0,0,-0.301713290453733,-0.810210499849529,0,0,0,0,0,0,0,0,0,0,0,5.04178915895371,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80049DDDOGCHOWLX_ROM","Dry Dog","Amazon","DD DOG CHOW LX 16.5-18LB",-0.984951752043929,0.651978734604508,-0.711292168461856,-1.34789993384931,0.685605820500573,0.010052893447846,0,-0.0017076959689033,0,0,0,0,0,0,0,8.58027181893399,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80051DDMERRICKBACKCOUNTRY_Retailer","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 04LB",0,0,0,0,0,0,0,0.0306236888261612,0,0,0,0,0,0,0,4.20079346058314,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80051DDMERRICKBACKCOUNTRY_ROM","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 04LB",-0.557630031451568,0,0,0,0,0,0.0469967647751132,0.00151185106267732,0,0,0,0,0,0,0,7.18909626639326,"ROM",0.20709364724428,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80052DDMERRICKBACKCOUNTRY_Retailer","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 10LB",-1.82027383738307,0,0,0,0,0.0392143668603825,0,-0.0631634689104285,0,-5.80832692692833,0,0,-0.906173723012904,0,0,11.8856284784561,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80052DDMERRICKBACKCOUNTRY_ROM","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 10LB",-3.53397789374892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3455785077544,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80054DDMERRICKBACKCOUNTRY_Retailer","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 20LB",-0.214934190484402,3.42200737421863,-1.18538326237964,-0.50747014708736,0.222788363117364,0,0,0,0,-0.037552026205118,-1.21555050592958,0,-0.837593131370558,0,0,7.29944830469604,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80054DDMERRICKBACKCOUNTRY_ROM","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY 20LB",-0.509665951979933,0.744648409180849,-0.662463211261376,-0.47161540129902,0.604874656905736,0.0247649629793411,0,-0.0228760251509159,0,0,0,0,0,0,0,9.56199223069168,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80056DDMERRICKBACKCOUNTRYMIXER_ROM","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY MIXER 0.3LB",-3.28215518540485,9.93720061553923,-0.189255121791129,-0.328660083129533,1.02212921613645,0,0,0,0,0,0,0,0,0,0,11.1912137082771,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80057DDMERRICKBACKCOUNTRYMIXER_Retailer","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY MIXER 0.8LB",-5.34260341481171,5.41146744447346,-0.457483025786786,-2.31168274637607,0,0,0,0,0.453360557958909,-8.12871428148652,0,0,-0.478646187081092,0,0,9.50676021174704,"Retailer",0,3.03895344597933,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80057DDMERRICKBACKCOUNTRYMIXER_ROM","Dry Dog","Amazon","DD MERRICK BACKCOUNTRY MIXER 0.8LB",-2.87841681440464,0.841818910285772,-4.61191123318922,-11.6018708016015,0,0,0,0,0,0,0,0,0,0,0,15.148997370242,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80058DDMERRICKCOATED_ROM","Dry Dog","Amazon","DD MERRICK COATED 04LB",0,0,-0.64555280392683,-0.8373087370382,0,0,0,0,0,0,0,0,0,0,0,4.1506516475461,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80059DDMERRICKCOATED_ROM","Dry Dog","Amazon","DD MERRICK COATED 10LB",0,0,-0.924742244712136,-1.70783086301047,0,0,0,0,0,0,0,0,0,0,0,4.11268661566666,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80060DDMERRICKCOATED_ROM","Dry Dog","Amazon","DD MERRICK COATED 22LB",-6.17412646243475,0.896142642942507,-0.494918890709568,-1.01327142323981,0,0.109685186137371,0,0.113968223626667,0,0,0,0,0,0,0,30.1915157706,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80061DDMERRICKGRFR_Retailer","Dry Dog","Amazon","DD MERRICK GR FR 04LB",0,2.5894713679471,-0.462070493868602,-0.394786081276517,0.271496327133875,0,0,0.0194242448510992,0,0,0,0,-1.96009679867425,0,0,5.24372016944588,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80061DDMERRICKGRFR_ROM","Dry Dog","Amazon","DD MERRICK GR FR 04LB",-1.35185386747918,0.580525416993764,-0.506358572760107,-0.448144151245192,0,0,0,0,0,0,0,0,0,0,0,10.5094401889873,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80062DDMERRICKGRFR_Retailer","Dry Dog","Amazon","DD MERRICK GR FR 10LB",0,2.25322483413164,-0.529344847990108,-0.295764164693208,0,0.0638398840150219,0,0,0.154217049477594,-0.855085320456691,-1.77480301533018,0,-1.35451564551806,-2.66892952114421,-0.513251834599434,5.47956238472068,"Retailer",0,0,0,0,0,0,0,NA,NA,-3.38555858811574,0,0,0,0,-2.84866620392718,0,0,-2.55391790503145,NA,2
"ITEM80062DDMERRICKGRFR_ROM","Dry Dog","Amazon","DD MERRICK GR FR 10LB",-0.479025095187965,0.244729925694393,-0.3954671661386,-1.09748797872562,0.224017967820052,0,0,-0.0179349218666823,0,-0.465498329703955,0,0,0,0,0,8.21199875241957,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80064DDMERRICKGRFR_Retailer","Dry Dog","Amazon","DD MERRICK GR FR 22LB",-1.01209042875891,2.5489429371045,-0.465172862360225,-0.840806812559422,0,0,0,0,0,-0.533417674717061,-0.57140670680257,0,-1.40858008954847,0,0,12.0602888031292,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80064DDMERRICKGRFR_ROM","Dry Dog","Amazon","DD MERRICK GR FR 22LB",-0.51061792043287,0.771774568966615,-0.207488706068515,-0.598153227422086,0.461958289446344,0.0272029670598892,0,-0.0243322310185323,0,-0.339766872728984,0,0,0,0,0,10.5754374331646,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80066DDMERRICKGRFR_Retailer","Dry Dog","Amazon","DD MERRICK GR FR 30LB",0,0,-1.36359130910937,-0.531920930327354,0,0,0,0.222683003694178,0,-4.22103644240982,-4.92206279729328,0,-2.1582354815364,-1.75681530397472,0,15.0134862241702,"Retailer",0,0,0,0,0,0,0,NA,NA,0,-0.987961796139878,0,0,0,0,0,0,0,NA,2
"ITEM80066DDMERRICKGRFR_ROM","Dry Dog","Amazon","DD MERRICK GR FR 30LB",-1.33412194917402,1.9031968217541,-0.493247104135265,-0.329958693606378,0.467990420791683,0,0,0.0257030036524136,0.121589135030992,-0.113640860026198,-0.127416560270409,0,0,0,0,10.9822621080082,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80067DDMERRICKHLTYGRNS_Retailer","Dry Dog","Amazon","DD MERRICK HLTY GRNS 04LB",0,0,0,0,0.513055092386897,0,0,0,0,0,0,0,0,0,0,5.8405840340349,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80067DDMERRICKHLTYGRNS_ROM","Dry Dog","Amazon","DD MERRICK HLTY GRNS 04LB",-1.81261184734886,2.28645807278124,-0.156738656512355,-0.0172128750718835,0.486901554852925,0,0,0.00729829258161764,0,0,0,0,0,0,0,11.4011050978065,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80068DDMERRICKHLTYGRNS_Retailer","Dry Dog","Amazon","DD MERRICK HLTY GRNS 12LB",-0.349624808904654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47218610003639,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80068DDMERRICKHLTYGRNS_ROM","Dry Dog","Amazon","DD MERRICK HLTY GRNS 12LB",-0.271467282298262,0,0,0,0.143963237715056,0,0,0,0,0,0,0,0,0,0,7.40963188783353,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80069DDMERRICKHLTYGRNS_Retailer","Dry Dog","Amazon","DD MERRICK HLTY GRNS 25LB",0,3.89476420024962,-1.06193142450305,-0.316734677827877,0.4843089911161,0,0,0.0120119411210503,0,0,0,0,0,0,0,5.73878614596959,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80069DDMERRICKHLTYGRNS_ROM","Dry Dog","Amazon","DD MERRICK HLTY GRNS 25LB",-0.168970069120159,2.23120718170056,-0.254128336791366,-0.762171534060357,0.394166582473566,0.0349162123836742,0,-0.00223589583382779,0,0,0,0,0,0,0,7.91012396940904,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80070DDMERRICKHLTYGRNS_Retailer","Dry Dog","Amazon","DD MERRICK HLTY GRNS 33LB",0,4.30127353664805,-0.326145642853794,-0.938878316029156,0,0,0,0.034761295849596,0,0,0,0,0,0,0,3.86032959678617,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80070DDMERRICKHLTYGRNS_ROM","Dry Dog","Amazon","DD MERRICK HLTY GRNS 33LB",-4.98114379815347,2.7230657462968,-0.464242313727217,-0.790757116033827,0.674560011010067,0,0,0.0969395336791132,0,0,0,0,0,0,0,25.4688899693432,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80071DDMERRICKLID_Retailer","Dry Dog","Amazon","DD MERRICK LID 04LB",-3.14813650601395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.894485419475,"Retailer",0.426730889242711,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80071DDMERRICKLID_ROM","Dry Dog","Amazon","DD MERRICK LID 04LB",-3.33912297176301,4.98947547504642,-0.449694440037711,-0.258313183591636,0.401500929514071,0,0.115559538442788,0.00196410764411052,0,0,0,0,0,0,0,14.1029509800692,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80073DDMERRICKLID_Retailer","Dry Dog","Amazon","DD MERRICK LID 22LB",-2.29203284536656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.163631277752,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80073DDMERRICKLID_ROM","Dry Dog","Amazon","DD MERRICK LID 22LB",-1.30618505241487,0,0,0,0.267576831536299,0,0,0.00901821531945101,0,0,0,0,0,0,0,12.0150245772988,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80074DDMERRICKLILPLTS_Retailer","Dry Dog","Amazon","DD MERRICK LIL PLTS 04LB",0,0,0,0,0,0.0357395747472981,0.176765193248298,-0.0299485517871077,0.640014570998908,-0.277872634277118,-0.651962138753505,0,-1.47294513233546,-0.220212411720816,0,2.26737903383683,"Retailer",0,0.209693785781552,0.175140922983787,-0.241009637114785,-1.18452693246855,0,0,NA,NA,0,0.208741467336751,0,0,0,0,0,0,0,NA,2
"ITEM80074DDMERRICKLILPLTS_ROM","Dry Dog","Amazon","DD MERRICK LIL PLTS 04LB",-1.53170374901322,4.42472195875941,-0.444835606747923,-0.670818374536205,0.0356503414018646,0,0,-0.026831610507429,3.11193845719612,-1.27370152202297,-1.86114591109334,0,0,0,0,-2.37257305991831,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80075DDMERRICKLILPLTS_Retailer","Dry Dog","Amazon","DD MERRICK LIL PLTS 10LB",-0.107884857976055,0,-0.126367909081843,-1.53675750211129,0,0,0,0,0.0261313386924723,-5.02709931586794,0,0,-3.73392978208868,-0.685540638709963,-2.66761886991564,4.43350436932991,"Retailer",0.0654097766430376,0.00461030199267666,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80076DDMERRICKLILPLTS_Retailer","Dry Dog","Amazon","DD MERRICK LIL PLTS 12LB",-0.937968002374906,0,0,0,0,0,0,0,0,0,0,0,-1.21966306295436,0,0,9.73253463494997,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80076DDMERRICKLILPLTS_ROM","Dry Dog","Amazon","DD MERRICK LIL PLTS 12LB",-0.604559452880354,0,0,0,0.456997055369459,0.0702543606526618,0.0717635715207079,-0.0248328095555452,0,-1.24712695801888,-2.1485045917255,0,0,0,0,8.20659290326132,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80077DDMERRICKLILPLTS_Retailer","Dry Dog","Amazon","DD MERRICK LIL PLTS 20LB",0,6.27759244783075,-3.43620108806641,-0.393416827180655,0,0,0,0,0,-7.81276428951619,-1.28347078617069,0,-0.382447278800144,-2.54879634183942,0,-0.440013288921255,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0.376037017841994,0,0,0,0,0,0,0,NA,2
"ITEM80077DDMERRICKLILPLTS_ROM","Dry Dog","Amazon","DD MERRICK LIL PLTS 20LB",-0.274620314445125,0,-1.58474233562318,-0.333048848988236,0.451330080760564,0,0,-0.0260845545382473,0.644818338940552,-0.177364003157231,0,0,0,0,0,3.52300206069769,"ROM",0.0146408190790149,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80078DDMERRICKLILPLTS_Retailer","Dry Dog","Amazon","DD MERRICK LIL PLTS 28LB",-2.83165047358857,2.19376318784608,-0.517800193927245,-0.781262254209317,0,0,0,0.0263380696355925,0,-0.584020289521199,-3.66541533867883,0,-1.6179757118126,-0.885787991797549,-0.456875451795605,10.622895241623,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0.268650801311364,0.188448361451497,0,0,0,0,0,0,NA,2
"ITEM80078DDMERRICKLILPLTS_ROM","Dry Dog","Amazon","DD MERRICK LIL PLTS 28LB",0,0.367046295724017,-3.13047217903054,-0.183867901178152,0,0,0,0,0,0,0,0,0,0,0,4.64468506246098,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80079DDMOISTANDMEATY_Retailer","Dry Dog","Amazon","DD MOIST AND MEATY 012OZ",-0.673836610164173,1.58575570018107,-0.321829188473814,-0.156993182638286,0,0,0,0,0,0,0,0,0,0,0,4.92043818562685,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80080DDMOISTANDMEATY_ROM","Dry Dog","Amazon","DD MOIST AND MEATY 072OZ",0,0.897825554783292,-0.0462563301377141,-0.301086641998247,0.445241051676546,0,0,0,0,0,0,0,0,0,0,6.76901562831948,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80081DDMOISTANDMEATY_Retailer","Dry Dog","Amazon","DD MOIST AND MEATY 216OZ",-0.349187294164715,0.449030150740865,-0.0864305067428724,-0.171507813299993,0.159891876481133,0,0,0.0173471316610662,0,-3.74364908707849,0,0,-1.21262306241669,0,0,9.19808138924823,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80081DDMOISTANDMEATY_ROM","Dry Dog","Amazon","DD MOIST AND MEATY 216OZ",-1.089547225612,0.826072375029301,-0.332892438831476,-0.467538511358385,0.778280068461938,0,0,-0.0095177593051552,0,0,0,0,0,0,0,10.4674935396965,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80082DDMOISTANDMEATYHIPROTEIN_Retailer","Dry Dog","Amazon","DD MOIST AND MEATY HI PROTEIN 72OZ",0,0,0,0,0.11140105011577,0,0,0.0233548450773869,0,0,0,0,0,0,0,5.83241120511079,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80082DDMOISTANDMEATYHIPROTEIN_ROM","Dry Dog","Amazon","DD MOIST AND MEATY HI PROTEIN 72OZ",-0.485965731580857,1.07107869513362,-0.374138966173698,-0.327462570582427,0.517228169409179,0,0,0.00300695702735199,0,0,0,0,0,0,0,6.43141929238882,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80083DDPROPLANBRIGHTMINDS_Retailer","Dry Dog","Amazon","DD PRO PLAN BRIGHT MINDS 04-5LB",-3.23574945686224,0,0,0,1.4659495803532,0,0,0,0,0,0,0,0,0,0,13.8565813443291,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80083DDPROPLANBRIGHTMINDS_ROM","Dry Dog","Amazon","DD PRO PLAN BRIGHT MINDS 04-5LB",-4.30146219662485,0,0,0,0.307895763641846,0,0.0952550512426603,0,0,0,0,0,0,0,0,18.7930545346147,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80084DDPROPLANBRIGHTMINDS_Retailer","Dry Dog","Amazon","DD PRO PLAN BRIGHT MINDS 16LB",-0.526069004288804,0,0,0,0.123653811785408,0,0,0,0,0,0,0,0,0,0,7.15924627668924,"Retailer",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
"ITEM80084DDPROPLANBRIGHTMINDS_ROM","Dry Dog","Amazon","DD PRO PLAN BRIGHT MINDS 16LB",-4.32771216312341,0,0,0,0.914294774688314,0,0,0,0,0,0,0,0,0,0,21.8221430512811,"ROM",0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,2
