"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM325DWCNPORGANIX_ROM","DW C&P ORGANIX 12.7OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.56417402442886,3.56411349947956,0,0,0,0,0.0103253846153846,1.12420138775182,0,0,28.9230769230769,161.615384615385,139.373130016915,1,NA,NA,NA,NA,22.2422545984695,493.761254041134,80.7595151896349,80.7595151896349,NA,NA,0,0,0,NA,500.839817439212,141.462323945266,NA,0,NA,NA,NA,NA,NA,NA,141.462323945266,500.839817439212,0.427773656802632,3.56124162872354,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM325DWCNPORGANIX_ROM","DW C&P ORGANIX 12.7OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.39384884115343,3.39,0,0,0,0,0.00941458333333333,1.08182762176094,0,0,26,138.820833333333,135.523246110351,1,NA,NA,NA,NA,3.297587222982,459.400344762183,11.1771552378166,11.1771552378166,NA,NA,0,0,0,NA,536.913854743337,158.389480325548,NA,0,NA,NA,NA,NA,NA,NA,158.389480325548,536.913854743337,0.525928962592335,3.38983284277533,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM326DWCNPPRISTINE_ROM","DW C&P PRISTINE 03.5OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,2.17578454508187,2.17571428571429,0,0,0,0,0.00833392857142857,1.19450094598015,0,0,35,92.0714285714286,74.6688607632199,1,NA,0.0135195475864994,0.00452386657102066,NA,17.4025678082087,162.260519357166,38.1116234999771,38.1116234999771,NA,NA,0,0,0,NA,188.962843776276,86.9575499406664,NA,0,NA,NA,NA,NA,NA,NA,86.9575499406664,188.962843776276,0.0849200634605085,2.17486943164363,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM326DWCNPPRISTINE_ROM","DW C&P PRISTINE 03.5OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,1.99002998894715,1.99,0,0,0,0,0.00815230769230769,1.20983957703774,0,0,31.9230769230769,81.6153846153846,69.198489593915,1,NA,0,0.0301786988969502,NA,12.4168950214696,137.704994291891,24.7096210927246,24.7096210927246,NA,NA,0,0,0,NA,153.964096740199,77.368892834271,NA,0,NA,NA,NA,NA,NA,NA,77.368892834271,153.964096740199,0.00214602778149022,1.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM326DWCNPPRISTINE_ROM","DW C&P PRISTINE 03.5OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.99091412861692,1.99005295978415,0,0,0,0,0.00293384615384615,1.12420138775182,0,0,28.9230769230769,37.5384615384615,30.345189880564,1,NA,0.0774896423309375,0.064983369955858,NA,7.19327165789751,59.6930817084763,14.314610599216,14.314610599216,NA,NA,0,0,0,NA,107.933685650174,54.6144477629746,NA,0,NA,NA,NA,NA,NA,NA,54.6144477629746,107.933685650174,0.69962614672984,1.98302244191773,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM326DWCNPPRISTINE_ROM","DW C&P PRISTINE 03.5OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,1.99013512184751,1.99,0,0,0,0,0.00854833333333333,1.08182762176094,0,0,26,79.5425,64.65183979768,1,NA,0.0724123899824127,0.0137029510754219,NA,14.89066020232,128.65675286405,29.6324138026167,29.6324138026167,NA,NA,0,0,0,NA,168.985109493271,84.917400366406,NA,0,NA,NA,NA,NA,NA,NA,84.917400366406,168.985109493271,0.0119172297655134,1.98999548852797,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM328DWCNPPRISTINEBONEBROTH_ROM","DW C&P PRISTINE BONE BROTH 8.4OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,3.89789348928604,3.88976918728745,0,0,0,0,0.00736642857142857,1.19450094598015,0,0,35,55.2142857142857,46.2781669401581,1,NA,NA,NA,NA,8.93611877412765,179.249109049513,34.9544623790588,34.9544623790588,NA,NA,0,0,0,NA,182.285649304868,47.0684701043457,NA,0,NA,NA,NA,NA,NA,NA,47.0684701043457,182.285649304868,1.05197229250133,3.87857981815782,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM328DWCNPPRISTINEBONEBROTH_ROM","DW C&P PRISTINE BONE BROTH 8.4OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,3.72463494231263,3.71133845309672,0,0,0,0,0.00526153846153846,1.20983957703774,0,0,31.9230769230769,35.6153846153846,34.7487156656802,1,NA,NA,NA,NA,0.866668949704454,128.544968836482,3.23349270197941,3.23349270197941,NA,NA,0,0,0,NA,196.400977696218,53.2752838551038,NA,0,NA,NA,NA,NA,NA,NA,53.2752838551038,196.400977696218,1.26670627241724,3.68890350845981,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM328DWCNPPRISTINEBONEBROTH_ROM","DW C&P PRISTINE BONE BROTH 8.4OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.37573600853036,3.3751471340278,0,0,0,0,0.00743230769230769,1.12420138775182,0,0,28.9230769230769,69.6923076923077,63.4855188551692,1,NA,NA,NA,NA,6.20678883713854,209.19956881998,20.1065850261734,20.1065850261734,NA,NA,0,0,0,NA,227.905042161008,68.6134707091027,NA,0,NA,NA,NA,NA,NA,NA,68.6134707091027,227.905042161008,0.927266267198386,3.35846743855741,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM328DWCNPPRISTINEBONEBROTH_ROM","DW C&P PRISTINE BONE BROTH 8.4OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,3.17382497297114,3.17115380094929,0,0,0,0,0.009605,1.08182762176094,0,0,26,103.8775,78.2134471269276,1,NA,NA,NA,NA,25.6640528730724,247.322811645974,80.9938550206921,80.9938550206921,NA,NA,0,0,0,NA,247.322811645974,78.2134471269276,NA,0,NA,NA,NA,NA,0,0,78.2134471269276,247.322811645974,1.23947501531257,3.16255368750399,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_Retailer","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,1,"Retailer","Brookshire",NA,4396,0,NA,20.4882365913485,20.484691740189,0.0230895811114673,0,0,0,0.0320164285714286,1.19450094598015,0.0230895811114673,0.0111850613161175,35,8.07142857142857,5.52226726107819,1,NA,NA,NA,NA,2.54916131035038,110.043266033355,50.5167339666451,43.9100173853665,NA,NA,0,10.412954439692,0,NA,124.784444291873,6.24179390746613,13.8155829975302,0,9.45227242052722,13.8155829975302,2.89568624018319,2.89568624018319,NA,NA,6.24179390746613,124.784444291873,4.80312420938643,20.4477304006969,"2022-12-31",NA,1.71166515013649,4,4,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_Retailer","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,1,0,"Retailer","Brookshire",NA,4396,0,NA,19.9810181156076,19.9808509934269,0,0,0,0,0.282902307692308,1.20983957703774,0,0,31.9230769230769,79.6792307692308,72.8890015498828,1,NA,NA,NA,NA,6.79022921934793,1485.71513524402,129.94024937137,129.94024937137,NA,NA,0,0,0,NA,3410.00332214571,166.989867695861,136.384162497375,0,124.761563781179,136.384162497375,11.5354805132657,11.5354805132657,NA,NA,166.989867695861,3410.00332214571,2.69946800842144,19.9540026235005,"2022-09-24",NA,1.71166515013649,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_Retailer","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",1,0,0,"Retailer","Brookshire",NA,5311.38461538462,0,NA,16.9818648083622,16.9809270377532,0,0,0,0,0.424151538461538,1.12420138775182,0,0,28.9230769230769,219.076923076923,182.216196335129,1,NA,NA,NA,NA,36.8607267417946,3092.99456463929,622.545435360708,622.545435360708,NA,NA,0,0,4104.98409946132,NA,4384.0099357918,258.187611167457,402.192927653533,0,336.663178948901,402.192927653533,63.7855802777524,63.7855802777524,NA,NA,500.412750987925,8488.99403525311,4.73735996409065,16.959092104583,"2022-06-25",NA,1.85097671185262,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_Retailer","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,0,"Retailer","Brookshire",NA,6135.66666666667,0,NA,16.2046813078904,16.2042667279939,0,0,0,0,0.250007916666667,1.08182762176094,0,0,26,111.083333333333,32.0705565617788,1,NA,NA,NA,NA,79.0127767715545,527.801541009607,1309.31762565706,1309.31762565706,NA,NA,0,0,535.136707997181,NA,527.801541009607,32.0705565617788,215.216541382965,0,63.3599192313632,215.216541382965,151.063425412032,151.063425412032,0,0,64.071192685112,1062.93824900679,1.03083549243845,16.1996983639334,"2022-03-26",NA,2.06531428260988,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,17.4901903674576,17.49,0,0,0,0,0.000373571428571429,1.19450094598015,0,0,35,1.5,1.5,1,NA,NA,NA,NA,0,26.235,0,0,NA,NA,0,0,0,NA,133.490445639288,7.6324757881038,NA,0,NA,NA,NA,NA,NA,NA,7.6324757881038,133.490445639288,0.000135548215300168,17.4897747554046,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,16.3273970473971,16.356013986014,0.0730953747745742,0,0,0,0.00123538461538462,1.20983957703774,0.0730953747745742,0.0730953747745742,31.9230769230769,3.15384615384615,3.15384615384615,1,NA,NA,NA,NA,0,44.6569230769231,0,0,NA,NA,0,0,0,NA,155.502682912849,10.2817423007299,NA,0,NA,NA,NA,NA,NA,NA,10.2817423007299,155.502682912849,7.23570318570323,16.2499533799534,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.267734971768,14.2254696900941,0.0139250978034348,0,0,0,0.0340784615384615,1.12420138775182,0.0139250978034348,0.0139250978034348,28.9230769230769,213.236538461538,44.6986278087686,1,NA,NA,NA,NA,168.53791065277,621.920514955299,2333.50602350624,2333.50602350624,NA,NA,0,0,0,NA,621.920514955299,44.6986278087686,NA,0,NA,NA,NA,NA,0,0,44.6986278087686,621.920514955299,53.1743210106008,14.1548601241681,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM32ALPO_ROM","DW ALPO 13.2OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,13.5955427328253,13.5591598908625,0,0,0,0,0.11397,1.08182762176094,0,0,26,589.877333333333,226.563050491727,1,NA,NA,NA,NA,363.314282841606,3020.77140151605,4897.62734848394,4897.62734848394,NA,NA,0,0,0,NA,3020.77140151605,226.563050491727,NA,0,NA,NA,NA,NA,0,0,226.563050491727,3020.77140151605,25.4651761419229,13.5547628225937,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM353DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,10.3989953522735,10.2890624972709,0.0555350223850924,0,0,0,0.00114071428571429,1.19450094598015,0.0586898956158516,0.0641882632922581,35,22.8571428571429,22.8571428571429,1,NA,NA,NA,NA,0,220.201428571429,0,0,NA,NA,0,0,0,NA,1088.1351101237,112.39660046456,NA,0,NA,NA,NA,NA,NA,NA,112.39660046456,1088.1351101237,17.7852835014529,10.2803944496072,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM353DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,10.5942810454552,10.3633314797661,0.0235254961935644,0,0,0,0.00501846153846154,1.20983957703774,0.0146783106566971,0.008756991620567,31.9230769230769,210.244846153846,121.937013129985,1,NA,NA,NA,NA,88.3078330238613,1230.95970468629,914.666218390629,914.666218390629,NA,NA,0,0,0,NA,1587.00920642923,159.684868221636,NA,0,NA,NA,NA,NA,NA,NA,159.684868221636,1587.00920642923,87.4508000848452,10.1510999077195,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM353DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,11.5019343080288,11.480349645093,0.0714770677607965,0,0,0,0.0304492307692308,1.12420138775182,0.0714770677607965,0.0714770677607965,28.9230769230769,488.445538461538,174.22288651585,1,NA,NA,NA,NA,314.222651945688,1848.68526595543,3279.46027250611,3279.46027250611,NA,NA,0,0,0,NA,1848.68526595543,174.22288651585,NA,0,NA,NA,NA,NA,0,0,174.22288651585,1848.68526595543,504.453284996277,11.4161967380709,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM353DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 12CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,11.0474058287045,11.0474058287045,0.006070096996337,0.000858333333333333,0,0,0.0540141666666667,1.08182762176094,0.006070096996337,0.006070096996337,26,403.938166666667,255.999796151072,1,NA,NA,NA,NA,147.938370515594,2779.19235655088,1612.68206011579,1612.68206011579,NA,NA,0,0,0,NA,2779.19235655088,255.999796151072,NA,0,NA,NA,NA,NA,0,0,255.999796151072,2779.19235655088,54.6476741181391,10.9925409297657,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM354DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,29.9791483970198,29.9799101838775,0,0,0,0,0,1.19450094598015,0,0,35,0,0,1,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,880.781236214946,29.3798481305264,NA,0,NA,NA,NA,NA,NA,NA,29.3798481305264,880.781236214946,0,29.9791407560707,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM354DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,29.980001650408,29.98,0,0,0,0,0.00157307692307692,1.20983957703774,0,0,31.9230769230769,23.0769230769231,9.10341258107625,1,NA,NA,NA,NA,13.9735104958468,272.920309180666,418.925844665488,418.925844665488,NA,NA,0,0,0,NA,845.949941971823,28.2171428276125,NA,0,NA,NA,NA,NA,NA,NA,28.2171428276125,845.949941971823,0.0000498210143868177,29.98,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM354DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,23.7400010687014,23.74,0,0,0,0,0.0287680769230769,1.12420138775182,0,0,28.9230769230769,435.153846153846,43.8636802375414,1,NA,NA,NA,NA,391.290165916305,1041.32376883923,9289.22853885307,9289.22853885307,NA,NA,0,0,0,NA,1452.15769570429,61.1692373927672,NA,0,NA,NA,NA,NA,NA,NA,61.1692373927672,1452.15769570429,0.000109653990816237,23.74,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM354DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 24CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,22.348640824935,22.3486370450661,0,0,0,0,0.051045,1.08182762176094,0,0,26,1027.33333333333,79.8848131988037,1,NA,NA,NA,NA,947.44852013453,1770.34959459937,21077.1129054006,21077.1129054006,NA,NA,0,0,0,NA,1770.34959459937,79.8848131988037,NA,0,NA,NA,NA,NA,0,0,79.8848131988037,1770.34959459937,20.2913446330009,22.3149138680139,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM355DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 06CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,10.0065232318915,9.8917946172826,0.0290810666444662,0,0,0,0.00577428571428571,1.19450094598015,0.0290810666444662,0.0290810666444662,35,32.3571428571429,29.6580665917793,1,NA,NA,NA,NA,2.6990762653636,280.318193552049,26.2368064479512,26.2368064479512,NA,NA,0,0,0,NA,798.193499518024,83.5990372041752,NA,0,NA,NA,NA,NA,NA,NA,83.5990372041752,798.193499518024,17.3178696616242,9.84122277104342,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM355DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 06CT","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,10.0532008306071,9.94015515359551,0.0105943009448015,0,0,0,0.0331576923076923,1.20983957703774,0.0105943009448015,0.0105943009448015,31.9230769230769,269.769230769231,123.156180911484,1,NA,NA,NA,NA,146.613049857747,1202.74808405393,1460.13191594607,1460.13191594607,NA,NA,0,0,0,NA,1234.98334345041,126.551899395731,NA,0,NA,NA,NA,NA,NA,NA,126.551899395731,1234.98334345041,49.6671362076907,9.81992806521178,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM355DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 06CT","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,8.40931083607641,8.39503278711559,0,0,0.00124153846153846,0,0.283931538461538,1.12420138775182,0,0,28.9230769230769,1046.84615384615,899.411445101511,1,NA,NA,NA,NA,147.434708744643,7177.25016402237,1316.17983597763,1316.17983597763,NA,NA,0,0,0,NA,7371.46979955798,924.846417892975,NA,0,NA,NA,NA,NA,NA,NA,924.846417892975,7371.46979955798,20.4526689967767,8.39431215134873,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM355DWDOGCHOWML_ROM","DW DOG CHOW ML 13 OZ 06CT","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,7.33001202200608,7.32456153669062,0,0.000406666666666667,0,0,0.3640975,1.08182762176094,0,0,26,1328.5,1239.10176373649,1,NA,NA,NA,NA,89.3982362635057,9054.82475248947,668.795247510528,668.795247510528,NA,NA,0,0,0,NA,9552.57704462037,1308.40762799537,NA,0,NA,NA,NA,NA,NA,NA,1308.40762799537,9552.57704462037,7.28539279580746,7.32456153669062,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DWPUPPYCHOW_ROM","DW PUPPY CHOW 05.5OZ","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,0.967308314353893,0.970292010607866,0.0121204385560695,0,0,0,0.00716428571428571,1.19450094598015,0.0121204385560695,0.0121204385560695,35,277.804214285714,252.633473541884,1,NA,NA,NA,NA,25.1707407438301,240.494187612478,24.3980981018074,24.3980981018074,NA,NA,0,0,0,NA,295.485490627829,310.760416985013,NA,0,NA,NA,NA,NA,NA,NA,310.760416985013,295.485490627829,3.7401684152875,0.962765087034096,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DWPUPPYCHOW_ROM","DW PUPPY CHOW 05.5OZ","Wet Dog","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,0.95330542194899,0.954575761390169,0,0,0,0,0.00823384615384615,1.20983957703774,0,0,31.9230769230769,441.606384615385,312.283934464057,1,NA,NA,NA,NA,129.322450151328,294.459886788392,124.662574750069,124.662574750069,NA,NA,0,0,0,NA,357.795885471682,380.421917861293,NA,0,NA,NA,NA,NA,NA,NA,380.421917861293,357.795885471682,4.05971093482824,0.941923446315777,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DWPUPPYCHOW_ROM","DW PUPPY CHOW 05.5OZ","Wet Dog","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.882460223449928,0.881617850573091,0,0,0,0,0.0153630769230769,1.12420138775182,0,0,28.9230769230769,442.595538461538,398.19563122922,1,NA,NA,NA,NA,44.3999072323188,348.889019221332,38.4475961632833,38.4475961632833,NA,NA,0,0,0,NA,370.370993316784,422.179896471887,NA,0,NA,NA,NA,NA,NA,NA,422.179896471887,370.370993316784,2.31843279917011,0.877860507734153,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM413DWPUPPYCHOW_ROM","DW PUPPY CHOW 05.5OZ","Wet Dog","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.845708708341101,0.844171327382592,0,0,0,0,0.0262170833333333,1.08182762176094,0,0,26,715.722916666667,452.696780881514,1,NA,NA,NA,NA,263.026135785153,378.909437466141,224.919395867192,224.919395867192,NA,NA,0,0,0,NA,378.909437466141,452.696780881514,NA,0,NA,NA,NA,NA,0,0,452.696780881514,378.909437466141,4.390838327895,0.838887281186307,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM414DWPURINAONETRUINST_ROM","DW PURINA ONE TRU INST 13OZ 12CT","Wet Dog","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,25.9824631715322,25.9186640831658,0,0,0,0,0.0380792857142857,1.19450094598015,0,0,35,68.5714285714286,65.8794283082308,1,NA,NA,NA,NA,2.69200026319778,1706.87623036268,69.7144839230308,69.7144839230308,NA,NA,0,0,0,NA,1882.48632150124,72.6524218235623,NA,0,NA,NA,NA,NA,NA,NA,72.6524218235623,1882.48632150124,4.9079439233032,25.9155508867079,"2022-12-31",NA,NA,4,4,0,2.0105284386711,2.60678716874364,NA,NA,NA,0,0.0238788815917244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
