"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","CB_Comp_RP_1","CB_Comp_TPR_1","CB_Comp_TPR_2","CB_Comp_TPR_3","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Cross_non_normalised","Within_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_RP_5","WB_Comp_TPR_1","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_2","CB_Comp_TPR_4","WB_Comp_RP_6","WB_Comp_RP_7","WB_Comp_RP_8","WB_Comp_RP_9","WB_Comp_TPR_6","WB_Comp_TPR_7","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM652DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.999158316633266,0.999158316633266,0,0,0,0,0.00857,1.05327986051847,0,0,28.9230769230769,378.455364364229,378.455364364229,1,NA,NA,NA,NA,0,378.136824778993,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.999158316633266,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM652DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 01.1OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.999158316633266,0.999158316633266,0,0,0,0,0.00857,1.06887727347011,0,0,26,384.306676520717,384.306676520717,1,NA,NA,NA,NA,0,383.983211983364,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.999158316633266,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM653DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,13.538630952381,13.538630952381,0,0,0,0,0.029195,1.17862295097268,0,0,35,22.6112840800381,22.6112840800381,1,NA,NA,NA,NA,0,306.125830519084,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.538630952381,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM653DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,13.538630952381,13.538630952381,0,0,0,0,0.029195,1.09564385068126,0,0,31.9230769230769,20.5342543741598,20.5342543741598,1,NA,NA,NA,NA,0,278.005691854065,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.538630952381,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM653DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,13.538630952381,13.538630952381,0,0,0,0,0.029195,1.05327986051847,0,0,28.9230769230769,18.6932329111187,18.6932329111187,1,NA,NA,NA,NA,0,253.080781690539,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.538630952381,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM653DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 16.9OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,13.538630952381,13.538630952381,0,0,0,0,0.029195,1.06887727347011,0,0,26,17.0581343269257,17.0581343269257,1,NA,NA,NA,NA,0,230.943785388389,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.538630952381,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,14.1791219435455,14.1791219435455,0,0,0,0,0.24503,1.17862295097268,0,0,35,154.606905904896,154.606905904896,2,NA,NA,NA,NA,0,2192.19017213978,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1791219435455,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,14.1791219435455,14.1791219435455,0,0,0,0,0.24503,1.09564385068126,0,0,31.9230769230769,161.890244473439,161.890244473439,2,NA,NA,NA,NA,0,2295.46151785929,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1791219435455,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.1791219435455,14.1791219435455,0,0,0,0,0.24503,1.05327986051847,0,0,28.9230769230769,181.932824257061,181.932824257061,2,NA,NA,NA,NA,0,2579.6477006745,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1791219435455,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM654DTDENTALIFEACTIVEFRESHDT_ROM","DT DENTALIFE ACTIVEFRESH DT 15.5OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.1791219435455,14.1791219435455,0,0,0,0,0.24503,1.06887727347011,0,0,26,198.453035556322,198.453035556322,2,NA,NA,NA,NA,0,2813.88979121986,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.1791219435455,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,1,"Retailer","Brookshire",NA,142.857142857143,0,NA,4.91667484388939,4.91667484388939,0,0,0,0,0.418385,1.17862295097268,0,0,35,102.249581915702,88.959334671753,1,6.26726632206787,NA,NA,NA,13.2902472439491,437.259630516476,64.6320442792856,342.43005952381,0,284.694251115731,342.43005952381,57.5996193168399,57.5996193168399,0,0,64.6320442792856,NA,NA,0.836272407378895,4.90850980322746,"2022-12-31",NA,3.2005,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,1,0,"Retailer","Brookshire",NA,184.615384615385,0,NA,4.91667484388939,4.91667484388939,0,0,0,0,0.418385,1.09564385068126,0,0,31.9230769230769,102.2614977272,99.2118423005677,1,6.26726632206787,NA,NA,NA,3.04965542663222,486.691683001086,14.9900692804346,331.600060096154,0,310.499884830793,331.600060096154,21.0331030436079,21.0331030436079,0,0,14.9900692804346,NA,NA,1.10478109225555,4.90591698240915,"2022-09-24",NA,3.20125,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",1,0,0,"Retailer","Brookshire",NA,160,0,NA,4.91667484388939,4.91667484388939,0,0,0,0,0.418385,1.05327986051847,0,0,28.9230769230769,102.217704972021,88.0713567043354,1,6.26726632206787,NA,NA,NA,14.1463482676856,433.018223975415,69.4493106585495,290.535384615385,0,259.952738926825,290.535384615385,30.5618056047064,30.5618056047064,0,0,69.4493106585495,NA,NA,0.103684002078797,4.91566089295631,"2022-06-25",NA,2.96,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_Retailer","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,0,"Retailer","Brookshire",NA,300,0,NA,4.91667484388939,4.91667484388939,0,0,0,0,0.418385,1.06887727347011,0,0,26,102.237867643127,74.4421516340147,1,6.26726632206787,NA,NA,NA,27.7957160091124,366.00785426396,136.094613621862,241.7025,0,205.882246627566,241.7025,35.7143561299734,35.7143561299734,0,0,136.094613621862,NA,NA,0.56788404803479,4.91112527466337,"2022-03-26",NA,2.79377777777778,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,4.87768693575397,4.87768693575397,0,0,0,0,0.01871,1.17862295097268,0,0,35,503.167863827209,503.167863827209,1,NA,NA,NA,NA,0,2454.29531588121,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.87768693575397,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,4.87768693575397,4.87768693575397,0,0,0,0,0.01871,1.09564385068126,0,0,31.9230769230769,497.376497192176,497.376497192176,1,NA,NA,NA,NA,0,2426.04684250535,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.87768693575397,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.87768693575397,4.87768693575397,0,0,0,0,0.01871,1.05327986051847,0,0,28.9230769230769,494.479386527166,494.479386527166,1,NA,NA,NA,NA,0,2411.91564366319,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.87768693575397,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM655DTDENTALIFEDT_ROM","DT DENTALIFE DT 06.8-7.8OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,4.87768693575397,4.87768693575397,0,0,0,0,0.01871,1.06887727347011,0,0,26,495.550729609623,495.550729609623,1,NA,NA,NA,NA,0,2417.1413198202,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,4.87768693575397,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM656DTDENTALIFEDT_ROM","DT DENTALIFE DT 02.1OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,0.9,0.9,0,0,0,0,0.00017,1.17862295097268,0,0,35,2.68736350736698,2.68736350736698,1,NA,NA,NA,NA,0,2.41862715663028,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.9,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM656DTDENTALIFEDT_ROM","DT DENTALIFE DT 02.1OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,0.9,0.9,0,0,0,0,0.00017,1.09564385068126,0,0,31.9230769230769,4.70885930310406,4.70885930310406,1,NA,NA,NA,NA,0,4.23797337279366,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.9,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM656DTDENTALIFEDT_ROM","DT DENTALIFE DT 02.1OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.9,0.9,0,0,0,0,0.00017,1.05327986051847,0,0,28.9230769230769,8.14038424436017,8.14038424436017,1,NA,NA,NA,NA,0,7.32634581992415,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.9,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM656DTDENTALIFEDT_ROM","DT DENTALIFE DT 02.1OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,0.9,0.9,0,0,0,0,0.00017,1.06887727347011,0,0,26,13.8730740153924,13.8730740153924,1,NA,NA,NA,NA,0,12.4857666138532,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.9,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 16OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,15.99,15.99,0,0,0,0,0.00498,1.17862295097268,0,0,35,19.2215072137243,19.2215072137243,1,NA,NA,NA,NA,0,307.351900347452,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 16OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,15.99,15.99,0,0,0,0,0.00498,1.09564385068126,0,0,31.9230769230769,20.0182877665099,20.0182877665099,1,NA,NA,NA,NA,0,320.092421386493,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 16OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,15.99,15.99,0,0,0,0,0.00498,1.05327986051847,0,0,28.9230769230769,20.8269882657625,20.8269882657625,1,NA,NA,NA,NA,0,333.023542369542,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.99,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM761DTPIONEERWOMANMT_ROM","DT PIONEER WOMAN MT 16OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,15.99,15.99,0,0,0,0,0.00498,1.06887727347011,0,0,26,21.6463297491925,21.6463297491925,1,NA,NA,NA,NA,0,346.124812689588,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,15.99,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM763DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,14.6919560821123,14.6919560821123,0,0,0,0,0.02047,1.17862295097268,0,0,35,62.913126432219,62.913126432219,1,NA,NA,NA,NA,0,924.31689053054,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.6919560821123,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM763DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,14.6919560821123,14.6919560821123,0,0,0,0,0.02047,1.09564385068126,0,0,31.9230769230769,62.913126432219,62.913126432219,1,NA,NA,NA,NA,0,924.31689053054,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.6919560821123,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM763DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.6919560821123,14.6919560821123,0,0,0,0,0.02047,1.05327986051847,0,0,28.9230769230769,62.913126432219,62.913126432219,1,NA,NA,NA,NA,0,924.31689053054,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.6919560821123,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM763DTPRIMEBONESCW_ROM","DT PRIME BONES CW 21-22.8OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,14.6919560821123,14.6919560821123,0,0,0,0,0.02047,1.06887727347011,0,0,26,62.913126432219,62.913126432219,1,NA,NA,NA,NA,0,924.31689053054,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,14.6919560821123,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM765DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,17.28,17.28,0,0,0,0,0.061685,1.17862295097268,0,0,35,671.827371851376,671.827371851376,1,NA,NA,NA,NA,0,11609.1769855918,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.28,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM765DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,17.28,17.28,0,0,0,0,0.061685,1.09564385068126,0,0,31.9230769230769,644.101185520941,644.101185520941,1,NA,NA,NA,NA,0,11130.0684858019,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.28,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM765DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,17.28,17.28,0,0,0,0,0.061685,1.05327986051847,0,0,28.9230769230769,630.947272137708,630.947272137708,1,NA,NA,NA,NA,0,10902.7688625396,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.28,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM765DTPRIMEBONESCW_ROM","DT PRIME BONES CW 39.7OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,17.28,17.28,0,0,0,0,0.061685,1.06887727347011,0,0,26,635.864927737456,635.864927737456,1,NA,NA,NA,NA,0,10987.7459513032,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,17.28,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM780DTPUPPYCHOWMT_ROM","DT PUPPY CHOW MT 24OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,10.68,10.68,0,0,0,0,0.0032,1.17862295097268,0,0,35,8.04322129983628,8.04322129983628,1,NA,NA,NA,NA,0,85.9016034822515,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.68,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM780DTPUPPYCHOWMT_ROM","DT PUPPY CHOW MT 24OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,10.68,10.68,0,0,0,0,0.0032,1.09564385068126,0,0,31.9230769230769,8.04322129983628,8.04322129983628,1,NA,NA,NA,NA,0,85.9016034822515,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.68,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM780DTPUPPYCHOWMT_ROM","DT PUPPY CHOW MT 24OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,10.68,10.68,0,0,0,0,0.0032,1.05327986051847,0,0,28.9230769230769,8.04322129983628,8.04322129983628,1,NA,NA,NA,NA,0,85.9016034822515,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.68,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM780DTPUPPYCHOWMT_ROM","DT PUPPY CHOW MT 24OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,10.68,10.68,0,0,0,0,0.0032,1.06887727347011,0,0,26,8.04322129983628,8.04322129983628,1,NA,NA,NA,NA,0,85.9016034822515,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,10.68,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM864DTTREKKERSMT_ROM","DT TREKKERS MT 05OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,6.87910112359551,6.87910112359551,0,0,0,0,0.02228,1.17862295097268,0,0,35,63.5541488901696,63.5541488901696,1,NA,NA,NA,NA,0,437.195417039522,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.87910112359551,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM864DTTREKKERSMT_ROM","DT TREKKERS MT 05OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,6.87910112359551,6.87910112359551,0,0,0,0,0.02228,1.09564385068126,0,0,31.9230769230769,63.5541488901696,63.5541488901696,1,NA,NA,NA,NA,0,437.195417039522,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.87910112359551,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM864DTTREKKERSMT_ROM","DT TREKKERS MT 05OZ","Dog Treats","NPP",1,0,0,"ROM","Brookshire",NA,NA,NA,NA,6.87910112359551,6.87910112359551,0,0,0,0,0.02228,1.05327986051847,0,0,28.9230769230769,63.5541488901696,63.5541488901696,1,NA,NA,NA,NA,0,437.195417039522,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.87910112359551,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM864DTTREKKERSMT_ROM","DT TREKKERS MT 05OZ","Dog Treats","NPP",0,0,0,"ROM","Brookshire",NA,NA,NA,NA,6.87910112359551,6.87910112359551,0,0,0,0,0.02228,1.06887727347011,0,0,26,63.5541488901696,63.5541488901696,1,NA,NA,NA,NA,0,437.195417039522,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,6.87910112359551,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM869DTZUKESMININTRLSMT_ROM","DT ZUKES MINI NTRLS MT 06OZ","Dog Treats","NPP",0,0,1,"ROM","Brookshire",NA,NA,NA,NA,5.99,5.99,0,0,0,0,0.009125,1.17862295097268,0,0,35,715.843759071516,715.843759071516,1,NA,NA,NA,NA,0,4287.90411683838,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.99,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM869DTZUKESMININTRLSMT_ROM","DT ZUKES MINI NTRLS MT 06OZ","Dog Treats","NPP",0,1,0,"ROM","Brookshire",NA,NA,NA,NA,5.99,5.99,0,0,0,0,0.009125,1.09564385068126,0,0,31.9230769230769,400.239338132773,400.239338132773,1,NA,NA,NA,NA,0,2397.43363541531,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,5.99,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
