"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_RP_2","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","lift_vol","base_doll","lift_doll","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within_non_normalised","Cross_non_normalised","true_lift_doll","Within","Cross","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_RP_3","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_2","CB_Comp_TPR_3","WB_Comp_RP_4","WB_Comp_RP_5","CB_Comp_TPR_4","CB_Comp_TPR_5","CB_Comp_TPR_6"
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,1.18985161336356,1.18985161336356,0,0,0,0,0.99732,1.16398546655024,0,0,35,6103.73224817991,6031.14527414694,2,NA,NA,NA,NA,NA,NA,72.5869740329773,7176.16793487374,85.7140423104137,4585.76589210714,0,4349.35869963251,4585.76589210714,236.382696105044,236.382696105044,0,0,85.7140423104137,0,0,0.65368585190324,1.18974456669952,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,1.18985161336356,1.18985161336356,0,0,0,0,0.99732,1.1209445650928,0,0,31.9230769230769,6011.48261459301,5253.06026432461,2,NA,NA,NA,NA,NA,NA,758.422350268401,6250.36223060264,900.804388396347,4130.59949769227,0,3646.16631685383,4130.59949769227,484.302598456038,484.302598456038,0,0,900.804388396347,0,0,1.60566868149378,1.18958461229072,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,1.18985161336356,1.18985161336356,0,0,0,0,0.99732,1.02908802143972,0,0.00670783326929915,28.9230769230769,6109.62871866206,5053.25216764831,2,NA,NA,NA,NA,NA,NA,1056.37655101375,6012.62024440925,1254.63408280758,4783.33853412604,0,3769.4073536164,4783.33853412604,1013.70753491412,1013.70753491412,0,0,1254.63408280758,0,0,2.29726073555648,1.18947770281789,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_Retailer","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,1.18985161336356,1.18985161336356,0.00726681937507408,0,0,0,0.99732,0.986390284405659,0.00726681937507408,0,26,6307.92311854556,3256.60513697643,2,NA,NA,NA,NA,NA,NA,3051.31798156913,3869.90419269291,3555.54156905008,5627.16131130154,0,2439.55920951706,5627.16131130154,3173.49645533131,3173.49645533131,0,0,3555.54156905008,NA,NA,80.0467378317484,1.18767112833915,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.13125839055198,1.13125839055198,0,0,0,0,0.494785,1.16398546655024,0,0,35,47191.8050634332,47191.8050634332,2,NA,NA,NA,NA,NA,0,0,53386.1254433022,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13125839055198,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.13125839055198,1.13125839055198,0,0,0,0,0.494785,1.1209445650928,0,0,31.9230769230769,43950.2772884828,43950.2772884828,2,NA,NA,NA,NA,NA,0,0,49719.1199496823,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13125839055198,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.13125839055198,1.13125839055198,0,0,0,0,0.494785,1.02908802143972,0,0,28.9230769230769,36430.779862187,36430.779862187,2,NA,NA,NA,NA,NA,0,0,41212.6253934511,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13125839055198,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM16CWFANCYFEASTMEDLEYS_ROM","CW FANCY FEAST MEDLEYS 03OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.13125839055198,1.13125839055198,0,0,0,0,0.494785,0.986390284405659,0,0,26,33125.6145583317,33125.6145583317,2,NA,NA,NA,NA,NA,0.0144884589909236,0,37473.6294113036,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.13125839055198,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.17339430957256,1.17339430957256,0,0,0,0,0.35447,1.16398546655024,0,0,35,3013.45022255982,3013.45022255982,2,NA,NA,NA,NA,NA,NA,0,3535.96534333186,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17339430957256,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.17339430957256,1.17339430957256,0,0,0,0,0.35447,1.1209445650928,0,0,31.9230769230769,2633.9533761689,2633.9533761689,2,NA,NA,NA,NA,NA,NA,0,3090.66590327602,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17339430957256,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.17339430957256,1.17339430957256,0,0,0,0,0.35447,1.02908802143972,0,0,28.9230769230769,1866.03166807183,1866.03166807183,2,NA,NA,NA,NA,NA,NA,0,2189.59094079767,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17339430957256,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780014609_ROM","CW PURINA ONE TRU INST 03OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.17339430957256,1.17339430957256,0,0,0,0,0.35447,0.986390284405659,0,0,26,2942.62137906138,2942.62137906138,2,NA,NA,NA,NA,NA,NA,0,3452.85518141719,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.17339430957256,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780018530_ROM","CW PURINA ONE ML 03OZ 12CT","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,13.5162443438914,13.5162443438914,0,0,0,0,0.078005,1.16398546655024,0,0,35,29.7628576106672,29.7628576106672,1,NA,NA,NA,NA,NA,NA,0,402.282055838226,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.5162443438914,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780018530_ROM","CW PURINA ONE ML 03OZ 12CT","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,13.5162443438914,13.5162443438914,0,0,0,0,0.078005,1.1209445650928,0,0,31.9230769230769,29.7628576106672,29.7628576106672,1,NA,NA,NA,NA,NA,NA,0,402.282055838226,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.5162443438914,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780018530_ROM","CW PURINA ONE ML 03OZ 12CT","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,13.5162443438914,13.5162443438914,0,0,0,0,0.078005,1.02908802143972,0,0,28.9230769230769,29.7628576106672,29.7628576106672,1,NA,NA,NA,NA,NA,NA,0,402.282055838226,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.5162443438914,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1780018530_ROM","CW PURINA ONE ML 03OZ 12CT","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,13.5162443438914,13.5162443438914,0,0,0,0,0.078005,0.986390284405659,0,0,26,29.7628576106672,29.7628576106672,1,NA,NA,NA,NA,NA,NA,0,402.282055838226,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,13.5162443438914,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM193CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.2663554891014,1.2663554891014,0,0,0,0,0.46664,1.16398546655024,0,0,35,10813.4645622542,10813.4645622542,2,NA,NA,NA,NA,NA,0,0,13693.6902046141,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2663554891014,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM193CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.2663554891014,1.2663554891014,0,0,0,0,0.46664,1.1209445650928,0,0,31.9230769230769,11032.3391578493,11032.3391578493,2,NA,NA,NA,NA,NA,0,0,13970.8632501708,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2663554891014,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM193CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.2663554891014,1.2663554891014,0,0,0,0,0.46664,1.02908802143972,0,0,28.9230769230769,10277.4623552811,10277.4623552811,2,NA,NA,NA,NA,NA,0,0,13014.9208676432,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2663554891014,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM193CWFRISKIESLILSOUPS_ROM","CW FRISKIES LIL SOUPS 01.2OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.2663554891014,1.2663554891014,0,0,0,0,0.46664,0.986390284405659,0,0,26,9235.61427434932,9235.61427434932,2,NA,NA,NA,NA,NA,0.0144884589909236,0,11695.5708315455,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.2663554891014,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_Retailer","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,0.764070479396198,0.764070479396198,0,0,0,0,0.99732,1.16398546655024,0,0,35,32517.7179015825,32442.0258475956,2,NA,NA,NA,NA,NA,NA,75.692053986936,24707.0161223846,0,23557.7325592675,0,18953.7335838952,23557.7325592675,4583.87642852368,4583.87642852368,0,0,0,NA,NA,138.812183547926,0.759838188723339,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_Retailer","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,0.764070479396198,0.764070479396198,0,0,0,0,0.99732,1.1209445650928,0,0,31.9230769230769,32506.2905566764,32442.0258475956,2,NA,NA,NA,NA,NA,NA,64.2647090808308,24719.3743546934,0,18846.0396679136,0,18664.5757396786,18846.0396679136,181.454893076935,181.454893076935,0,0,0,NA,NA,117.722654338419,0.760486979438609,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_Retailer","CW FRISKIES 05.5OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,0.764070479396198,0.764070479396198,0,0,0,0,0.99732,1.02908802143972,0,0,28.9230769230769,32455.0488384413,32442.0258475956,2,NA,NA,NA,NA,NA,NA,13.0229908456618,24773.9170882816,0,20092.0759045478,0,18843.7143482174,20092.0759045478,1246.15168338906,1246.15168338906,0,0,0,NA,NA,24.0276365332158,0.763331614636691,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_Retailer","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,0.764070479396198,0.764070479396198,0.0144884589909236,0,0,0,0.99732,0.986390284405659,0.0192865018477107,0.0240836026989016,26,35726.4960488701,32093.4348183793,2,NA,NA,NA,NA,NA,NA,3633.06123049085,24517.9855288249,2264.87625427303,21279.5052347072,0,16649.8449615521,21279.5052347072,4434.49957229612,4434.49957229612,250.086601116842,3185.75652107763,0,NA,NA,514.699180108664,0.763874177430926,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_ROM","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,0.839527980446718,0.839527980446718,0,0,0,0,0.64261,1.16398546655024,0,0,35,176967.919239794,176967.919239794,2,NA,NA,0,NA,NA,0,0,148569.519843242,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.839527980446718,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_ROM","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,0.839527980446718,0.839527980446718,0,0,0,0,0.64261,1.1209445650928,0,0,31.9230769230769,170455.173677798,170455.173677798,2,NA,NA,0,NA,NA,0,0,143101.887714416,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.839527980446718,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_ROM","CW FRISKIES 05.5OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,0.839527980446718,0.839527980446718,0,0,0,0,0.64261,1.02908802143972,0,0,28.9230769230769,160271.769337215,160271.769337215,2,NA,NA,0,NA,NA,0,0,134552.634834294,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.839527980446718,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM1CWFRISKIES_ROM","CW FRISKIES 05.5OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,0.839527980446718,0.839527980446718,0,0,0,0,0.64261,0.986390284405659,0,0,26,169157.898366398,169157.898366398,2,NA,NA,0,NA,NA,0.0144884589909236,0,142012.788792153,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.839527980446718,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_Retailer","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,0.79,0.79,0,0,0,0,0.91996,1.16398546655024,0,0,35,757.219378047371,1.77066367304213,1,NA,NA,NA,NA,NA,NA,755.448714374329,1.39882430170329,596.78550845075,0,0,0,0,0,0,0,0,596.78550845075,0,0,0.018975904970024,0.789972402090849,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_Retailer","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,0.79,0.79,0,0,0,0,0.91996,1.1209445650928,0,0,31.9230769230769,946.756125718021,2.21387186809968,1,NA,NA,NA,NA,NA,NA,944.542253849921,1.74895877579875,746.067823725721,0,0,0,0,0,0,0,0,746.067823725721,0,0,0.12055681571661,0.789867752915655,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_Retailer","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,0.79,0.79,0,0,0,0,0.91996,1.02908802143972,0,0,28.9230769230769,1600.77598335792,777.144840368861,1,NA,NA,NA,NA,NA,NA,823.631142989061,613.878432242257,650.318898044808,582.032153362661,0,419.371747974439,582.032153362661,162.468086633969,162.468086633969,0,0,650.318898044808,NA,NA,0.415696565693177,0.789759561903597,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_Retailer","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,0.79,0.79,0,0,0,0,0.91996,0.986390284405659,0,0,26,2102.51624038614,353.531505233886,1,NA,NA,NA,NA,NA,NA,1748.98473515225,279.28988913477,1380.07346740878,857.311229091862,0,246.495313540976,857.311229091862,610.512514850427,610.512514850427,0,0,1380.07346740878,0,0,1.62447336150629,0.789261473889993,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_ROM","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,0.971192236776879,0.971192236776879,0,0,0,0,0.018935,1.16398546655024,0,0,35,168.222630041962,168.222630041962,1,NA,NA,NA,NA,NA,NA,0,163.376512346943,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.971192236776879,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_ROM","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,0.971192236776879,0.971192236776879,0,0,0,0,0.018935,1.1209445650928,0,0,31.9230769230769,176.80032649715,176.80032649715,1,NA,NA,NA,NA,NA,NA,0,171.707104553649,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.971192236776879,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_ROM","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,0.971192236776879,0.971192236776879,0,0,0,0,0.018935,1.02908802143972,0,0,28.9230769230769,196.995745058192,196.995745058192,1,NA,NA,NA,NA,NA,NA,0,191.320738278594,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.971192236776879,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM207CWFRISKIESSTUFFD_ROM","CW FRISKIES PREMIUM 05.5OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,0.971192236776879,0.971192236776879,0,0,0,0,0.018935,0.986390284405659,0,0,26,207.386634583888,207.386634583888,1,NA,NA,NA,NA,NA,NA,0,201.412289519156,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,0.971192236776879,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_Retailer","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,1.79,1.79,0,0,0,0,0.85099,1.16398546655024,0,0,35,1067.27048532047,1031.05853103107,2,NA,NA,NA,NA,NA,NA,36.2119542894053,1845.59477054561,64.594252621575,1035.22247762019,0,1006.01028399216,1035.22247762019,29.2085294200578,29.2085294200578,0,0,64.594252621575,NA,NA,0.225145556460574,1.78978914267501,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_Retailer","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,1,0,"Retailer","Big Y",NA,NA,NA,1,1.79,1.79,0,0,0,0,0.85099,1.1209445650928,0,0,31.9230769230769,1067.27559503615,1027.7870880616,2,NA,NA,NA,NA,NA,NA,39.4885069745467,1839.64567443113,70.5230508464497,1027.05404926008,0,994.807984152375,1027.05404926008,32.2298798662818,32.2298798662818,0,0,70.5230508464497,NA,NA,0.254589837132073,1.78976151363558,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_Retailer","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",1,0,0,"Retailer","Big Y",NA,NA,NA,1,1.79,1.79,0,0,0,0,0.85099,1.02908802143972,0,0,28.9230769230769,1067.23877084762,993.586118429047,2,NA,NA,NA,NA,NA,NA,73.6526524185765,1778.47634770787,131.838247829252,1200.41055256149,0,994.487819136075,1200.41055256149,205.919097104725,205.919097104725,0,0,131.838247829252,NA,NA,0.0428042801247834,1.78995989585421,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_Retailer","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,0,"Retailer","Big Y",NA,NA,NA,1,1.79,1.79,0,0,0,0,0.85099,0.986390284405659,0,0,26,1067.94999343261,554.409008025861,2,NA,NA,NA,NA,NA,NA,513.540985406749,991.468666998139,916.039797224643,828.547045368034,0,546.417109178658,828.547045368034,281.14453407832,281.14453407832,0,0,916.039797224643,NA,NA,4.12202402158828,1.7861483068833,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,1,"ROM","Big Y",NA,NA,NA,NA,1.68185367501786,1.68185367501786,0,0,0,0,0.30656,1.16398546655024,0,0,35,6761.82052105202,6761.82052105202,2,NA,NA,NA,NA,NA,0,0,11372.3926931425,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.68185367501786,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,1,0,"ROM","Big Y",NA,NA,NA,NA,1.68185367501786,1.68185367501786,0,0,0,0,0.30656,1.1209445650928,0,0,31.9230769230769,6238.83335886601,6238.83335886601,2,NA,NA,NA,NA,NA,0,0,10492.8048124328,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.68185367501786,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",1,0,0,"ROM","Big Y",NA,NA,NA,NA,1.68185367501786,1.68185367501786,0,0,0,0,0.30656,1.02908802143972,0,0,28.9230769230769,6567.24552444649,6567.24552444649,2,NA,NA,NA,NA,NA,0,0,11045.1460200349,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.68185367501786,"2022-06-25",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM23CWFANCYFEASTPURELY_ROM","CW FANCY FEAST PURELY 02OZ","Wet Cat","NPP",0,0,0,"ROM","Big Y",NA,NA,NA,NA,1.68185367501786,1.68185367501786,0,0,0,0,0.30656,0.986390284405659,0,0,26,6455.34745387197,6455.34745387197,2,NA,NA,NA,NA,NA,0,0,10856.9498388118,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,0,1.68185367501786,"2022-03-26",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"ITEM240CWFANCYFEASTPETITES_Retailer","CW FANCY FEAST PETITES 02.8OZ","Wet Cat","NPP",0,0,1,"Retailer","Big Y",NA,NA,NA,1,1.29,1.29,0,0,0,0,0.918975,1.16398546655024,0,0,35,1518.57391514091,1165.93636076938,2,NA,NA,NA,NA,NA,NA,352.63755437153,1504.0579053925,454.69635861948,1193.92525977821,0,908.532515456458,1193.92525977821,285.327444061899,285.327444061899,0,0,454.69635861948,NA,NA,0.206086519793713,1.28986434150325,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
