"PPG_Item_No","PPG_Item","PPG_Cat","PPG_MFG","flag_qtr2","flag_qtr3","flag_qtr4","Market","Retailer","PPG_Retailer","EachesLC","EachesOI","ImputedLC_retailer","Final_baseprice","Estimated_baseprice","tpr_discount_byppg","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","ACV_Selling","category_trend","tpr_discount_byppg_lag1","tpr_discount_byppg_lag2","monthno","Missing_data_flag","pred_vol","base_vol","Model_flag","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","lift_vol","base_doll","lift_doll","true_lift_doll","Cross_predicted_normalised","Within_predicted_normalised","Cross_predicted_non_normalised","Within_predicted_non_normalised","gross_lift_on_pred","true_lift_on_pred","original_base_doll","original_base_vol","Purina_sales","Purina_spend","Purina_Base_sales","Purina_ratf","Purina_Gross_Lift","Purina_True_Lift","Within","Cross","pred_vol_original","wk_sold_doll_byppg_original","Spend","median_baseprice_byppg","Date","OffInvoice","ListCost","qtr","borrowedqtr","missing_qtrs","WB_Comp_Interaction_RP_1","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7"
"ITEM2761DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,11.009617844594,10.9868158863099,0,0.000125714285714286,0.00051,0,0.452269285714286,1.29096834070977,0,0,44,0,106893.688571429,102943.703728592,2,NA,NA,NA,NA,0,NA,3949.9848428362,1131303.90403746,43750.8010339721,43750.8010339721,NA,NA,0,0,0,NA,1148824.70552672,104530.597536606,NA,0,NA,NA,NA,NA,NA,NA,104530.597536606,1148824.70552672,3005.86237484767,10.984879113921,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2761DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 06.3LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,10.4457192141047,10.4061004169902,0,0.0000561538461538462,0.00108307692307692,0,0.433044615384615,1.12569490054964,0,0,40.9230769230769,0,84245.0379230769,84245.0379230769,2,NA,NA,NA,NA,0,NA,0,876378.346769232,0,0,NA,NA,0,0,0,NA,905149.084842119,87010.3826806467,NA,0,NA,NA,NA,NA,NA,NA,87010.3826806467,905149.084842119,3670.08082545355,10.4027561669714,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,16.9068452843054,16.5780654248354,0,0,0.00114692307692308,0,0.638982692307692,1.11419286554307,0,0,37.9230769230769,0,5443.46153846154,4702.57789863934,2,NA,NA,NA,NA,NA,NA,740.883639822196,78819.126470198,11002.6258374943,11002.6258374943,NA,NA,0,0,3861.64405123894,NA,78819.126470198,4702.57789863934,NA,7754.15384615385,NA,NA,NA,NA,0,0,5022.19987118056,82680.7705214369,1953.48088227372,16.5617571003095,"2023-04-22",2,15.1575870616128,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,17.8841222732913,17.5904267759297,0,0,0,0,0.577642916666667,1.25243906289792,0,0,35,0,5803,4502.95374082943,2,NA,NA,NA,NA,NA,NA,1300.04625917057,80053.1408503369,21560.7199829964,21560.7199829964,NA,NA,0,0,2345.7560828334,NA,80053.1408503369,4502.95374082943,NA,7501,NA,NA,NA,NA,0,0,4706.65760759311,82398.8969331703,2168.18755870668,17.519984183061,"2023-03-25",2,16.7805792057241,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,1,"Retailer","Target",NA,10349.2142857143,4775.71428571429,NA,17.3760122747891,17.1420555157746,0.0102002836293319,0,0,0,0.644229285714286,1.29096834070977,0.0155717461195603,0.0205629842589,44,0,5359.42857142857,5313.75052748439,2,NA,NA,NA,NA,NA,NA,45.6780439441786,89741.4494934625,716.477649394634,716.477649394634,NA,NA,0,458.649874658846,671.315058282831,NA,95896.9539719865,5556.44162117055,88755.0225970237,10718.8571428571,87966.1672965304,78036.1654541666,788.855300493272,788.855300493272,NA,NA,5718.71367226059,96568.2690302693,2489.53272373564,17.1080424802823,"2022-12-31",2,16.7377626320839,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,1,0,"Retailer","Target",NA,9189.46153846154,5862.15384615385,NA,16.802507977198,16.4890473418554,0.0221583478067201,0,0.000945384615384615,0,0.668352307692308,1.12569490054964,0.0163736958941666,0.010998516359493,40.9230769230769,0,5310.76923076923,4991.35365489869,2,NA,NA,NA,NA,NA,NA,319.415575870538,82765.4607797249,2542.77691258278,2114.81971911682,NA,NA,0,932.725097691015,2660.62305507858,NA,83009.5582199795,4945.72295499132,84242.6469958944,10621.5384615385,79181.4851374545,73621.108534356,4851.67026051934,4851.67026051934,NA,NA,5333.82139133777,85670.1812750581,3939.37605610768,16.4588964213743,"2022-09-24",2,16.0211946795242,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,16.4354127014168,16.3746338505419,0,0.00568461538461539,0.0225223076923077,0.00011,0.504956538461538,1.11419286554307,0,0,37.9230769230769,0,157628.825692308,155894.095788596,2,NA,NA,NA,NA,NA,NA,1734.72990371131,2557435.7492136,28485.394786397,28485.394786397,NA,NA,0,0,0,NA,2566588.4178417,156411.479711842,NA,0,NA,NA,NA,NA,NA,NA,156411.479711842,2566588.4178417,10956.0213207951,16.3644533800151,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,17.9844802762839,17.9618047707795,0,0.000813333333333333,0.0033225,0,0.493505833333333,1.25243906289792,0,0,35,0,176354.637333333,171244.213996741,2,NA,NA,NA,NA,NA,NA,5110.42333659192,3075472.60730092,91549.5401157473,91549.5401157473,NA,NA,0,0,0,NA,3101992.6431206,172713.647038108,NA,0,NA,NA,NA,NA,NA,NA,172713.647038108,3101992.6431206,4109.49950563109,17.9617469131741,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,17.5288600237591,17.5078450639741,0,0.000916428571428571,0.00283285714285714,0,0.530290714285714,1.29096834070977,0,0,44,0,185132.109642857,180980.645778549,2,NA,NA,NA,NA,NA,NA,4151.463864308,3171125.53645941,73707.7228977333,73707.7228977333,NA,NA,0,0,0,NA,3203953.02873636,182866.380370215,NA,0,NA,NA,NA,NA,NA,NA,182866.380370215,3203953.02873636,4423.74704202558,17.5078450639741,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2762DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 13-15LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,16.0612788083269,15.9951536563494,0,0.00137,0.00846,0.0000361538461538462,0.519988461538462,1.12569490054964,0,0,40.9230769230769,0,159230.299153846,157950.12795655,2,NA,NA,NA,NA,NA,NA,1280.17119729654,2526493.86200576,20463.8889173122,20463.8889173122,NA,NA,0,0,0,NA,2556739.64848671,159840.358067253,NA,0,NA,NA,NA,NA,NA,NA,159840.358067253,2556739.64848671,10526.724024048,15.9951536563494,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2763DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 16-8LB","Dry Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,15.4952373712251,15.5273815633178,0.00912317294353065,0,0,0,0.0000507692307692308,1.11419286554307,0.00912317294353065,0.00912317294353065,37.9230769230769,0,35.6624615384615,35.6624615384615,1,NA,NA,NA,NA,NA,NA,0,550.801076923077,0,0,NA,NA,0,0,0,NA,544.133229727951,35.3444213056927,NA,0,NA,NA,NA,NA,NA,NA,35.3444213056927,544.133229727951,5.57326183342545,15.4553031928109,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2763DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 16-8LB","Dry Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,16.6629336167436,16.6180054605005,0,0,0,0,0.0000841666666666667,1.25243906289792,0,0.00533874243898773,35,0,63.47525,63.47525,1,NA,NA,NA,NA,NA,NA,0,1052.85325,0,0,NA,NA,0,0,0,NA,685.31350580436,41.3129440579086,NA,0,NA,NA,NA,NA,0,0,41.3129440579086,685.31350580436,4.64730539940121,16.5906937257812,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2763DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 16-8LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,16.8034100999382,16.9671623275641,0.0268635500053379,0,0,0,0.0000864285714285714,1.29096834070977,0.0346949225465242,0.0374794522626752,44,0,57.7565,57.7565,1,NA,NA,NA,NA,NA,NA,0,946.060428571428,0,0,NA,NA,0,0,0,NA,684.200439841408,42.0888203791182,NA,0,NA,NA,NA,NA,NA,NA,42.0888203791182,684.200439841408,25.7652109400604,16.6704633664173,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2763DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 16-8LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,16.2014732835892,16.2014732835892,0.0425721414672965,0,0,0,0.0000530769230769231,1.12569490054964,0.0341383556537112,0.0262115614003292,40.9230769230769,0,36.0052307692308,36.0052307692308,1,NA,NA,NA,NA,NA,NA,0,549.235,0,0,NA,NA,0,0,0,NA,533.563909285325,34.9133387335071,NA,0,NA,NA,NA,NA,NA,NA,34.9133387335071,533.563909285325,32.2311687135238,15.995323977846,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2764DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,14.8304806609103,14.8023071255942,0,0,0.000306153846153846,0,0.0147165384615385,1.11419286554307,0,0,37.9230769230769,0,35689.2092307692,35689.2092307692,1,NA,NA,12.565903322915,NA,0,0,0,534988.03923077,0,0,NA,NA,0,0,0,NA,528048.584622116,35490.6780204989,NA,0,NA,NA,NA,NA,NA,NA,35490.6780204989,528048.584622116,1042.4038022134,14.8023071255942,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2764DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,16.5912991921847,16.513278196423,0,0,0.000283333333333333,0,0.0160416666666667,1.25243906289792,0,0,35,0,45694.8333333333,45694.8333333333,1,NA,NA,13.7178845196847,NA,0,0,0,753810.219166667,0,0,NA,NA,0,0,0,NA,653030.77177329,39582.4451179046,NA,0,NA,NA,NA,NA,NA,NA,39582.4451179046,653030.77177329,4202.51168681829,16.4997945757084,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2764DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,15.8938591983355,15.832081253717,0,0.000889285714285714,0.000245,0.00000785714285714286,0.0166746428571429,1.29096834070977,0,0,44,0,42378.8892857143,42378.8892857143,1,NA,NA,13.748724808245,NA,0,0.0218062482266866,0,673751.087857143,0,0,NA,NA,0,0,0,NA,643260.755479377,40518.9036345276,NA,0,NA,NA,NA,NA,NA,NA,40518.9036345276,643260.755479377,2804.64425020858,15.8274206733589,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2764DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 12LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,14.3644622109121,14.3012714186503,0,0,0.000222307692307692,0,0.0159284615384615,1.12569490054964,0,0,40.9230769230769,0,34204.9289230769,34204.9289230769,1,NA,NA,13.3821717789168,NA,0,0.0369552501789311,0,489125.202307693,0,0,NA,NA,0,0,0,NA,497937.343192732,34829.110995283,NA,0,NA,NA,NA,NA,NA,NA,34829.110995283,497937.343192732,2186.4180789824,14.3003243246638,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,21.3658781183306,21.1085868560887,0,0,0.000642307692307692,0,0.640086153846154,1.11419286554307,0,0,37.9230769230769,0,5623.30769230769,5019.36595348566,2,NA,NA,NA,NA,NA,NA,603.941738822028,105476.63140442,12438.403980195,12438.403980195,NA,NA,0,0,5638.23749559818,NA,106307.171245434,5051.33880305926,NA,6066.34615384615,NA,NA,NA,NA,NA,NA,5344.6061086712,111945.408741032,1474.80774593055,21.1024299230019,"2023-04-22",1.5,19.7693618322308,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,24.1654050241203,23.7313593391439,0,0,0,0,0.5773925,1.25243906289792,0,0,35,0,5120.25,4371.46487279751,2,NA,NA,NA,NA,NA,NA,748.78512720249,104733.559706628,16639.9619600389,16639.9619600389,NA,NA,0,0,938.979094122649,NA,104751.683933879,4366.07838083352,NA,5185.125,NA,NA,NA,NA,NA,NA,4457.90261228726,105690.663028002,2350.5808905165,23.7106406483961,"2023-03-25",1.5,22.5820797356616,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,1,"Retailer","Target",NA,5308.42857142857,5308.42857142857,NA,23.2604130842424,22.9339733031602,0,0,0,0,0.672298571428571,1.29096834070977,0,0,44,0,5926.21428571429,5763.12656213639,2,NA,NA,NA,NA,NA,NA,163.087723577896,132959.114493144,2748.48050685594,2748.48050685594,NA,NA,0,0,1812.60977164255,NA,134001.842638588,5786.63410092009,132024.967800624,8889.32142857143,128385.986205002,123135.646372053,3634.03409815771,3634.03409815771,NA,NA,5927.99688558953,135814.452410231,2038.82774170047,22.918209497649,"2022-12-31",1.5,22.3090916063403,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,1,0,"Retailer","Target",NA,6503.84615384615,6503.84615384615,NA,20.9194995000835,20.5609988968363,0,0,0.00175615384615385,0,0.672201923076923,1.12569490054964,0,0,40.9230769230769,0,5911.30769230769,5696.12438410314,2,NA,NA,NA,NA,NA,NA,215.183308204553,117697.993918012,3657.8245435267,3657.8245435267,NA,NA,0,0,2471.98982830403,NA,118912.880024935,5698.63164325094,122173.263496084,8866.96153846154,117730.444333646,113306.301957623,4438.73118682529,4438.73118682529,NA,NA,5912.6130133246,121384.869853239,2312.77352318454,20.532121680731,"2022-09-24",1.5,20.6730281490242,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,21.3563667976683,21.3302205469796,0,0.000807692307692308,0.00183769230769231,0,0.373818846153846,1.11419286554307,0,0,37.9230769230769,0,69600.2288461538,67855.4855938644,2,NA,NA,NA,NA,0,NA,1744.74325228944,1457623.10023279,35025.0813056755,35025.0813056755,NA,NA,0,0,0,NA,1480283.94347725,68875.6851968053,NA,0,NA,NA,NA,NA,NA,NA,68875.6851968053,1480283.94347725,1901.89711049905,21.3279907347594,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,23.5652068227215,23.4968159505881,0,0,0.00117333333333333,0,0.364926666666667,1.25243906289792,0,0,35,0,76157.6413333333,75372.947209271,2,NA,NA,NA,NA,0,NA,784.694124062299,1770956.98581386,18433.2890194714,18433.2890194714,NA,NA,0,0,0,NA,1857430.68183798,79060.4586527558,NA,0,NA,NA,NA,NA,NA,NA,79060.4586527558,1857430.68183798,5309.84277727359,23.4962388982556,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,23.1066745694859,23.0798612437711,0,0,0.00174428571428571,0,0.382839285714286,1.29096834070977,0,0,44,0,80378.2064285714,77432.7130527797,2,NA,NA,NA,NA,0,NA,2945.49337579176,1789231.03525569,68277.1604585997,68277.1604585997,NA,NA,0,0,0,NA,1797036.42967078,77767.7869185866,NA,0,NA,NA,NA,NA,NA,NA,77767.7869185866,1797036.42967078,2495.25915631526,23.0798612437711,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2765DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 20LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,20.9385242734016,20.9088632713558,0,0,0.00118307692307692,0,0.380678846153846,1.12569490054964,0,0,40.9230769230769,0,66417.1622307692,65578.487795024,2,NA,NA,NA,NA,0,NA,838.674435745223,1371149.02032047,17509.9872949187,17509.9872949187,NA,NA,0,0,0,NA,1389574.03868304,66459.0989164635,NA,0,NA,NA,NA,NA,NA,NA,66459.0989164635,1389574.03868304,2009.35778667467,20.9086161745724,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2766DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",1,0,0,"ROM","Target",NA,NA,NA,NA,21.5821348401449,21.4196754872094,0,0.00255769230769231,0.000788461538461538,0.000407692307692308,0.0371673076923077,1.11419286554307,0,0,37.9230769230769,0,28453.1516923077,28453.1516923077,1,NA,0,NA,NA,0,0,0,613187.483615385,0,0,NA,NA,0,0,0,NA,587554.722281283,27456.7993202133,NA,0,NA,NA,NA,NA,NA,NA,27456.7993202133,587554.722281283,5646.82506266626,21.3789886748449,"2023-04-22",NA,NA,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2766DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,0,"ROM","Target",NA,NA,NA,NA,24.9453546188389,24.9453546188389,0,0.00206916666666667,0.000528333333333333,0,0.0349441666666667,1.25243906289792,0,0,35,0,34343.4295833333,34343.4295833333,1,NA,0,NA,NA,0,0,0,856371.119166666,0,0,NA,NA,0,0,0,NA,729674.64220962,29259.727485744,NA,0,NA,NA,NA,NA,NA,NA,29259.727485744,729674.64220962,0,24.9453546188389,"2023-03-25",NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2766DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,0,1,"ROM","Target",NA,NA,NA,NA,23.4212989110951,23.4065890319417,0,0,0.00109428571428571,0,0.0369135714285714,1.29096834070977,0,0,44,0,32485.723,32485.723,1,NA,0,NA,NA,0,0,0,761245.794071429,0,0,NA,NA,0,0,0,NA,742004.628047019,31649.8438045667,NA,0,NA,NA,NA,NA,NA,NA,31649.8438045667,742004.628047019,590.993261586922,23.4018151492183,"2022-12-31",NA,NA,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2766DCCATKITTENCHOW_ROM","DC CAT/KITTEN CHOW 25LB","Dry Cat","NPP",0,1,0,"ROM","Target",NA,NA,NA,NA,21.1149723246649,21.1003144825139,0,0.00751692307692308,0.000649230769230769,0.0000407692307692308,0.0378411538461538,1.12569490054964,0,0,40.9230769230769,0,27139.1663076923,27139.1663076923,1,NA,0,NA,NA,0,0,0,572646.033076923,0,0,NA,NA,0,0,0,NA,588998.556193248,27914.4936594416,NA,0,NA,NA,NA,NA,NA,NA,27914.4936594416,588998.556193248,427.673787272918,21.0997101589505,"2022-09-24",NA,NA,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0375263973752145,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",1,0,0,"Retailer","Target",NA,NA,NA,NA,6.60249602734954,6.51430370385318,0,0,0.000654615384615385,0,0.540792307692308,1.11419286554307,0,0,37.9230769230769,0,5672,5267.00950321646,2,4.58137310883359,0,NA,NA,0,0,404.990496783542,34978.6364779267,2441.22352207329,2441.22352207329,NA,NA,0,0,1949.50114534416,NA,35714.1306424831,5359.25234676833,NA,851.25,NA,NA,NA,NA,NA,NA,5700.50543462383,37663.6317878273,492.599312899544,6.51290559462142,"2023-04-22",0.25,4.83375560392437,2,2,0,NA,11.2387024043022,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,0,"Retailer","Target",NA,NA,NA,NA,7.1623335952516,7.11664736197553,0,0,0.000233333333333333,0,0.633445,1.25243906289792,0,0,35,0,7475.25,6422.64659778425,2,4.96999518528501,0,NA,NA,0,0.0166114752732609,1052.60340221576,45887.3102730635,6977.86806026982,6977.86806026982,NA,NA,0,0,1201.12444879748,NA,45887.3102730635,6422.64659778425,NA,1189.40595942742,NA,NA,NA,NA,0,0,6656.22711994305,47088.434721861,656.388361925701,7.07794783901059,"2023-03-25",0.249462666764944,5.42276422434754,1,1,0,NA,11.7411487554586,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,0,1,"Retailer","Target",NA,8953.42857142857,6490.28571428571,NA,6.60899131382654,6.48214652709168,0.0183697027105161,0,0,0,0.682766071428571,1.29096834070977,0.0257450505669441,0.0329231052465963,44,0,7455.21428571429,6632.00017905577,2,4.85573599804836,0,NA,NA,0,0.0112299980969366,823.214106658519,43386.2598677673,3993.92798937554,2537.2283290206,NA,NA,881.941943571063,590.393354548504,914.110613172213,NA,43878.0888775011,6697.28933162798,39792.8942132656,1863.80357142857,35426.9092901487,37929.0906418371,4108.33945923663,4108.33945923663,NA,NA,7044.28796166341,44792.1994906733,1902.56104286391,6.48214652709168,"2022-12-31",0.25,5.34486573379711,4,4,0,NA,10.8782853305324,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2767DCCATKITTENCHOW_Retailer","DC CAT/KITTEN CHOW 03.2LB","Dry Cat","NPP",0,1,0,"Retailer","Target",NA,9991.38461538462,8410.46153846154,NA,6.66484397833217,6.57164643278325,0.0311238716693487,0,0.000700769230769231,0,0.652958846153846,1.12569490054964,0.0231811893624262,0.0154509766304931,40.9230769230769,0,6811.69230769231,5934.1707009916,2,4.52003693963154,0,NA,NA,0,0,877.521606700707,39534.6139652044,3624.94834248791,2828.20533311608,878.104478962543,648.636779515936,1401.43101657151,1034.93677220553,3195.71067739463,1668.96941891615,39560.1875503214,5934.93078426835,34706.5744592118,1702.92307692308,30224.5164531408,33003.6513822887,4217.84583182796,4217.84583182796,NA,NA,6762.78556045387,42755.898227716,2251.97737421061,6.55645733159521,"2022-09-24",0.25,5.10086797856615,3,3,0,NA,11.2595581626789,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
