"Acting_PPG_Item_No","V1","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM828TREKKERSMT",371,"Dog Treats","NPP","ITEM828TREKKERSMT_Retailer","DT TREKKERS MT 05OZ",0.459597258723892,0,0,"monthno",-0.0275535660597437,4.47420978932216,"Relaxed edlp variance cutoff",-0.0668781633744991,0.0468413505664894,1.00010625556994,"No Change",0.373104880428786,0.13359156990424,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM828TREKKERSMT","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT TREKKERS MT 05OZ"
"ITEM84013912266",NA,"Dog Treats","NPP","ITEM900DTBEGGINMT_ROM","DT BEGGIN MT 03OZ",0.745047167519638,0.00382361927292064,0.000339222225493024,"ITEM84013912266_Retailer_RegularPrice",0.820296097528618,0.0782627969918488,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM900DTBEGGINMT","Retailer","Regular Price",NA,NA,2,NA,NA,NA,"CB_Comp_RP_2",NA
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ",-0.0715613544947795,5.10006056864828,0.412233643165875,"wk_sold_median_base_price_byppg_log",-2.5,10.8627295361959,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM879PRIMEBONESCW","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ",-0.0715613544947795,5.10006056864828,0.412233643165875,"tpr_discount_byppg",5.66132683973831,10.8627295361959,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM879PRIMEBONESCW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ",-0.0715613544947795,5.10006056864828,0.412233643165875,"ACV_Feat_Only",10,10.8627295361959,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM879PRIMEBONESCW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ",-0.0715613544947795,5.10006056864828,0.412233643165875,"ACV_Disp_Only",10,10.8627295361959,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM879PRIMEBONESCW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_ROM","DT PRIME JERKY MT 15OZ",-0.0715613544947795,5.10006056864828,0.412233643165875,"ACV_Feat_Disp",10,10.8627295361959,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM879PRIMEBONESCW","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"wk_sold_median_base_price_byppg_log",-2.5,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"tpr_discount_byppg",0.922802995906815,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"ACV_Feat_Only",10,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"ACV_Disp_Only",10,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"tpr_discount_byppg_lag1",-1.0419048992942,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"tpr_discount_byppg_lag2",-2.26871734753964,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT PRIME JERKY MT 15OZ"
"ITEM879PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM879PRIMEBONESCW_Retailer","DT PRIME JERKY MT 15OZ",0.208595487077991,2.83378734927404,0.299557217275154,"monthno",-0.0299550907404783,2.53828496628376,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM879PRIMEBONESCW","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT PRIME JERKY MT 15OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"wk_sold_median_base_price_byppg_log",-2.5,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT PRIME JERKY  MT 05OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"tpr_discount_byppg",2.61545449603091,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT PRIME JERKY  MT 05OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"ACV_Feat_Only",10,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT PRIME JERKY  MT 05OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"ACV_Disp_Only",10,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT PRIME JERKY  MT 05OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"ACV_Feat_Disp",10,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DT PRIME JERKY  MT 05OZ"
"ITEM882PRIMEBONESCW",NA,"Dog Treats","NPP","ITEM882PRIMEBONESCW_ROM","DT PRIME JERKY  MT 05OZ",0.0443583855548132,6.78592395273855,0.261705535072963,"tpr_discount_byppg_lag2",-1.00406305375872,7.54684635711386,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM882PRIMEBONESCW","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT PRIME JERKY  MT 05OZ"
"ITEM883DTBILJACMT",NA,"Dog Treats","NPP","ITEM902DTBEGGINMT_ROM","DT BEGGIN MT 32OZ 2CT",0.50637840758993,0.333376752200318,0.0580577902212416,"ITEM883DTBILJACMT_ROM_RegularPrice",1,0.493701374149524,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM902DTBEGGINMT","ROM","Regular Price",NA,NA,NA,3,NA,NA,"WB_Comp_RP_3","DT BIL-JAC MT 10OZ"
"ITEM884DTPVLCRUNCHY",103,"Dog Treats","NPP","ITEM33BEGGINMT_Retailer","DT BEGGIN MT 06OZ",0.721577312623075,0,0,"ITEM884DTPVLCRUNCHY_ROM_PromotedDiscount",-0.258821629661696,0.0916890750254331,"No Change",-1.50577910797741,0.566303600034326,0.999988092938537,"No Change",2.14724010755624,0.230280982085395,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM33BEGGINMT","ROM","Promoted Discount",NA,NA,NA,NA,3,NA,"CB_Comp_TPR_3","DT PVL CRUNCHY"
"ITEM884DTPVLCRUNCHY",NA,"Dog Treats","NPP","ITEM960DTCNPPRISTINEMT_ROM","DT C&P PRISTINE MT 04.5-5OZ",0.845659033569591,1.1127827012761,0.162259913059189,"ITEM884DTPVLCRUNCHY_ROM_PromotedDiscount",-1.33759567214935,1.78308420166203,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM960DTCNPPRISTINEMT","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DT PVL CRUNCHY"
"ITEM884DTPVLCRUNCHY",NA,"Dog Treats","NPP","ITEM891DTALPODT_ROM","DT ALPO DT 08.8OZ",0.404897490386942,0.00270986300711818,0.000425796711960913,"ITEM884DTPVLCRUNCHY_ROM_PromotedDiscount",-0.135550724489154,0.0731253547731922,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM891DTALPODT","ROM","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DT PVL CRUNCHY"
"ITEM884DTPVLCRUNCHY",NA,"Dog Treats","NPP","ITEM896DTTBONZMT_ROM","DT T BONZ MT 10OZ",-0.510523715180934,0.0910384179966365,0.00595114777111295,"ITEM884DTPVLCRUNCHY_ROM_PromotedDiscount",-0.789721727182542,0.315297751024241,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM896DTTBONZMT","ROM","Promoted Discount",NA,NA,NA,NA,NA,5,"WB_Comp_TPR_5","DT PVL CRUNCHY"
"ITEM885DTPVLMEATY",165,"Dog Treats","NPP","ITEM4BEGGINMT_Retailer","DT BEGGIN MT 40OZ",0.896579753540617,0,0,"ITEM885DTPVLMEATY_ROM_PromotedDiscount",-0.328684566938818,0.0579670365740557,"No Change",-0.484085443285212,0.385058494434468,0.999956043513399,"No Change",0.74992463139937,0.406513014716826,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM4BEGGINMT","ROM","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","DT PVL MEATY"
"ITEM885DTPVLMEATY",NA,"Dog Treats","NPP","ITEM888DTALPODT_ROM","DT ALPO DT 01.6OZ",0.408827782734987,0.342805307177645,0.0672095008614152,"ITEM885DTPVLMEATY_ROM_PromotedDiscount",-4.58043522462848,2.54824845609996,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DTALPODT","ROM","Promoted Discount",NA,NA,NA,NA,NA,1,"WB_Comp_TPR_1","DT PVL MEATY"
"ITEM885DTPVLMEATY",NA,"Dog Treats","NPP","ITEM894DTALPOVARIETYSNAPSCR_ROM","DT ALPO VARIETY SNAPS CR 128OZ",-1.06894756059339,2.01760267616452,0.217307140631673,"ITEM885DTPVLMEATY_ROM_PromotedDiscount",-33.0818851739719,7423.25303015398,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM894DTALPOVARIETYSNAPSCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,2,"WB_Comp_TPR_2","DT PVL MEATY"
"ITEM886DTAOCRUNCHY",100,"Dog Treats","NPP","ITEM33BEGGINMT_Retailer","DT BEGGIN MT 06OZ",0.721577312623075,0,0,"ITEM886DTAOCRUNCHY_Retailer_RegularPrice",0.226273033020431,0.0916890750254331,"No Change",-1.50577910797741,0.566303600034326,1.00005076983702,"No Change",2.14724010755624,0.230280982085395,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM33BEGGINMT","Retailer","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","DT AO CRUNCHY"
"ITEM886DTAOCRUNCHY",NA,"Dog Treats","NPP","ITEM1138DTPURINAONETRUEINSTMT_ROM","DT PURINA ONE TRUE INST MT 07OZ",-0.289484039879164,0.069038992222785,0.00326429746678361,"ITEM886DTAOCRUNCHY_Retailer_RegularPrice",0.390759050433767,0.27009581603871,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM1138DTPURINAONETRUEINSTMT","Retailer","Regular Price",NA,NA,2,NA,NA,NA,"CB_Comp_RP_2","DT AO CRUNCHY"
"ITEM886DTAOCRUNCHY",NA,"Dog Treats","NPP","ITEM344BEGGINMT_Retailer","DT BEGGIN MT 48OZ",0.3563370837786,0.0109468724666771,0.00120264118114418,"ITEM886DTAOCRUNCHY_Retailer_RegularPrice",0.140753182764066,0.0986974181085824,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM344BEGGINMT","Retailer","Regular Price",NA,NA,NA,4,NA,NA,"WB_Comp_RP_4","DT AO CRUNCHY"
"ITEM886DTAOCRUNCHY",NA,"Dog Treats","NPP","ITEM897DTTBONZMT_ROM","DT T BONZ MT 45OZ",-0.184002566105491,0.221790468116658,0.0176596167318458,"ITEM886DTAOCRUNCHY_Retailer_RegularPrice",0.443688455728173,1.18067698424821,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM897DTTBONZMT","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","DT AO CRUNCHY"
"ITEM886DTAOCRUNCHY",NA,"Dog Treats","NPP","ITEM951DTBUSYTWISTSCW_ROM","DT BUSY TWISTS CW 06.5OZ",0.174172328128685,0.0138488527874379,0.00229172840722871,"ITEM886DTAOCRUNCHY_Retailer_RegularPrice",0.0716648731657303,0.0873909200148422,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM951DTBUSYTWISTSCW","Retailer","Regular Price",NA,NA,2,NA,NA,NA,"CB_Comp_RP_2","DT AO CRUNCHY"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"ACV_Selling",10,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"monthno",-0.18519794752513,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"wk_sold_median_base_price_byppg_log",-0.876642413408054,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"tpr_discount_byppg",0.673347435588234,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"flag_qtr4",-0.0644771878045925,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"category_trend",0.573346746354973,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"ACV_Disp_Only",0.00750564600406991,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"ACV_Feat_Only",0.136170287564509,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"flag_qtr2",-0.0289850997247112,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"flag_qtr3",-0.0420459087944905,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"tpr_discount_byppg_lag1",0,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"tpr_discount_byppg_lag2",0,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","DT BUSY CW 27.4OZ"
"ITEM887DTAOCHEW",NA,"Dog Treats","NPP","ITEM887DTAOCHEW_Retailer","DT BUSY CW 27.4OZ",0.216116582366222,NA,NA,"ACV_Feat_Disp",0,0.794967767450255,NA,NA,NA,NA,NA,NA,NA,"3rd Pass",",,,,,,,Max ACV_Sell cutoff violated,,,TPR_lag1 counterintuitive case,TPR_lag2 counterintuitive case,ACV_Feat_Disp counterintuitive case,,,,,",0,"Target","Retailer","BUSY","(20,40]","(8,10]","Within Brand","lme","Retailer","ITEM887DTAOCHEW","Retailer","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","DT BUSY CW 27.4OZ"
"ITEM888DTALPODT",NA,"Dog Treats","NPP","ITEM888DTALPODT_ROM","DT ALPO DT 01.6OZ",0.408827782734987,0.342805307177645,0.0672095008614152,"ACV_Disp_Only",10,2.54824845609996,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DTALPODT","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","DT ALPO DT 01.6OZ"
"ITEM888DTALPODT",NA,"Dog Treats","NPP","ITEM888DTALPODT_ROM","DT ALPO DT 01.6OZ",0.408827782734987,0.342805307177645,0.0672095008614152,"tpr_discount_byppg_lag1",-2.25224742646224,2.54824845609996,"",NA,NA,NA,"",NA,NA,"2nd Pass","",1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM888DTALPODT","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","DT ALPO DT 01.6OZ"
