"Modelled_PPG_Item_No","PPG_Cat","Retailer","PPG_Item","Regular_Price","Promoted_Discount","Pantry_Loading_1","Pantry_Loading_2","ACV_Selling","ACV_Feat_Only","ACV_Disp_Only","ACV_Feat_Disp","category_trend","flag_qtr2","flag_qtr3","flag_qtr4","monthno","WB_Comp_RP_1","WB_Comp_TPR_1","CB_Comp_RP_1","CB_Comp_RP_2","CB_Comp_TPR_1","CB_Comp_TPR_2","Intercept","Market","WB_Comp_RP_2","WB_Comp_RP_3","WB_Comp_RP_4","WB_Comp_TPR_2","WB_Comp_TPR_3","WB_Comp_TPR_4","WB_Comp_TPR_5","CB_Comp_RP_3","CB_Comp_RP_4","CB_Comp_RP_5","CB_Comp_TPR_3","WB_Comp_Interaction_RP_1","CB_Comp_TPR_4","WB_Comp_RP_5","WB_Comp_RP_6","WB_Comp_RP_7","CB_Comp_RP_6","CB_Comp_TPR_5","CB_Comp_TPR_6","CB_Comp_TPR_7","Model_flag"
"ITEM1PURINAONEML_ROM","Dry Cat","Target","DC PURINA ONE ML 16LB",-1.40898482295242,0,0,0,0,1.079922569436,0,10.1900616558141,0.377738026353238,0,-0.0839118590033961,0,0.0193399343356503,0,0,0,0,0,0,12.8808240873987,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM1TIDYCATSCLUMPLW_Retailer","Litter","Target","CL TIDY CATS CLUMP LW 08.5LB",-0.850563914527574,2.64851598773285,0,0,0.753489893074937,0.177538300657495,1.95655654128747,5.23676076165111,0.364976407572344,0,0,0,0,NA,0,NA,NA,0,0,10.9951533835725,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM1TIDYCATSCLUMPLW_ROM","Litter","Target","CL TIDY CATS CLUMP LW 08.5LB",-0.577353912023306,1.94076805761783,0,0,0,0.210709168863261,0,4.96582142264609,0.248198591784426,-0.00477141074718369,0,0,0,NA,0,NA,NA,0,0,13.2781288394416,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM20021DTBEGGINFUNSIZEMT_Retailer","Dog Treats","Target","DT BEGGIN FUN SIZE MT 15OZ",-0.1,1.28133140064117,0,-1.50846846952375,10,0.100331609964696,0.670469560438829,0,0.727403124950833,-0.0842894099167532,-0.00583476329935494,0.0927030187876718,-0.380975458460788,0,0,0,0,0,0,4.46555645314637,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"ITEM20021DTBEGGINFUNSIZEMT_ROM","Dog Treats","Target","DT BEGGIN FUN SIZE MT 15OZ",-2.01996952488871,1.58923052448841,0,-0.133991012619169,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,7.91478977639817,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM201CWFANCYFEASTSAVRYCNTR_Retailer","Wet Cat","Target","CW FANCY FEAST SAVRY CNTR 03OZ 12CT",-1.11005982468104,2.25818040501888,-14.8302474111507,-3.67045110548296,10,0,0,0,0,0,0,0,0.261012885086509,0,0,0,0,0,0,2.09254213034158,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM201CWFANCYFEASTSAVRYCNTR_ROM","Wet Cat","Target","CW FANCY FEAST SAVRY CNTR 03OZ 12CT",-0.149518655305996,7.52399427764113,0,0,7.76934203655354,15.9357036527824,10.1774711640279,0,0,-0.467945005956658,0,0,0,0,0,0,0,0,0,8.28927724663253,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM202BEYOND_ROM","Dry Cat","Target","DC BEYOND SIMPLY 13LB",-1.09088199171361,2.97769219406355,0,-0.185413193934355,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8.26978518848302,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM207BUSYCHEWNOLACW_Retailer","Dog Treats","Target","DT BUSY CHEWNOLA CW 04OZ",-1.01321904457252,0.930554076548365,0,0,2.76739130441311,0,0,0,1.42867150104975,0,0,0.0111521433019907,0,0,-0.16031067743507,0,0,-0.375697191828779,0,5.93369440949087,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM207BUSYCHEWNOLACW_ROM","Dog Treats","Target","DT BUSY CHEWNOLA CW 04OZ",-0.785320747706022,1.47179973597365,-0.11095616082674,-0.249592077721807,0,0,9.56159938738625,9.61032715372953,1.00565194965994,-0.0273860069406368,0,0.00670383010771791,-0.00830048378325081,0,0,0,0,0,0,9.90169149978698,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM209BENEFULSPRFOOD_Retailer","Wet Dog","Target","DW BENEFUL SPRFOOD 09OZ 06CT",-1.97372028906312,0.97322232287659,-0.423143945925444,-2.02936410643154,10,4.63235721318296,0,0,-2.80609790965752,0,0,0,-0.130985648592098,0,0,0,0,0,0,11.8987709625832,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM209BENEFULSPRFOOD_ROM","Wet Dog","Target","DW BENEFUL SPRFOOD 09OZ 06CT",-2.5,2.70946180817359,-6.35200142811778,-4.37397222898145,0,10,0,0,0,0,0,0,-0.0567723432168799,0,0,0,0,0,0,12.2798842057841,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM20BEYONDML_Retailer","Wet Dog","Target","DW BEYOND GR FR 13OZ 6CT",-0.939570307993266,2.5,-2.94874127263986,-0.175805808410855,4.16201988886831,0.242737026141431,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91257689927876,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20BEYONDML_ROM","Wet Dog","Target","DW BEYOND GR FR 13OZ 6CT",0,1.05195113414451,0,-0.392373204023114,9.09843179164734,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6.87817229143985,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM20CTFRISKIESPARTYMIXCR_Retailer","Cat Treats","Target","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",-0.419186007978567,1.06532670014588,0,-0.183174215117294,1.70834322205862,0.0368206134074702,0.228389246234934,0,0,-0.00781167326196176,0,0.0207878774451641,0,0,0,0,0,0,0,8.56808698292009,"Retailer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM20CTFRISKIESPARTYMIXCR_ROM","Cat Treats","Target","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",-0.966723395572353,0,0,0,0,0.610858569069857,7.83462925753888,9.89830102211403,0.512698611561239,0.0364702506009416,0.030710755157478,0.0228220015404964,-0.000432535610813041,0,0,0,0,0,0,12.7898281170952,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM21CWPURINAONEML_Retailer","Wet Cat","Target","CW PURINA ONE TRU INST 03OZ 12CT",-2.5,0.01,-21.7424095100515,0,0,8.36489554476042,10,0,0,0,0,0,0,0,-1.05036813782831,0,0,-3.21341718485573,0,10.6868457218508,"Retailer",0,NA,NA,-18.3040633686119,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM21CWPURINAONEML_ROM","Wet Cat","Target","CW PURINA ONE TRU INST 03OZ 12CT",-2.26850599452936,0.091689007455587,0,0,10,10,10,10,0,0,0,0,0,0,0,0,0,-18.4578152229981,0,12.3683580213506,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM224BUSYRIBHIDECW_Retailer","Dog Treats","Target","DT BUSY RIB HIDE CW 08.8OZ",-0.489366549566898,0.796681527778569,0,0,3.33561510356045,0,1.37813797628236,0,0.455292449986777,0,0,0,0,0,0,0,0,0,0,6.312436481376,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM224BUSYRIBHIDECW_ROM","Dog Treats","Target","DT BUSY RIB HIDE CW 08.8OZ",-1.57238437183352,0,0,0,0,0,6.77754398242593,10.0259958571256,0.466612624071021,0,0,-0.0196607244872228,-0.0124200704329221,0,0,0,0,-0.00920988829420068,0,12.3981152978271,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM227FANCYFEAST_Retailer","Dry Cat","Target","DC FANCY FEAST 12LB",-0.7634352070904,4.12330311281497,0,0,0,10,0,0,0,0,0,0,0.025032679492697,1,-7.22041581003778,0,0,0,0,2.87765028817298,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM227FANCYFEAST_ROM","Dry Cat","Target","DC FANCY FEAST 12LB",-2.26516163653031,3.22471020683953,-0.785853121031564,-0.0148323745097704,0,10,0,10,0.742992667505477,0,0,0,0.0131020487566656,0,-0.82756018970899,0.910668312813497,0,-0.19247905271836,-0.337744393183823,10.2029569092796,"ROM",0,NA,NA,-1.28459806765318,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM22CTFANCYFEASTDUOSCR_ROM","Cat Treats","Target","CT FANCY FEAST DUOS CR 02.1OZ",-2.5,0.548292534075597,-0.519851325440673,-0.490247368915763,10,10,10,0,0,0,0,0,-0.301114410812653,0,0,0,0,0,0,9.15946608457571,"ROM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM230BUSYCWNOLACW_Retailer","Dog Treats","Target","DT BUSY CWNOLA CW 20OZ",-0.913677970066056,0.793579807486094,0,0,2.43705911341544,0.071101603407271,0,0,0.572635842114268,-0.0206165579846344,0,0,0,0,0,0.191396002472376,0,0,0,7.54629691082406,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM230BUSYCWNOLACW_ROM","Dog Treats","Target","DT BUSY CWNOLA CW 20OZ",-1.39577377792824,0,0,0,0,1.15073174866329,9.12699232681931,10.0975870563748,0.660142009878226,0,-0.0588686697170507,-0.0914694599563056,0.00327497172873813,0,0,0,0,-0.0879563765170677,0,12.2574134710446,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM241BUSYTWISTEDCW_Retailer","Dog Treats","Target","DT BUSY TWISTED CW 05.3-7OZ",-0.315602060500836,0.663949623201568,0,0,3.39785068032403,0.0689346929946219,0,10,1.68973268206014,-0.0202211456858248,-0.0153408682896445,0.0781516178059884,-0.0147643169303115,0,0,0,0,0,0,4.60694791573876,"Retailer",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM241BUSYTWISTEDCW_ROM","Dog Treats","Target","DT BUSY TWISTED CW 05.3-7OZ",-0.990644666681281,0,0,0,2.06286554795705,0,7.88183637996142,3.98494867994908,0.926572141285344,0.0221798924033039,0.0381940911779417,0.00993620417305725,-0.00499178349586091,0,0,0,0,0,0,9.83756831911022,"ROM",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM241DOGCHOWML_Retailer","Wet Dog","Target","DW DOG CHOW ML 13 OZ 06CT",-2.5,0.21438162747333,0,-5.71437515880642,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9.93150789802026,"Retailer",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM241DOGCHOWML_ROM","Wet Dog","Target","DW DOG CHOW ML 13 OZ 06CT",-0.205500433583247,3.96523705468485,-0.464118664565016,-4.58268969897351,10,7.92352452842131,0,0,0,0,0,0,0,0,0,0,0,0,0,8.24421594761167,"ROM",0,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2477KITKABOODLE_Retailer","Dry Cat","Target","DC KIT KABOODLE 16LB",-0.50176403251349,0.877564479397026,-0.808977777963315,-0.229059061046045,0,3.87257556001843,10,0,0,0,0,0,0.00582267684765988,0.0288965262908269,-1.67311077696292,1,0,-0.865098785681712,0,3.30711644250652,"Retailer",0.16970697181486,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2477KITKABOODLE_ROM","Dry Cat","Target","DC KIT KABOODLE 16LB",-0.522958286425741,0,0,0,0,2.52770100412365,1.62176391250704,10.0091589309623,0.669025020493416,0,0,0,-0.00580337897214995,0,0,0,0,-0.0832250938054124,0,11.6906463874522,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2498FRISKIESML_Retailer","Dry Cat","Target","DC FRISKIES ML 03.2LB",-0.44739474184782,1.27044639323821,-0.613872138046498,-0.245104296886747,2.23078771053855,0,1.57149727030241,0,0.272192502806441,-0.0175579045846488,0,0,0,0,0,0,0,-0.388308358006095,0,8.16159428365675,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2498FRISKIESML_ROM","Dry Cat","Target","DC FRISKIES ML 03.2LB",-1.24796077149464,1.93345949775342,0,0,2.27355498415756,0.169585361287665,15.1336546796218,5.92499044007501,1.14399149881762,-0.0326692840709294,0,0,0,0,0,0,0,-0.00837481008506035,0,12.2250984847926,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2560FRISKIESML_Retailer","Dry Cat","Target","DC FRISKIES ML 16LB",-0.334265203211524,3.32087509090248,-0.278559241166181,0,2.08233242236844,0.0997958962404655,0,9.92166874587403,0.179448075502908,0,0,0,0,0,0,0,0,0,0,8.60113404504359,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2560FRISKIESML_ROM","Dry Cat","Target","DC FRISKIES ML 16LB",-1.405376071599,0,0,0,0,0,4.36023506730335,9.73835259684967,2.37417420422969,-0.0201132692039053,0.0578206612317413,-0.00476084497654291,-0.0125946490645581,0,0,0,0,-0.0105004126680221,0,13.2567040038532,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2565PURINAONEML_Retailer","Dry Cat","Target","DC PURINA ONE ML 03.5LB",-1.67229628365028,1.29119782262695,0,0,1.53076003936003,0.00512837565948332,0,9.70760035596107,0.726853404092504,0,0,0.0460984472904822,0.0130699966126835,0,0,0,0,0,0,9.62286069296566,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2565PURINAONEML_ROM","Dry Cat","Target","DC PURINA ONE ML 03.5LB",-0.697185990532603,0,0,0,0,0.589814258226692,0,13.5051651938565,0.288726750023782,0,-0.0156386481739231,0.00367611511527915,0.0118550717185652,0,-0.278590030129853,0,0,0,0,11.570760125594,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2567CATCHOWNATURALSGF_Retailer","Dry Cat","Target","DC CAT CHOW NATURALS GF 06.3LB",-0.732530668072226,2.32171625745225,0,-0.291585754853375,10,0,10,0,-4.52252382251704,0,0,0,0.0187797471093215,0,-5.87811318043419,0,0,0,0,8.68103833820613,"Retailer",0,NA,NA,-18.8502001450239,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2567CATCHOWNATURALSGF_ROM","Dry Cat","Target","DC CAT CHOW NATURALS GF 06.3LB",-2.5,0,-1.81636644541738,-4.98590781506661,0,10,10,0,-2.3725570512374,0,0,0,0,0,0,0,0,0,0,15.4282767610675,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2582FANCYFEAST_Retailer","Dry Cat","Target","DC FANCY FEAST 03LB",-0.762336964272791,5.49810347118632,0,0,1.12357787369503,0,3.11386219086251,0,0.541927944518153,0,-0.0265216803671781,0,0,0,0,0,0,-0.497014533530166,0,9.17537333489989,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2582FANCYFEAST_ROM","Dry Cat","Target","DC FANCY FEAST 03LB",-0.229605681634326,1.68834537018679,-0.30085993613626,-0.2546265871462,0,0.750252103972474,8.11259637369417,9.95756087684332,0.479276803481094,0,-0.0446884400275533,0,0.00129535881991463,0,0,0,0,0,0,11.3741232495908,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2588KITKABOODLE_Retailer","Dry Cat","Target","DC KIT KABOODLE 22LB",-0.730160288149684,2.13804192724121,-0.39068419049637,-0.374885287957371,3.04012974384551,0.041882352249059,8.45678378942728,0,0.417878521858298,-0.0180532960126989,-0.0324373340947471,0,0,0,0,0,0,0,0,7.63318518112142,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2588KITKABOODLE_ROM","Dry Cat","Target","DC KIT KABOODLE 22LB",-0.921518661147769,0,0,0,0,1.40784152596364,0,0,0.744762986194777,-0.0172613441831399,0,0.00595199391169118,-0.00226530690450025,0,-0.118315180676557,0,0,-0.000558332315501106,-0.0169800590002168,12.4383035420089,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2605KITKABOODLE_Retailer","Dry Cat","Target","DC KIT KABOODLE 13LB",-0.479882835490666,2.18494098039803,-0.149170642506409,-0.231098472682556,2.96038492064945,0.0205096622368325,0,0,0.527976714859132,0,0,0,0,0,0,0,0,0,0,6.61469482958614,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2605KITKABOODLE_ROM","Dry Cat","Target","DC KIT KABOODLE 13LB",-1.13813059215099,0,0,0,0,0.282097051429655,0,0,0.656330020591014,-0.08147020852039,-0.0442757079100835,0,-0.0142109833809362,0,0,0,0,0,0,12.5318519651272,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2677PURINAONEMLHWMINDOOR_Retailer","Dry Cat","Target","DC PURINA ONE TRGTD 16LB",-0.237084538771919,1.98676274929078,-0.893015744483069,-0.49315739036432,2.08673044364776,0.115188393264782,4.31276474650683,0,0.357077653312415,-0.0100999948011996,0,-0.0225278605941712,0.00429450571924183,0,0,0,0,0,0,6.99644254761731,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2677PURINAONEMLHWMINDOOR_ROM","Dry Cat","Target","DC PURINA ONE TRGTD 16LB",-0.387584510303724,0.292929828010316,0,0,0,0.729842679083075,5.13591975982426,9.70905097904633,0.872152507928717,0.0517471291490989,-0.0130483993639136,-0.0771241654500019,0,0,0,0,0,0,0,10.0081281871138,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM26CWFRISKIES_Retailer","Wet Cat","Target","CW FRISKIES 05.5OZ 12CT",-0.594807517661693,2.2957140145816,0,0,1.93385962685388,0,6.64851714782346,8.66623062476775,0,0,0,0,0.0252383446019058,0,0,0,0,0,0,8.50723099655503,"Retailer",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM26CWFRISKIES_ROM","Wet Cat","Target","CW FRISKIES 05.5OZ 12CT",-0.735381953737749,0,0,0,0.833614265041581,0,6.21882912837387,0,0.513666891122824,-0.0141047502179553,-0.085648154922256,0,0.00327534478850657,0,0,0,0,0,0,12.7784149374428,"ROM",0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2715FRISKIESFRMFAV_Retailer","Dry Cat","Target","DC FRISKIES FRM FAV 03.2LB",-0.1,5.17098209438615,0,0,10,0.190101814183875,0,0,-0.0802397232579428,-0.0583709760344899,0,0,-0.0194408258021109,0,0,0,0,0,0,1.6859565412934,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"ITEM2715FRISKIESFRMFAV_ROM","Dry Cat","Target","DC FRISKIES FRM FAV 03.2LB",-0.474340633187983,0,0,0,0,0.876534340857076,10.3033798922341,10.2460190474718,1.76832021944074,-0.0468800378506561,-0.183703622796887,-0.154225852165142,0,0,0,0,0,0,0,9.00065362991037,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2727DCBEYONDKITTEN_ROM","Dry Cat","Target","DC BEYOND KITTEN 03LB",-2.5,8.1381074158514,0,0,0,10,0,0,-2.76780690379543,0,0,0,0.182064103400765,0,0,0,0,0,0,10.8593046146033,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2728DCBEYONDKITTEN_ROM","Dry Cat","Target","DC BEYOND KITTEN 05LB",-2.5,4.01838774744878,0,0,0,10,0,0,-2.73222582074241,0,0,0,0.179656707015642,0,0,0,0,0,0,11.6540758963675,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2729DCBEYONDORGANIC_ROM","Dry Cat","Target","DC BEYOND ORGANIC 03LB",-2.5,2.96300411007422,0,-0.166957190893336,0,10,10,10,-1.04273968430659,0,0,0,0,0,0,0,0,0,0,14.3224693138855,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2730DCBEYONDORGANIC_ROM","Dry Cat","Target","DC BEYOND ORGANIC 05LB",0,3.04593095395612,0,0,0,10,10,0,-1.58502798306071,0,0,0,0,0,0,0,0,0,0,7.27574826108844,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2731DCBEYONDREGIONAL_ROM","Dry Cat","Target","DC BEYOND REGIONAL 03LB",-0.458540267248627,2.45004471530428,-1.03551880843868,0,0,0,0,0,1.90211760245637,0,0,0,-0.236700465461021,0,0,0,0,-2.42422033187104,0,3.66446180805771,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"ITEM2754DCCNPORGANIX_ROM","Dry Cat","Target","DC C&P ORGANIX 03-4LB",-2.5,0,-2.78084564499454,-2.50824766384946,0,0,10,0,-5.82096089299207,0,0,0,0,0,0,0,0,0,0,19.4102907523255,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2756DCCNPPRISTINE_ROM","Dry Cat","Target","DC C&P PRISTINE 03LB",0,0,-0.188263595142787,-0.642230555628754,0,0,10,0,2.19134603444096,0,0,0,-0.144316042474631,0,-3.66810100521378,0,0,-0.374033802801698,-1.89877433301386,3.8207507582776,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
"ITEM2760DCCATKITTENCHOW_Retailer","Dry Cat","Target","DC CAT/KITTEN CHOW 22LB",-1.04550914013817,0.741359471135194,-0.126978919263203,-0.0863442707875902,0.1,0.0684036258697515,5.33679507022262,10,0.527446237607397,-0.0445088528939598,-0.063125361004194,-0.0316501382576262,-0.0088008213234573,0,0,0,0,0,0,3.68279388056197,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"ITEM2761DCCATKITTENCHOW_Retailer","Dry Cat","Target","DC CAT/KITTEN CHOW 06.3LB",-0.24025294742793,0.84655907374845,-0.36136885097684,0,1.42580627430627,0.0468605815403986,0,0,0.598878685072111,-0.00533894294111627,0.0227713088428612,0.0192054011732229,0,0,0,0.75774596853847,0,0,0,6.59180067500822,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2761DCCATKITTENCHOW_ROM","Dry Cat","Target","DC CAT/KITTEN CHOW 06.3LB",-0.363936367050739,0,0,0,2.5188737612795,0,5.39353598946509,7.49221970089064,1.10042018488995,-0.00887370750781912,0.0182082546657811,0.00570560034139889,-0.00486261985566387,0,0,0,0,-0.0178720022577319,0,9.95419698734279,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2762DCCATKITTENCHOW_Retailer","Dry Cat","Target","DC CAT/KITTEN CHOW 13-15LB",-0.419901263812646,1.10605448960988,-0.459117823857554,0,2.34333220873402,0.0882820592163323,7.14691766832414,10,0.510730566616542,-0.0497778036339674,-0.0795676230168951,0,-0.00236661536685045,0,0,0,0,0,0,7.71030630291877,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2762DCCATKITTENCHOW_ROM","Dry Cat","Target","DC CAT/KITTEN CHOW 13-15LB",-0.5053181382484,0,0,0,0,0,0.170318653094842,0.463582470385795,1.08016589188734,-0.00271265294752061,0,0,0,0,0,0,0,0,0,12.1650787785789,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,2
"ITEM2763DCCATKITTENCHOW_Retailer","Dry Cat","Target","DC CAT/KITTEN CHOW 16-8LB",-1.04550914013817,0.741359471135194,-0.126978919263203,-0.0863442707875902,0.1,0.0684036258697515,5.33679507022262,10,0.527446237607397,-0.0445088528939598,-0.063125361004194,-0.0316501382576262,-0.00964197253153955,0,0,0,0,0,0,3.23630452361429,"Retailer",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0
"ITEM2763DCCATKITTENCHOW_ROM","Dry Cat","Target","DC CAT/KITTEN CHOW 16-8LB",0,0,-0.855687095047416,0,0,10,0,0,1.09958658363346,0,0,0,0,0,0,0,0,0,0,2.34364756932436,"ROM",0,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,1
